tag;calPosX;calPosY;calPosZ;calRotX;calRotY;calRotZ;calRotW;angVelX;angVelY;angVelZ;linVelX;linVelY;linVelZ;scale;time
head;0.000410208;0.0148792;1.58416;0.695904;0.00586442;0.00668723;0.71808;1;2;3;7;8;9;0.986449;39.6929
hip;0.00510028;0.0643298;0.926715;0.579699;-0.00138637;-0.000741249;0.814829;1;2;3;7;8;9;0.986449;39.6929
lHand;0.717061;0.0324503;1.402;0.458166;0.401715;-0.650524;0.453351;1;2;3;7;8;9;0.986449;39.6929
rHand;-0.712758;0.0254259;1.40559;0.470045;-0.402375;0.644376;0.449369;1;2;3;7;8;9;0.986449;39.6929
lFoot;0.138785;0.0516985;0.0695564;-0.985476;-0.0363612;-0.0576522;0.155533;1;2;3;7;8;9;0.986449;39.6929
rFoot;-0.138095;0.0507986;0.0690571;-0.985203;0.0379619;0.0627378;0.154915;1;2;3;7;8;9;0.986449;39.6929
head;0.000426068;0.0148212;1.58414;0.695929;0.00575589;0.00659151;0.718057;1;2;3;7;8;9;0.986449;39.727
hip;0.00501637;0.0647218;0.926948;0.579856;-0.0012602;-0.00038219;0.814718;1;2;3;7;8;9;0.986449;39.727
lHand;0.717038;0.0325022;1.40135;0.457645;0.402533;-0.650813;0.452737;1;2;3;7;8;9;0.986449;39.727
rHand;-0.712817;0.0255035;1.40454;0.469602;-0.40152;0.645562;0.448894;1;2;3;7;8;9;0.986449;39.727
lFoot;0.138831;0.0518071;0.0695118;-0.985466;-0.0363299;-0.0576246;0.155614;1;2;3;7;8;9;0.986449;39.727
rFoot;-0.138123;0.0508707;0.0689858;-0.985206;0.0378551;0.0627413;0.154916;1;2;3;7;8;9;0.986449;39.727
head;0.000421054;0.0146381;1.58414;0.695953;0.00582868;0.00638273;0.718035;1;2;3;7;8;9;0.986449;39.7595
hip;0.00510471;0.0644873;0.926733;0.579917;-0.00112676;-0.000288908;0.814675;1;2;3;7;8;9;0.986449;39.7595
lHand;0.716838;0.0324225;1.40091;0.457228;0.403943;-0.650971;0.451674;1;2;3;7;8;9;0.986449;39.7595
rHand;-0.712852;0.0253699;1.40348;0.469754;-0.400512;0.646311;0.448558;1;2;3;7;8;9;0.986449;39.7595
lFoot;0.138805;0.0517603;0.0695154;-0.985478;-0.0363887;-0.0576832;0.155505;1;2;3;7;8;9;0.986449;39.7595
rFoot;-0.138092;0.0508424;0.0689911;-0.985208;0.0379284;0.062665;0.154919;1;2;3;7;8;9;0.986449;39.7595
head;0.000411649;0.0146002;1.58413;0.695974;0.00583957;0.00621162;0.718016;1;2;3;7;8;9;0.986449;39.7938
hip;0.00515202;0.0644006;0.926726;0.580026;-0.00118098;-0.000404996;0.814597;1;2;3;7;8;9;0.986449;39.7938
lHand;0.716819;0.0323305;1.40041;0.457097;0.405225;-0.650755;0.450969;1;2;3;7;8;9;0.986449;39.7938
rHand;-0.712822;0.0253388;1.4024;0.470314;-0.39939;0.646553;0.448622;1;2;3;7;8;9;0.986449;39.7938
lFoot;0.138737;0.0518168;0.0695971;-0.985477;-0.0363948;-0.0575633;0.155552;1;2;3;7;8;9;0.986449;39.7938
rFoot;-0.138107;0.0508788;0.0690719;-0.985201;0.038094;0.0627076;0.154905;1;2;3;7;8;9;0.986449;39.7938
head;0.000409883;0.0145346;1.58411;0.696017;0.00590139;0.0060257;0.717975;1;2;3;7;8;9;0.986449;39.8269
hip;0.00505234;0.064643;0.926892;0.580008;-0.00164656;-0.00112157;0.814608;1;2;3;7;8;9;0.986449;39.8269
lHand;0.716693;0.0325099;1.3996;0.456799;0.405502;-0.650818;0.450931;1;2;3;7;8;9;0.986449;39.8269
rHand;-0.712883;0.0252518;1.40134;0.470525;-0.39842;0.646771;0.448949;1;2;3;7;8;9;0.986449;39.8269
lFoot;0.1387;0.0519161;0.0694975;-0.98547;-0.0364981;-0.0576204;0.155555;1;2;3;7;8;9;0.986449;39.8269
rFoot;-0.138072;0.0509281;0.0689838;-0.985213;0.0384285;0.0626473;0.154768;1;2;3;7;8;9;0.986449;39.8269
head;0.000421796;0.0145126;1.5841;0.696002;0.00590785;0.00585748;0.717992;1;2;3;7;8;9;0.986449;39.8598
hip;0.00529021;0.0643138;0.926619;0.579825;-0.00201432;-0.00172108;0.814736;1;2;3;7;8;9;0.986449;39.8598
lHand;0.716737;0.0326088;1.39877;0.456013;0.404956;-0.65129;0.451536;1;2;3;7;8;9;0.986449;39.8598
rHand;-0.712844;0.0251587;1.40016;0.4706;-0.398019;0.646719;0.449302;1;2;3;7;8;9;0.986449;39.8598
lFoot;0.138675;0.0519027;0.0694923;-0.985487;-0.0365784;-0.0576008;0.155437;1;2;3;7;8;9;0.986449;39.8598
rFoot;-0.138045;0.0508939;0.0689815;-0.985202;0.0386051;0.0625389;0.154839;1;2;3;7;8;9;0.986449;39.8598
head;0.000435497;0.0144211;1.58411;0.696104;0.00588199;0.00578211;0.717894;1;2;3;7;8;9;0.986449;39.8928
hip;0.00543315;0.0640884;0.926481;0.579386;-0.00243124;-0.00210488;0.815047;1;2;3;7;8;9;0.986449;39.8928
lHand;0.71669;0.0326307;1.39803;0.45557;0.40483;-0.651476;0.451827;1;2;3;7;8;9;0.986449;39.8928
rHand;-0.712859;0.0251049;1.39903;0.470228;-0.398354;0.646959;0.449048;1;2;3;7;8;9;0.986449;39.8928
lFoot;0.138706;0.0519078;0.0695038;-0.985496;-0.0362192;-0.0575601;0.155475;1;2;3;7;8;9;0.986449;39.8928
rFoot;-0.138026;0.0509118;0.0689946;-0.985191;0.0386344;0.0625399;0.154903;1;2;3;7;8;9;0.986449;39.8928
head;0.00049558;0.0143329;1.58408;0.696132;0.00578668;0.0056459;0.717868;1;2;3;7;8;9;0.986449;39.9267
hip;0.00524932;0.0642024;0.926543;0.578828;-0.0022913;-0.00195188;0.815444;1;2;3;7;8;9;0.986449;39.9267
lHand;0.716741;0.0325094;1.39749;0.45587;0.405459;-0.651285;0.451236;1;2;3;7;8;9;0.986449;39.9267
rHand;-0.712996;0.0250501;1.39785;0.469207;-0.398746;0.647991;0.448279;1;2;3;7;8;9;0.986449;39.9267
lFoot;0.138744;0.0518581;0.0695705;-0.985474;-0.0364187;-0.0575963;0.155558;1;2;3;7;8;9;0.986449;39.9267
rFoot;-0.137962;0.0508393;0.0690098;-0.985191;0.0387315;0.0625107;0.154892;1;2;3;7;8;9;0.986449;39.9267
head;0.000493969;0.0143555;1.58407;0.696185;0.00566329;0.00560112;0.717819;1;2;3;7;8;9;0.986449;39.9595
hip;0.00545058;0.0637477;0.926311;0.578623;-0.00206211;-0.00196796;0.81559;1;2;3;7;8;9;0.986449;39.9595
lHand;0.716955;0.0322404;1.39707;0.456241;0.406951;-0.651002;0.449924;1;2;3;7;8;9;0.986449;39.9595
rHand;-0.713194;0.0249943;1.3966;0.467907;-0.399801;0.649111;0.447076;1;2;3;7;8;9;0.986449;39.9595
lFoot;0.138747;0.0518626;0.0695944;-0.985455;-0.0362398;-0.0575351;0.155742;1;2;3;7;8;9;0.986449;39.9595
rFoot;-0.137966;0.0508488;0.0690248;-0.985182;0.0387136;0.0624991;0.154955;1;2;3;7;8;9;0.986449;39.9595
head;0.000466745;0.0143129;1.58405;0.696225;0.00559999;0.0055552;0.71778;1;2;3;7;8;9;0.986449;39.993
hip;0.00531409;0.063876;0.926406;0.578662;-0.00210161;-0.00201199;0.815562;1;2;3;7;8;9;0.986449;39.993
lHand;0.717004;0.0320599;1.39654;0.456436;0.407954;-0.650836;0.449058;1;2;3;7;8;9;0.986449;39.993
rHand;-0.713264;0.0248027;1.39526;0.466907;-0.400779;0.649751;0.446315;1;2;3;7;8;9;0.986449;39.993
lFoot;0.138761;0.051855;0.0696175;-0.985437;-0.0361685;-0.0576028;0.155846;1;2;3;7;8;9;0.986449;39.993
rFoot;-0.138;0.0508899;0.0691002;-0.985182;0.0387741;0.062409;0.154977;1;2;3;7;8;9;0.986449;39.993
head;0.00045847;0.0143157;1.58399;0.696232;0.00562121;0.00545374;0.717774;1;2;3;7;8;9;0.986449;40.0267
hip;0.00530524;0.0638643;0.926415;0.578924;-0.0019372;-0.00190152;0.815377;1;2;3;7;8;9;0.986449;40.0267
lHand;0.716949;0.0320123;1.39559;0.456379;0.407509;-0.651107;0.449126;1;2;3;7;8;9;0.986449;40.0267
rHand;-0.713274;0.0247971;1.39341;0.46578;-0.401372;0.650254;0.446227;1;2;3;7;8;9;0.986449;40.0267
lFoot;0.138721;0.0518506;0.0696144;-0.985429;-0.0361498;-0.0575548;0.155917;1;2;3;7;8;9;0.986449;40.0267
rFoot;-0.137992;0.0508905;0.0690541;-0.985177;0.0388201;0.062361;0.155018;1;2;3;7;8;9;0.986449;40.0267
head;0.000413688;0.0141672;1.58396;0.696242;0.00569125;0.00531725;0.717765;1;2;3;7;8;9;0.986449;40.0595
hip;0.00552799;0.0636215;0.926306;0.579282;-0.0020169;-0.00208778;0.815122;1;2;3;7;8;9;0.986449;40.0595
lHand;0.716711;0.0319953;1.39469;0.456185;0.406763;-0.65147;0.449473;1;2;3;7;8;9;0.986449;40.0595
rHand;-0.713306;0.024607;1.39189;0.464879;-0.401599;0.65086;0.44608;1;2;3;7;8;9;0.986449;40.0595
lFoot;0.138682;0.0518252;0.0696374;-0.985412;-0.036251;-0.0575873;0.155992;1;2;3;7;8;9;0.986449;40.0595
rFoot;-0.138005;0.0508909;0.0690838;-0.985163;0.038716;0.0623863;0.155122;1;2;3;7;8;9;0.986449;40.0595
head;0.0003368;0.0141346;1.58402;0.69629;0.00563253;0.00533923;0.717719;1;2;3;7;8;9;0.986449;40.0928
hip;0.00556039;0.0636032;0.926283;0.579508;-0.00222266;-0.00237662;0.81496;1;2;3;7;8;9;0.986449;40.0928
lHand;0.716591;0.0317912;1.39358;0.456629;0.405768;-0.65136;0.450081;1;2;3;7;8;9;0.986449;40.0928
rHand;-0.713307;0.0245039;1.38997;0.463949;-0.400839;0.651709;0.446492;1;2;3;7;8;9;0.986449;40.0928
lFoot;0.138687;0.0517867;0.0696509;-0.985375;-0.0363606;-0.0576415;0.156177;1;2;3;7;8;9;0.986449;40.0928
rFoot;-0.137985;0.0508798;0.0690785;-0.985153;0.0386908;0.0624233;0.15518;1;2;3;7;8;9;0.986449;40.0928
head;0.000310652;0.0140851;1.58399;0.696236;0.00559902;0.00530837;0.717771;1;2;3;7;8;9;0.986449;40.1262
hip;0.00554145;0.0634676;0.926192;0.579165;-0.00213869;-0.00224114;0.815204;1;2;3;7;8;9;0.986449;40.1262
lHand;0.716509;0.0312464;1.39254;0.457659;0.406142;-0.650559;0.449855;1;2;3;7;8;9;0.986449;40.1262
rHand;-0.71333;0.0242196;1.38777;0.464036;-0.400556;0.651808;0.44651;1;2;3;7;8;9;0.986449;40.1262
lFoot;0.138701;0.0517705;0.0696836;-0.985363;-0.0361808;-0.0576473;0.156291;1;2;3;7;8;9;0.986449;40.1262
rFoot;-0.137976;0.0508668;0.069108;-0.985132;0.0386261;0.062511;0.155289;1;2;3;7;8;9;0.986449;40.1262
head;0.00021968;0.0140003;1.58397;0.696203;0.00543872;0.00552912;0.717803;1;2;3;7;8;9;0.986449;40.1594
hip;0.00537017;0.0634416;0.92618;0.578401;-0.00185912;-0.00190921;0.815749;1;2;3;7;8;9;0.986449;40.1594
lHand;0.716406;0.0307252;1.39133;0.458757;0.40687;-0.649691;0.449333;1;2;3;7;8;9;0.986449;40.1594
rHand;-0.713348;0.0236931;1.38563;0.464936;-0.401128;0.651459;0.445569;1;2;3;7;8;9;0.986449;40.1594
lFoot;0.13864;0.051737;0.0697184;-0.98534;-0.0361859;-0.057717;0.156414;1;2;3;7;8;9;0.986449;40.1594
rFoot;-0.138028;0.0508184;0.0691007;-0.985132;0.0385788;0.0624984;0.15531;1;2;3;7;8;9;0.986449;40.1594
head;0.000151259;0.014044;1.58398;0.696269;0.0052815;0.005703;0.717739;1;2;3;7;8;9;0.986449;40.193
hip;0.00514178;0.0634517;0.926201;0.577756;-0.00155051;-0.00158879;0.816206;1;2;3;7;8;9;0.986449;40.193
lHand;0.716323;0.0302524;1.39004;0.459771;0.407153;-0.649044;0.448975;1;2;3;7;8;9;0.986449;40.193
rHand;-0.71343;0.0233798;1.38354;0.465;-0.401461;0.651875;0.444593;1;2;3;7;8;9;0.986449;40.193
lFoot;0.138655;0.0516826;0.0696697;-0.985325;-0.0363118;-0.0576774;0.156489;1;2;3;7;8;9;0.986449;40.193
rFoot;-0.137939;0.0507779;0.0690604;-0.985125;0.0387173;0.0624676;0.155332;1;2;3;7;8;9;0.986449;40.193
head;1.62271e-05;0.0140512;1.58393;0.696394;0.00539009;0.00584812;0.717616;1;2;3;7;8;9;0.986449;40.227
hip;0.00516589;0.0632111;0.926103;0.577302;-0.00142898;-0.00166425;0.816528;1;2;3;7;8;9;0.986449;40.227
lHand;0.716271;0.029882;1.38845;0.460434;0.406865;-0.648906;0.448756;1;2;3;7;8;9;0.986449;40.227
rHand;-0.713659;0.0231517;1.38131;0.46382;-0.401669;0.653618;0.443077;1;2;3;7;8;9;0.986449;40.227
lFoot;0.138668;0.0517308;0.0696421;-0.985333;-0.0362503;-0.0576303;0.156474;1;2;3;7;8;9;0.986449;40.227
rFoot;-0.137924;0.0507658;0.0690483;-0.985116;0.0387884;0.0625125;0.155349;1;2;3;7;8;9;0.986449;40.227
head;-0.000107879;0.0142122;1.58389;0.696583;0.00564431;0.00593181;0.71743;1;2;3;7;8;9;0.986449;40.2599
hip;0.0054586;0.063011;0.925965;0.57765;-0.00205244;-0.0024693;0.816278;1;2;3;7;8;9;0.986449;40.2599
lHand;0.716331;0.0300044;1.38609;0.458479;0.403776;-0.651975;0.449099;1;2;3;7;8;9;0.986449;40.2599
rHand;-0.71398;0.0231619;1.37905;0.461428;-0.401965;0.656403;0.441185;1;2;3;7;8;9;0.986449;40.2599
lFoot;0.138737;0.0517574;0.0696259;-0.985329;-0.0363175;-0.0577108;0.156453;1;2;3;7;8;9;0.986449;40.2599
rFoot;-0.137825;0.0507452;0.0689304;-0.985121;0.0387006;0.0624366;0.155371;1;2;3;7;8;9;0.986449;40.2599
head;-0.000154665;0.0142153;1.58391;0.696948;0.00575403;0.00611975;0.717073;1;2;3;7;8;9;0.986449;40.2929
hip;0.00557442;0.0630446;0.925946;0.57823;-0.00261387;-0.00314957;0.815864;1;2;3;7;8;9;0.986449;40.2929
lHand;0.716719;0.0299328;1.38413;0.456065;0.402177;-0.654947;0.448668;1;2;3;7;8;9;0.986449;40.2929
rHand;-0.714159;0.0228845;1.37676;0.459165;-0.402612;0.658863;0.439284;1;2;3;7;8;9;0.986449;40.2929
lFoot;0.138786;0.0517024;0.0695437;-0.985327;-0.0363677;-0.0575638;0.156508;1;2;3;7;8;9;0.986449;40.2929
rFoot;-0.137804;0.050747;0.0689235;-0.98511;0.0386735;0.0624577;0.155438;1;2;3;7;8;9;0.986449;40.2929
head;-0.000173729;0.0141777;1.58398;0.697179;0.00571892;0.00625894;0.716847;1;2;3;7;8;9;0.986449;40.3265
hip;0.00554668;0.062962;0.925913;0.578255;-0.00241832;-0.0026781;0.815848;1;2;3;7;8;9;0.986449;40.3265
lHand;0.716962;0.0297997;1.38252;0.452937;0.402772;-0.658446;0.446174;1;2;3;7;8;9;0.986449;40.3265
rHand;-0.714363;0.0228797;1.37472;0.455853;-0.404165;0.661456;0.437407;1;2;3;7;8;9;0.986449;40.3265
lFoot;0.138809;0.0517017;0.0695282;-0.985344;-0.0363552;-0.057484;0.156431;1;2;3;7;8;9;0.986449;40.3265
rFoot;-0.137844;0.0506797;0.0688904;-0.985121;0.0385023;0.0625457;0.15538;1;2;3;7;8;9;0.986449;40.3265
head;-0.000322148;0.0141645;1.58403;0.697358;0.00575601;0.00644869;0.716671;1;2;3;7;8;9;0.986449;40.3596
hip;0.00528674;0.0630289;0.925964;0.577931;-0.00179164;-0.00185396;0.816082;1;2;3;7;8;9;0.986449;40.3596
lHand;0.717289;0.0293868;1.38133;0.450153;0.405329;-0.66126;0.442501;1;2;3;7;8;9;0.986449;40.3596
rHand;-0.714486;0.0227437;1.37277;0.452217;-0.406268;0.663346;0.436369;1;2;3;7;8;9;0.986449;40.3596
lFoot;0.138754;0.0516521;0.0695436;-0.985331;-0.0363423;-0.0575583;0.156488;1;2;3;7;8;9;0.986449;40.3596
rFoot;-0.137895;0.0506063;0.0688988;-0.985115;0.0383341;0.062497;0.155478;1;2;3;7;8;9;0.986449;40.3596
head;-0.000522242;0.0142512;1.58406;0.697308;0.00594411;0.00654092;0.716717;1;2;3;7;8;9;0.986449;40.3766
hip;0.00518017;0.0628298;0.925957;0.577629;-0.00120606;-0.00108011;0.816298;1;2;3;7;8;9;0.986449;40.3766
lHand;0.717342;0.0288497;1.38021;0.447417;0.40898;-0.663247;0.438927;1;2;3;7;8;9;0.986449;40.3766
rHand;-0.714694;0.0227497;1.37096;0.448341;-0.408197;0.664907;0.436193;1;2;3;7;8;9;0.986449;40.3766
lFoot;0.138692;0.051745;0.0696529;-0.98534;-0.0362348;-0.0574178;0.156512;1;2;3;7;8;9;0.986449;40.3766
rFoot;-0.137981;0.0506804;0.0690372;-0.985105;0.0382931;0.0624751;0.155557;1;2;3;7;8;9;0.986449;40.3766
head;-0.000670995;0.0143298;1.58398;0.697086;0.00598106;0.00669101;0.716932;1;2;3;7;8;9;0.986449;40.4094
hip;0.0050168;0.0630648;0.926163;0.577912;-0.00145253;-0.00131346;0.816097;1;2;3;7;8;9;0.986449;40.4094
lHand;0.717392;0.0281709;1.37926;0.445478;0.4128;-0.664114;0.436003;1;2;3;7;8;9;0.986449;40.4094
rHand;-0.71484;0.0230247;1.36898;0.445087;-0.409434;0.666025;0.43666;1;2;3;7;8;9;0.986449;40.4094
lFoot;0.138681;0.0517773;0.0696002;-0.985344;-0.036156;-0.0574177;0.156504;1;2;3;7;8;9;0.986449;40.4094
rFoot;-0.137978;0.0506759;0.0689892;-0.985107;0.0384464;0.0624909;0.1555;1;2;3;7;8;9;0.986449;40.4094
head;-0.000851127;0.0143691;1.58392;0.696808;0.00604091;0.00692072;0.717199;1;2;3;7;8;9;0.986449;40.4429
hip;0.00521719;0.0630425;0.926082;0.578392;-0.00198513;-0.0019253;0.815755;1;2;3;7;8;9;0.986449;40.4429
lHand;0.717151;0.0281007;1.3778;0.444501;0.415138;-0.664482;0.434216;1;2;3;7;8;9;0.986449;40.4429
rHand;-0.71493;0.0229826;1.36748;0.443496;-0.410536;0.666489;0.436537;1;2;3;7;8;9;0.986449;40.4429
lFoot;0.138658;0.0517698;0.069591;-0.985346;-0.0362755;-0.0574218;0.156463;1;2;3;7;8;9;0.986449;40.4429
rFoot;-0.137986;0.0506499;0.0689826;-0.985096;0.0385056;0.0624791;0.155561;1;2;3;7;8;9;0.986449;40.4429
head;-0.000995222;0.014403;1.58385;0.696592;0.00616557;0.00718477;0.717405;1;2;3;7;8;9;0.986449;40.4764
hip;0.00517842;0.0633123;0.92622;0.578588;-0.00230126;-0.00216607;0.815614;1;2;3;7;8;9;0.986449;40.4764
lHand;0.717154;0.0277964;1.37639;0.44381;0.416043;-0.66512;0.433078;1;2;3;7;8;9;0.986449;40.4764
rHand;-0.714924;0.0230509;1.36612;0.442392;-0.411329;0.667101;0.435975;1;2;3;7;8;9;0.986449;40.4764
lFoot;0.138636;0.0518254;0.0696207;-0.985361;-0.0362705;-0.0572671;0.156427;1;2;3;7;8;9;0.986449;40.4764
rFoot;-0.138041;0.0506572;0.0690127;-0.985104;0.0383146;0.062435;0.155578;1;2;3;7;8;9;0.986449;40.4764
head;-0.00120188;0.0144865;1.58381;0.696384;0.00634397;0.00735539;0.717603;1;2;3;7;8;9;0.986449;40.5098
hip;0.00524644;0.0631558;0.926106;0.578289;-0.00239323;-0.002227;0.815825;1;2;3;7;8;9;0.986449;40.5098
lHand;0.716834;0.0281086;1.37484;0.44366;0.414304;-0.665743;0.433942;1;2;3;7;8;9;0.986449;40.5098
rHand;-0.715039;0.0232107;1.36508;0.442678;-0.411074;0.667542;0.43525;1;2;3;7;8;9;0.986449;40.5098
lFoot;0.138628;0.0518161;0.0695956;-0.985358;-0.0363392;-0.0573038;0.156417;1;2;3;7;8;9;0.986449;40.5098
rFoot;-0.138077;0.0506678;0.0689625;-0.985103;0.0382364;0.0625323;0.155562;1;2;3;7;8;9;0.986449;40.5098
head;-0.0013632;0.0145053;1.5838;0.696218;0.00643315;0.00748039;0.717763;1;2;3;7;8;9;0.986449;40.5428
hip;0.00535974;0.0628479;0.925897;0.577851;-0.00249731;-0.00226351;0.816135;1;2;3;7;8;9;0.986449;40.5428
lHand;0.716603;0.0284227;1.37368;0.443076;0.412156;-0.666699;0.435113;1;2;3;7;8;9;0.986449;40.5428
rHand;-0.715169;0.0231695;1.3643;0.443224;-0.410732;0.667863;0.434523;1;2;3;7;8;9;0.986449;40.5428
lFoot;0.138731;0.0516381;0.0693919;-0.985337;-0.0363308;-0.0572522;0.156564;1;2;3;7;8;9;0.986449;40.5428
rFoot;-0.13802;0.0505213;0.068763;-0.985091;0.0380738;0.0625988;0.155649;1;2;3;7;8;9;0.986449;40.5428
head;-0.00148626;0.0143504;1.58373;0.696094;0.00645377;0.00773139;0.71788;1;2;3;7;8;9;0.986449;40.5764
hip;0.00534884;0.0625864;0.925776;0.5772;-0.00241195;-0.00187392;0.816597;1;2;3;7;8;9;0.986449;40.5764
lHand;0.716351;0.0287053;1.3729;0.442152;0.411316;-0.667382;0.435801;1;2;3;7;8;9;0.986449;40.5764
rHand;-0.715486;0.0232374;1.36382;0.443756;-0.410837;0.667744;0.434065;1;2;3;7;8;9;0.986449;40.5764
lFoot;0.138767;0.0516264;0.0693939;-0.985331;-0.0362775;-0.0571818;0.156642;1;2;3;7;8;9;0.986449;40.5764
rFoot;-0.138001;0.0504933;0.0687361;-0.985082;0.0380433;0.0626855;0.155681;1;2;3;7;8;9;0.986449;40.5764
head;-0.00163794;0.0143206;1.58373;0.695881;0.00648148;0.00792882;0.718084;1;2;3;7;8;9;0.986449;40.6096
hip;0.00510353;0.0626402;0.925868;0.576854;-0.00206385;-0.00125342;0.816844;1;2;3;7;8;9;0.986449;40.6096
lHand;0.716141;0.0286915;1.37221;0.441322;0.412021;-0.66757;0.435687;1;2;3;7;8;9;0.986449;40.6096
rHand;-0.71552;0.0230551;1.36361;0.444322;-0.411242;0.667104;0.434085;1;2;3;7;8;9;0.986449;40.6096
lFoot;0.138775;0.0516092;0.0693567;-0.985334;-0.0360993;-0.0571968;0.156662;1;2;3;7;8;9;0.986449;40.6096
rFoot;-0.137962;0.0504765;0.0687062;-0.985074;0.0381257;0.0627143;0.155699;1;2;3;7;8;9;0.986449;40.6096
head;-0.00178967;0.0144059;1.58371;0.695618;0.00650493;0.00806914;0.718337;1;2;3;7;8;9;0.986449;40.6432
hip;0.00508402;0.062583;0.925833;0.576946;-0.00185157;-0.000730071;0.81678;1;2;3;7;8;9;0.986449;40.6432
lHand;0.716374;0.0282132;1.37237;0.441212;0.414219;-0.666831;0.434846;1;2;3;7;8;9;0.986449;40.6432
rHand;-0.71562;0.023188;1.36314;0.444665;-0.411529;0.666506;0.43438;1;2;3;7;8;9;0.986449;40.6432
lFoot;0.138825;0.0516;0.0693425;-0.985325;-0.0361074;-0.0571655;0.156729;1;2;3;7;8;9;0.986449;40.6432
rFoot;-0.13807;0.0506621;0.0689378;-0.98508;0.0380899;0.0627062;0.155676;1;2;3;7;8;9;0.986449;40.6432
head;-0.00208228;0.0145617;1.58371;0.695215;0.00652073;0.00822898;0.718725;1;2;3;7;8;9;0.986449;40.6762
hip;0.00510939;0.0626436;0.925885;0.577354;-0.00183256;-0.000540919;0.816492;1;2;3;7;8;9;0.986449;40.6762
lHand;0.716305;0.0283214;1.37271;0.441773;0.416761;-0.665661;0.433638;1;2;3;7;8;9;0.986449;40.6762
rHand;-0.71567;0.0234056;1.36291;0.445606;-0.411428;0.665332;0.435311;1;2;3;7;8;9;0.986449;40.6762
lFoot;0.138661;0.0517851;0.0695699;-0.985323;-0.0362798;-0.0571737;0.156694;1;2;3;7;8;9;0.986449;40.6762
rFoot;-0.138061;0.050661;0.0689319;-0.985077;0.0380303;0.0627671;0.155685;1;2;3;7;8;9;0.986449;40.6762
head;-0.00219506;0.0144645;1.5836;0.694797;0.00658066;0.00833836;0.719127;1;2;3;7;8;9;0.986449;40.71
hip;0.0049649;0.0630119;0.9261;0.577707;-0.00196002;-0.000560215;0.816241;1;2;3;7;8;9;0.986449;40.71
lHand;0.716208;0.0282027;1.37242;0.442519;0.418056;-0.664713;0.433085;1;2;3;7;8;9;0.986449;40.71
rHand;-0.715617;0.0231536;1.36284;0.447608;-0.411488;0.663665;0.435744;1;2;3;7;8;9;0.986449;40.71
lFoot;0.138671;0.0517824;0.0695493;-0.985331;-0.0364879;-0.0571583;0.156604;1;2;3;7;8;9;0.986449;40.71
rFoot;-0.13807;0.0506524;0.0689192;-0.985072;0.0380409;0.0628564;0.155673;1;2;3;7;8;9;0.986449;40.71
head;-0.0023759;0.0143942;1.58354;0.694626;0.00685098;0.00832477;0.719291;1;2;3;7;8;9;0.986449;40.7427
hip;0.0051778;0.0629854;0.925982;0.578229;-0.00212076;-0.000780874;0.815871;1;2;3;7;8;9;0.986449;40.7427
lHand;0.715907;0.0283018;1.37193;0.444754;0.417288;-0.66319;0.43387;1;2;3;7;8;9;0.986449;40.7427
rHand;-0.715649;0.0231069;1.3626;0.449424;-0.411652;0.662575;0.435379;1;2;3;7;8;9;0.986449;40.7427
lFoot;0.138611;0.0518302;0.069615;-0.985326;-0.0365485;-0.057071;0.156654;1;2;3;7;8;9;0.986449;40.7427
rFoot;-0.138022;0.0506646;0.0689143;-0.985059;0.0381848;0.0628429;0.155729;1;2;3;7;8;9;0.986449;40.7427
head;-0.00251373;0.0144437;1.58352;0.694585;0.00715809;0.00832911;0.719326;1;2;3;7;8;9;0.986449;40.7602
hip;0.00530162;0.0629293;0.925916;0.578271;-0.00239665;-0.00122204;0.81584;1;2;3;7;8;9;0.986449;40.7602
lHand;0.715631;0.0286961;1.37128;0.445973;0.416034;-0.662592;0.434736;1;2;3;7;8;9;0.986449;40.7602
rHand;-0.715625;0.0232145;1.36234;0.450303;-0.41158;0.662341;0.434895;1;2;3;7;8;9;0.986449;40.7602
lFoot;0.138674;0.0518756;0.0696172;-0.985339;-0.0365094;-0.0570301;0.156594;1;2;3;7;8;9;0.986449;40.7602
rFoot;-0.138031;0.0507409;0.0689695;-0.985072;0.0380011;0.0628197;0.1557;1;2;3;7;8;9;0.986449;40.7602
head;-0.00266174;0.0143741;1.58354;0.694719;0.00737571;0.00839551;0.719194;1;2;3;7;8;9;0.986449;40.7766
hip;0.00523533;0.0630609;0.925995;0.577833;-0.00275037;-0.00170094;0.816149;1;2;3;7;8;9;0.986449;40.7766
lHand;0.715404;0.0291401;1.37047;0.446668;0.413007;-0.662933;0.436387;1;2;3;7;8;9;0.986449;40.7766
rHand;-0.715872;0.0233904;1.3621;0.449853;-0.411465;0.663352;0.433928;1;2;3;7;8;9;0.986449;40.7766
lFoot;0.138699;0.0518781;0.0696103;-0.985333;-0.0363575;-0.0570701;0.156654;1;2;3;7;8;9;0.986449;40.7766
rFoot;-0.138017;0.0507577;0.0689628;-0.985065;0.0379914;0.0628955;0.155717;1;2;3;7;8;9;0.986449;40.7766
head;-0.00290547;0.0143953;1.58364;0.695054;0.00740844;0.00875518;0.718866;1;2;3;7;8;9;0.986449;40.7932
hip;0.00544125;0.0627485;0.925826;0.577387;-0.0030657;-0.00198847;0.816462;1;2;3;7;8;9;0.986449;40.7932
lHand;0.715332;0.0295755;1.36975;0.446044;0.411119;-0.663835;0.437434;1;2;3;7;8;9;0.986449;40.7932
