tag;calPosX;calPosY;calPosZ;calRotX;calRotY;calRotZ;calRotW;angVelX;angVelY;angVelZ;linVelX;linVelY;linVelZ;scale;time
lFoot;0.137621;0.052046;0.0733783;-0.980929;-0.0353176;-0.0626122;0.180581;1;2;3;7;8;9;0.958903;4.13059
rFoot;-0.0107965;0.0210782;0.0837524;0.901017;-0.35996;0.0318865;-0.239961;1;2;3;7;8;9;0.958903;4.13059
head;-0.0316929;-0.0200281;1.57733;0.702517;-0.0580142;-0.0419815;0.708055;1;2;3;7;8;9;0.958903;4.14704
hip;0.00248966;0.0395433;0.92132;0.59784;-0.0658074;-0.0541853;0.79707;1;2;3;7;8;9;0.958903;4.14704
lHand;0.286877;-0.126557;0.825865;0.222168;0.473855;-0.850321;-0.0552982;1;2;3;7;8;9;0.958903;4.14704
rHand;-0.339071;-0.0801841;0.800537;0.0692375;-0.417372;0.903939;0.0624504;1;2;3;7;8;9;0.958903;4.14704
lFoot;0.137632;0.0520705;0.0739331;-0.980287;-0.0350585;-0.0645712;0.183412;1;2;3;7;8;9;0.958903;4.14704
rFoot;-0.00666542;0.0177111;0.0814722;0.896721;-0.373568;0.0379114;-0.234311;1;2;3;7;8;9;0.958903;4.14704
head;-0.033779;-0.0203163;1.5768;0.702478;-0.0605347;-0.0443436;0.707739;1;2;3;7;8;9;0.958903;4.16365
hip;0.0014306;0.0382319;0.920817;0.596872;-0.0688026;-0.0560924;0.79741;1;2;3;7;8;9;0.958903;4.16365
lHand;0.283915;-0.128892;0.825353;0.224214;0.474625;-0.849025;-0.060127;1;2;3;7;8;9;0.958903;4.16365
rHand;-0.34069;-0.0794315;0.799648;0.0676674;-0.416765;0.904036;0.0666848;1;2;3;7;8;9;0.958903;4.16365
lFoot;0.137507;0.0520546;0.0746328;-0.979625;-0.0347243;-0.0665293;0.186286;1;2;3;7;8;9;0.958903;4.16365
rFoot;-0.00362395;0.0163213;0.0800688;0.893061;-0.382199;0.0401901;-0.233991;1;2;3;7;8;9;0.958903;4.16365
head;-0.0361839;-0.0203849;1.57625;0.702177;-0.0631281;-0.0467113;0.707659;1;2;3;7;8;9;0.958903;4.18006
hip;0.000217609;0.0375111;0.920234;0.597133;-0.0713546;-0.0576273;0.796882;1;2;3;7;8;9;0.958903;4.18006
lHand;0.280936;-0.131056;0.825021;0.22608;0.475095;-0.84794;-0.0645816;1;2;3;7;8;9;0.958903;4.18006
rHand;-0.342456;-0.078464;0.798797;0.0652702;-0.41631;0.904062;0.0714071;1;2;3;7;8;9;0.958903;4.18006
lFoot;0.137437;0.0520241;0.0754413;-0.978732;-0.0341543;-0.0688333;0.190207;1;2;3;7;8;9;0.958903;4.18006
rFoot;-0.00346007;0.0164396;0.0778908;0.89317;-0.384479;0.0425559;-0.229373;1;2;3;7;8;9;0.958903;4.18006
head;-0.0384355;-0.0205355;1.57558;0.701652;-0.0658061;-0.0493939;0.707753;1;2;3;7;8;9;0.958903;4.19677
hip;-0.00127669;0.0371878;0.919933;0.597441;-0.0742559;-0.0590186;0.796283;1;2;3;7;8;9;0.958903;4.19677
lHand;0.277709;-0.133112;0.824536;0.227269;0.474019;-0.847928;-0.0683557;1;2;3;7;8;9;0.958903;4.19677
rHand;-0.344549;-0.0770738;0.7973;0.0605208;-0.416119;0.903924;0.0781254;1;2;3;7;8;9;0.958903;4.19677
lFoot;0.137374;0.0519686;0.0763625;-0.977636;-0.0342611;-0.0715829;0.194755;1;2;3;7;8;9;0.958903;4.19677
rFoot;-0.0098372;0.019521;0.0772009;0.897021;-0.374765;0.0414753;-0.230616;1;2;3;7;8;9;0.958903;4.19677
head;-0.0407075;-0.0207028;1.57513;0.701248;-0.0685183;-0.0520018;0.707709;1;2;3;7;8;9;0.958903;4.21327
hip;-0.00182223;0.0371794;0.919558;0.598529;-0.0774814;-0.0595819;0.795116;1;2;3;7;8;9;0.958903;4.21327
lHand;0.274664;-0.135218;0.824148;0.229321;0.473461;-0.847357;-0.072336;1;2;3;7;8;9;0.958903;4.21327
rHand;-0.346468;-0.0756251;0.795961;0.054593;-0.415775;0.903722;0.0862473;1;2;3;7;8;9;0.958903;4.21327
lFoot;0.137282;0.0518996;0.0773954;-0.976432;-0.0351317;-0.074342;0.199547;1;2;3;7;8;9;0.958903;4.21327
rFoot;-0.0186869;0.0280228;0.0763833;0.909836;-0.341565;0.0307942;-0.23363;1;2;3;7;8;9;0.958903;4.21327
head;-0.043059;-0.0209678;1.57507;0.701012;-0.0713525;-0.0548629;0.707447;1;2;3;7;8;9;0.958903;4.23011
hip;-0.00190087;0.0365455;0.919375;0.598531;-0.0820522;-0.0614189;0.794516;1;2;3;7;8;9;0.958903;4.23011
lHand;0.271376;-0.137334;0.823771;0.231847;0.47269;-0.846748;-0.0763522;1;2;3;7;8;9;0.958903;4.23011
rHand;-0.348566;-0.0739667;0.794909;0.0486301;-0.415237;0.90341;0.0952023;1;2;3;7;8;9;0.958903;4.23011
lFoot;0.136987;0.0517731;0.0787024;-0.974785;-0.0372216;-0.0778258;0.205796;1;2;3;7;8;9;0.958903;4.23011
rFoot;-0.0248558;0.0332205;0.0736221;0.921673;-0.317821;0.0290459;-0.220602;1;2;3;7;8;9;0.958903;4.23011
head;-0.0454729;-0.0211831;1.57504;0.700863;-0.0743963;-0.0579048;0.707038;1;2;3;7;8;9;0.958903;4.24685
hip;-0.00201394;0.035524;0.919229;0.597714;-0.0870785;-0.0653259;0.794284;1;2;3;7;8;9;0.958903;4.24685
lHand;0.267651;-0.139501;0.823464;0.23678;0.472136;-0.845175;-0.0818635;1;2;3;7;8;9;0.958903;4.24685
rHand;-0.350464;-0.0723643;0.793841;0.0441142;-0.414522;0.903126;0.102905;1;2;3;7;8;9;0.958903;4.24685
lFoot;0.137077;0.0515404;0.0801517;-0.972829;-0.0370213;-0.08208;0.213296;1;2;3;7;8;9;0.958903;4.24685
rFoot;-0.0246212;0.0330975;0.0753708;0.918967;-0.32159;0.0445723;-0.223813;1;2;3;7;8;9;0.958903;4.24685
head;-0.047805;-0.0214118;1.57534;0.700901;-0.077424;-0.0613242;0.706387;1;2;3;7;8;9;0.958903;4.26332
hip;-0.00152233;0.033608;0.919236;0.596675;-0.0926523;-0.0719547;0.793862;1;2;3;7;8;9;0.958903;4.26332
lHand;0.26361;-0.141674;0.823384;0.244242;0.471538;-0.84263;-0.089287;1;2;3;7;8;9;0.958903;4.26332
rHand;-0.352812;-0.0709593;0.793698;0.0407071;-0.414513;0.90238;0.110604;1;2;3;7;8;9;0.958903;4.26332
lFoot;0.137073;0.0512859;0.0821563;-0.970483;-0.0363147;-0.0854905;0.222566;1;2;3;7;8;9;0.958903;4.26332
rFoot;-0.0208726;0.0298579;0.0759982;0.916508;-0.328355;0.0555161;-0.221617;1;2;3;7;8;9;0.958903;4.26332
head;-0.0502723;-0.0216471;1.57552;0.700805;-0.0805154;-0.0649799;0.70581;1;2;3;7;8;9;0.958903;4.28025
hip;-0.00145875;0.0320462;0.919705;0.596159;-0.0956855;-0.0793841;0.793182;1;2;3;7;8;9;0.958903;4.28025
lHand;0.259386;-0.143887;0.823467;0.251287;0.470762;-0.840223;-0.0962483;1;2;3;7;8;9;0.958903;4.28025
rHand;-0.355233;-0.0699473;0.793761;0.0378662;-0.415241;0.901322;0.117301;1;2;3;7;8;9;0.958903;4.28025
lFoot;0.137128;0.050597;0.0845375;-0.967936;-0.0344756;-0.0902567;0.231872;1;2;3;7;8;9;0.958903;4.28025
rFoot;-0.0230812;0.0297652;0.075833;0.918917;-0.322509;0.0442057;-0.222766;1;2;3;7;8;9;0.958903;4.28025
head;-0.0525146;-0.0219689;1.57532;0.700307;-0.0839783;-0.0685935;0.705558;1;2;3;7;8;9;0.958903;4.29707
hip;-0.00211993;0.0321879;0.920169;0.598935;-0.0954905;-0.0867312;0.79034;1;2;3;7;8;9;0.958903;4.29707
lHand;0.254916;-0.145854;0.824234;0.260115;0.468912;-0.837713;-0.103437;1;2;3;7;8;9;0.958903;4.29707
rHand;-0.357913;-0.0691824;0.794043;0.0347911;-0.415972;0.900301;0.12335;1;2;3;7;8;9;0.958903;4.29707
lFoot;0.137181;0.0496026;0.0870779;-0.965569;-0.0312903;-0.0942491;0.240445;1;2;3;7;8;9;0.958903;4.29707
rFoot;-0.0251416;0.0321768;0.0749004;0.924393;-0.308347;0.0382177;-0.221265;1;2;3;7;8;9;0.958903;4.29707
head;-0.0547883;-0.0223377;1.57476;0.699558;-0.0881198;-0.0716796;0.70549;1;2;3;7;8;9;0.958903;4.31389
hip;-0.00285211;0.0334575;0.92045;0.602998;-0.0950154;-0.0920026;0.786703;1;2;3;7;8;9;0.958903;4.31389
lHand;0.25009;-0.147483;0.825223;0.268694;0.466513;-0.835579;-0.109442;1;2;3;7;8;9;0.958903;4.31389
rHand;-0.361023;-0.0689729;0.79442;0.0311832;-0.415539;0.899809;0.129221;1;2;3;7;8;9;0.958903;4.31389
lFoot;0.137541;0.0476782;0.0909786;-0.96249;-0.0272408;-0.101071;0.250312;1;2;3;7;8;9;0.958903;4.31389
rFoot;-0.0225875;0.0312019;0.0744912;0.922038;-0.315997;0.0458863;-0.218831;1;2;3;7;8;9;0.958903;4.31389
head;-0.0568788;-0.0226733;1.57422;0.698868;-0.0931075;-0.074431;0.705248;1;2;3;7;8;9;0.958903;4.33059
hip;-0.00350794;0.0352481;0.920401;0.60741;-0.0955914;-0.096574;0.782681;1;2;3;7;8;9;0.958903;4.33059
lHand;0.245877;-0.14898;0.825997;0.275495;0.464224;-0.833967;-0.114445;1;2;3;7;8;9;0.958903;4.33059
rHand;-0.363749;-0.0684955;0.794688;0.0276787;-0.413853;0.899723;0.13586;1;2;3;7;8;9;0.958903;4.33059
lFoot;0.137465;0.0459086;0.0946486;-0.959603;-0.0257419;-0.105785;0.259439;1;2;3;7;8;9;0.958903;4.33059
rFoot;-0.0211057;0.0300898;0.0744914;0.918571;-0.325546;0.0513746;-0.218191;1;2;3;7;8;9;0.958903;4.33059
head;-0.0588086;-0.023123;1.57378;0.698256;-0.0991595;-0.0768544;0.704769;1;2;3;7;8;9;0.958903;4.34716
hip;-0.00393397;0.0351157;0.919868;0.607456;-0.10061;-0.102682;0.781237;1;2;3;7;8;9;0.958903;4.34716
lHand;0.241883;-0.150403;0.826647;0.280566;0.462633;-0.832615;-0.118344;1;2;3;7;8;9;0.958903;4.34716
rHand;-0.367123;-0.0685476;0.794991;0.0245477;-0.409252;0.900669;0.143895;1;2;3;7;8;9;0.958903;4.34716
lFoot;0.137854;0.0421509;0.0996152;-0.957063;-0.024542;-0.110661;0.266799;1;2;3;7;8;9;0.958903;4.34716
rFoot;-0.021145;0.0296433;0.0737883;0.917849;-0.329683;0.0505594;-0.215189;1;2;3;7;8;9;0.958903;4.34716
head;-0.0606793;-0.0236929;1.57362;0.697942;-0.105584;-0.0795363;0.703849;1;2;3;7;8;9;0.958903;4.36397
hip;-0.00488018;0.0344611;0.918754;0.605999;-0.105411;-0.10937;0.780827;1;2;3;7;8;9;0.958903;4.36397
lHand;0.237833;-0.151877;0.826673;0.284041;0.462634;-0.830879;-0.122191;1;2;3;7;8;9;0.958903;4.36397
rHand;-0.370617;-0.0693042;0.795287;0.0232112;-0.402008;0.902339;0.153738;1;2;3;7;8;9;0.958903;4.36397
lFoot;0.140181;0.0389333;0.105882;-0.952789;-0.0142581;-0.120816;0.278195;1;2;3;7;8;9;0.958903;4.36397
rFoot;-0.0218651;0.0304653;0.0734204;0.92005;-0.324283;0.0495609;-0.214226;1;2;3;7;8;9;0.958903;4.36397
head;-0.0623978;-0.0243727;1.57371;0.697929;-0.112168;-0.0825315;0.702497;1;2;3;7;8;9;0.958903;4.3802
hip;-0.00668827;0.0318991;0.917057;0.598516;-0.110551;-0.114618;0.785124;1;2;3;7;8;9;0.958903;4.3802
lHand;0.234145;-0.153241;0.826119;0.285525;0.464299;-0.828925;-0.125644;1;2;3;7;8;9;0.958903;4.3802
rHand;-0.374231;-0.0699285;0.796204;0.0238774;-0.392504;0.904554;0.164783;1;2;3;7;8;9;0.958903;4.3802
lFoot;0.142045;0.03467;0.111734;-0.949969;-0.000427544;-0.126125;0.285748;1;2;3;7;8;9;0.958903;4.3802
rFoot;-0.021835;0.0307157;0.0736318;0.920284;-0.323104;0.0527172;-0.21425;1;2;3;7;8;9;0.958903;4.3802
head;-0.064135;-0.0250582;1.57375;0.697805;-0.118207;-0.0857969;0.701238;1;2;3;7;8;9;0.958903;4.39707
hip;-0.00840188;0.0301475;0.916461;0.59311;-0.114104;-0.118302;0.788166;1;2;3;7;8;9;0.958903;4.39707
lHand;0.23043;-0.154677;0.825236;0.286287;0.467093;-0.826399;-0.130109;1;2;3;7;8;9;0.958903;4.39707
rHand;-0.377603;-0.0709964;0.798125;0.0266984;-0.381565;0.907043;0.175978;1;2;3;7;8;9;0.958903;4.39707
lFoot;0.143505;0.0294962;0.118804;-0.945702;0.00594589;-0.133683;0.296211;1;2;3;7;8;9;0.958903;4.39707
rFoot;-0.02171;0.0304937;0.0734239;0.919559;-0.325296;0.0549959;-0.213468;1;2;3;7;8;9;0.958903;4.39707
head;-0.0658172;-0.0259;1.57397;0.698088;-0.123794;-0.089581;0.699516;1;2;3;7;8;9;0.958903;4.41363
hip;-0.00977429;0.0279693;0.916215;0.58788;-0.117382;-0.121042;0.791181;1;2;3;7;8;9;0.958903;4.41363
lHand;0.226656;-0.156066;0.824399;0.288363;0.469496;-0.823418;-0.135663;1;2;3;7;8;9;0.958903;4.41363
rHand;-0.3816;-0.0719071;0.800232;0.0288536;-0.371261;0.909124;0.186617;1;2;3;7;8;9;0.958903;4.41363
lFoot;0.146694;0.0238095;0.12496;-0.941803;0.0196348;-0.144162;0.303051;1;2;3;7;8;9;0.958903;4.41363
rFoot;-0.0215985;0.0308928;0.0733371;0.919544;-0.325647;0.0559601;-0.212749;1;2;3;7;8;9;0.958903;4.41363
head;-0.0674433;-0.0266232;1.5742;0.698527;-0.129095;-0.0936674;0.697582;1;2;3;7;8;9;0.958903;4.43022
hip;-0.0112078;0.0270211;0.91742;0.586193;-0.119312;-0.121203;0.792119;1;2;3;7;8;9;0.958903;4.43022
lHand;0.222848;-0.157381;0.823195;0.289433;0.47313;-0.819712;-0.143001;1;2;3;7;8;9;0.958903;4.43022
rHand;-0.38543;-0.0730348;0.80322;0.0330683;-0.358631;0.911883;0.196873;1;2;3;7;8;9;0.958903;4.43022
lFoot;0.150068;0.0173271;0.130964;-0.93812;0.0349604;-0.151832;0.309281;1;2;3;7;8;9;0.958903;4.43022
rFoot;-0.0217315;0.0309587;0.0732332;0.920165;-0.325192;0.0578684;-0.210233;1;2;3;7;8;9;0.958903;4.43022
head;-0.0689294;-0.0272966;1.5744;0.699061;-0.134587;-0.0979105;0.695423;1;2;3;7;8;9;0.958903;4.44695
hip;-0.012816;0.0275332;0.918334;0.588914;-0.120397;-0.124248;0.78946;1;2;3;7;8;9;0.958903;4.44695
lHand;0.219139;-0.158299;0.82166;0.289257;0.476793;-0.815869;-0.15283;1;2;3;7;8;9;0.958903;4.44695
rHand;-0.389205;-0.0745466;0.806829;0.0372764;-0.34684;0.914352;0.205606;1;2;3;7;8;9;0.958903;4.44695
lFoot;0.153448;0.0108958;0.136652;-0.934373;0.050802;-0.159102;0.314726;1;2;3;7;8;9;0.958903;4.44695
rFoot;-0.0219849;0.0312241;0.0728446;0.920639;-0.324703;0.0591293;-0.208558;1;2;3;7;8;9;0.958903;4.44695
head;-0.0702704;-0.0279142;1.57465;0.699546;-0.140296;-0.102152;0.693193;1;2;3;7;8;9;0.958903;4.46363
hip;-0.0141626;0.0275735;0.918718;0.591004;-0.122205;-0.128551;0.786927;1;2;3;7;8;9;0.958903;4.46363
lHand;0.215985;-0.159423;0.820466;0.28919;0.479469;-0.812702;-0.161229;1;2;3;7;8;9;0.958903;4.46363
rHand;-0.393265;-0.0759221;0.810654;0.0414156;-0.334806;0.916843;0.213514;1;2;3;7;8;9;0.958903;4.46363
lFoot;0.156566;0.002462;0.141084;-0.931744;0.0670597;-0.166105;0.315858;1;2;3;7;8;9;0.958903;4.46363
rFoot;-0.0221659;0.0314911;0.0727037;0.921183;-0.32404;0.0602778;-0.206848;1;2;3;7;8;9;0.958903;4.46363
head;-0.0714114;-0.0287147;1.57498;0.700038;-0.146141;-0.106416;0.690843;1;2;3;7;8;9;0.958903;4.48031
hip;-0.0152123;0.0272331;0.91913;0.593464;-0.125722;-0.135775;0.783301;1;2;3;7;8;9;0.958903;4.48031
lHand;0.212694;-0.160401;0.819345;0.288929;0.482217;-0.809262;-0.170533;1;2;3;7;8;9;0.958903;4.48031
rHand;-0.396995;-0.0773609;0.814474;0.0450112;-0.322081;0.919374;0.221334;1;2;3;7;8;9;0.958903;4.48031
lFoot;0.159922;-0.00797541;0.143717;-0.930009;0.0817709;-0.174453;0.312989;1;2;3;7;8;9;0.958903;4.48031
rFoot;-0.0222272;0.0316538;0.0724689;0.921708;-0.323494;0.0616593;-0.204946;1;2;3;7;8;9;0.958903;4.48031
head;-0.0725983;-0.0293522;1.57531;0.700394;-0.151801;-0.110897;0.688554;1;2;3;7;8;9;0.958903;4.49707
hip;-0.0165536;0.0262821;0.919441;0.592359;-0.129998;-0.142306;0.782279;1;2;3;7;8;9;0.958903;4.49707
lHand;0.209362;-0.160949;0.817797;0.287345;0.48492;-0.806121;-0.180153;1;2;3;7;8;9;0.958903;4.49707
rHand;-0.40102;-0.0788431;0.818325;0.0477581;-0.308687;0.921815;0.229542;1;2;3;7;8;9;0.958903;4.49707
lFoot;0.162179;-0.0201552;0.144499;-0.92901;0.0994522;-0.180103;0.307591;1;2;3;7;8;9;0.958903;4.49707
rFoot;-0.0222322;0.0316733;0.0721801;0.921911;-0.324212;0.0628411;-0.20253;1;2;3;7;8;9;0.958903;4.49707
head;-0.0737049;-0.0302556;1.57578;0.700652;-0.157199;-0.115561;0.68631;1;2;3;7;8;9;0.958903;4.51371
hip;-0.0174013;0.0243234;0.919417;0.590148;-0.134809;-0.148658;0.781955;1;2;3;7;8;9;0.958903;4.51371
lHand;0.206;-0.162197;0.81649;0.287204;0.487928;-0.802443;-0.188483;1;2;3;7;8;9;0.958903;4.51371
rHand;-0.404805;-0.0800831;0.821811;0.0499345;-0.295037;0.923929;0.238359;1;2;3;7;8;9;0.958903;4.51371
lFoot;0.165033;-0.0328697;0.145523;-0.926406;0.124401;-0.184831;0.303537;1;2;3;7;8;9;0.958903;4.51371
rFoot;-0.0223346;0.0318715;0.072004;0.922179;-0.324769;0.0635185;-0.200191;1;2;3;7;8;9;0.958903;4.51371
head;-0.0748063;-0.0310687;1.57626;0.700867;-0.161997;-0.120379;0.684143;1;2;3;7;8;9;0.958903;4.53046
hip;-0.0181632;0.0216793;0.919405;0.585637;-0.140643;-0.154326;0.783219;1;2;3;7;8;9;0.958903;4.53046
lHand;0.202704;-0.163135;0.815253;0.288454;0.491436;-0.797911;-0.196527;1;2;3;7;8;9;0.958903;4.53046
rHand;-0.408348;-0.0813625;0.825654;0.051123;-0.279691;0.926112;0.247944;1;2;3;7;8;9;0.958903;4.53046
lFoot;0.167805;-0.047968;0.144319;-0.923792;0.159116;-0.185017;0.295057;1;2;3;7;8;9;0.958903;4.53046
rFoot;-0.0223138;0.0320363;0.071801;0.922286;-0.325648;0.0646601;-0.19789;1;2;3;7;8;9;0.958903;4.53046
head;-0.0756827;-0.0320551;1.57684;0.700809;-0.166657;-0.125447;0.68217;1;2;3;7;8;9;0.958903;4.54737
hip;-0.0188433;0.0190844;0.919871;0.581336;-0.146722;-0.158332;0.784507;1;2;3;7;8;9;0.958903;4.54737
lHand;0.199497;-0.163952;0.813898;0.29007;0.495286;-0.793296;-0.203058;1;2;3;7;8;9;0.958903;4.54737
rHand;-0.412379;-0.0829137;0.829645;0.051957;-0.264028;0.928018;0.257629;1;2;3;7;8;9;0.958903;4.54737
lFoot;0.167563;-0.063134;0.142052;-0.923321;0.17737;-0.187452;0.284395;1;2;3;7;8;9;0.958903;4.54737
rFoot;-0.021939;0.0318028;0.0716977;0.920673;-0.330627;0.0665845;-0.196503;1;2;3;7;8;9;0.958903;4.54737
