tag;calPosX;calPosY;calPosZ;calRotX;calRotY;calRotZ;calRotW;angVelX;angVelY;angVelZ;linVelX;linVelY;linVelZ;scale;time
hip;-0.256318;-0.267915;0.925331;0.365598;-0.484606;-0.630492;0.48371;1;2;3;7;8;9;0.958903;5.96556
lHand;-0.57545;-0.48384;0.895633;-0.431383;0.10108;0.545942;0.711083;1;2;3;7;8;9;0.958903;5.96556
rHand;-0.477898;0.0429116;0.814698;-0.0561399;-0.332684;0.705286;0.623491;1;2;3;7;8;9;0.958903;5.96556
lFoot;-0.293772;-0.387667;0.0722786;-0.63196;0.747894;-0.183248;0.0877519;1;2;3;7;8;9;0.958903;5.96556
rFoot;-0.256008;-0.171424;0.130226;0.487704;-0.817139;0.209046;-0.225227;1;2;3;7;8;9;0.958903;5.96556
head;-0.331121;-0.232884;1.57741;-0.377293;0.664632;0.533158;-0.362845;1;2;3;7;8;9;0.958903;5.98232
hip;-0.259766;-0.269463;0.925572;0.361961;-0.488656;-0.634948;0.476489;1;2;3;7;8;9;0.958903;5.98232
lHand;-0.591274;-0.477789;0.901262;-0.418772;0.114305;0.542022;0.719567;1;2;3;7;8;9;0.958903;5.98232
rHand;-0.467789;0.048652;0.81253;-0.0663229;-0.341178;0.69401;0.630515;1;2;3;7;8;9;0.958903;5.98232
lFoot;-0.293979;-0.387437;0.0726752;-0.63099;0.747918;-0.185597;0.0895758;1;2;3;7;8;9;0.958903;5.98232
rFoot;-0.271789;-0.170697;0.123952;0.472251;-0.832129;0.200484;-0.210585;1;2;3;7;8;9;0.958903;5.98232
head;-0.334682;-0.233087;1.57759;-0.369672;0.669014;0.537277;-0.356507;1;2;3;7;8;9;0.958903;5.99898
hip;-0.263323;-0.270968;0.926076;0.358065;-0.493036;-0.639258;0.469099;1;2;3;7;8;9;0.958903;5.99898
lHand;-0.606106;-0.469964;0.90648;-0.40718;0.125274;0.539586;0.726194;1;2;3;7;8;9;0.958903;5.99898
rHand;-0.45739;0.0540817;0.810555;-0.0761333;-0.348317;0.682961;0.637529;1;2;3;7;8;9;0.958903;5.99898
lFoot;-0.294379;-0.387527;0.0732426;-0.626789;0.75055;-0.188469;0.09105;1;2;3;7;8;9;0.958903;5.99898
rFoot;-0.286786;-0.169329;0.117345;0.458245;-0.84545;0.191827;-0.196032;1;2;3;7;8;9;0.958903;5.99898
head;-0.338508;-0.233037;1.5776;-0.361986;0.673126;0.541431;-0.350314;1;2;3;7;8;9;0.958903;6.01691
hip;-0.266829;-0.27232;0.926252;0.354384;-0.497026;-0.643639;0.461634;1;2;3;7;8;9;0.958903;6.01691
lHand;-0.619732;-0.462185;0.912337;-0.395455;0.137897;0.5363;0.73279;1;2;3;7;8;9;0.958903;6.01691
rHand;-0.44726;0.0588401;0.808848;-0.086139;-0.355276;0.671318;0.644741;1;2;3;7;8;9;0.958903;6.01691
lFoot;-0.294795;-0.38791;0.073605;-0.623324;0.752586;-0.191818;0.0910384;1;2;3;7;8;9;0.958903;6.01691
rFoot;-0.301765;-0.166475;0.111464;0.443938;-0.858521;0.182081;-0.180852;1;2;3;7;8;9;0.958903;6.01691
head;-0.341959;-0.2328;1.57756;-0.354286;0.677033;0.545435;-0.344397;1;2;3;7;8;9;0.958903;6.03236
hip;-0.270094;-0.273465;0.926342;0.351003;-0.500739;-0.647936;0.454133;1;2;3;7;8;9;0.958903;6.03236
lHand;-0.633969;-0.455118;0.918169;-0.383264;0.150034;0.532835;0.739382;1;2;3;7;8;9;0.958903;6.03236
rHand;-0.436536;0.0634111;0.807384;0.096036;0.361644;-0.659342;-0.652119;1;2;3;7;8;9;0.958903;6.03236
lFoot;-0.295118;-0.387946;0.0739779;-0.621338;0.753369;-0.194636;0.0921483;1;2;3;7;8;9;0.958903;6.03236
rFoot;-0.317293;-0.163598;0.105826;0.428193;-0.871395;0.172866;-0.165644;1;2;3;7;8;9;0.958903;6.03236
head;-0.345386;-0.232482;1.57748;-0.346604;0.680792;0.549206;-0.338765;1;2;3;7;8;9;0.958903;6.04933
hip;-0.27362;-0.27453;0.926354;0.346728;-0.504108;-0.652493;0.447111;1;2;3;7;8;9;0.958903;6.04933
lHand;-0.647382;-0.446544;0.923418;-0.371239;0.160383;0.529745;0.74554;1;2;3;7;8;9;0.958903;6.04933
rHand;-0.425741;0.0677479;0.805974;0.106034;0.36786;-0.646905;-0.659507;1;2;3;7;8;9;0.958903;6.04933
lFoot;-0.295375;-0.387767;0.0744433;-0.619754;0.753888;-0.197168;0.0931845;1;2;3;7;8;9;0.958903;6.04933
rFoot;-0.331546;-0.158623;0.0999302;0.414836;-0.882438;0.161153;-0.152458;1;2;3;7;8;9;0.958903;6.04933
head;-0.349161;-0.231985;1.57733;-0.338857;0.684511;0.552876;-0.33309;1;2;3;7;8;9;0.958903;6.06564
hip;-0.277133;-0.275534;0.926506;0.342208;-0.507337;-0.657321;0.439809;1;2;3;7;8;9;0.958903;6.06564
lHand;-0.660306;-0.437315;0.928975;-0.359124;0.169827;0.526314;0.751786;1;2;3;7;8;9;0.958903;6.06564
rHand;-0.415156;0.0715474;0.804757;0.116563;0.373836;-0.634067;-0.666797;1;2;3;7;8;9;0.958903;6.06564
lFoot;-0.295463;-0.387799;0.074989;-0.617997;0.754364;-0.200199;0.0945274;1;2;3;7;8;9;0.958903;6.06564
rFoot;-0.346343;-0.154256;0.0950401;0.399023;-0.893727;0.150812;-0.138883;1;2;3;7;8;9;0.958903;6.06564
head;-0.352551;-0.231186;1.57707;-0.331399;0.688045;0.556423;-0.327356;1;2;3;7;8;9;0.958903;6.08232
hip;-0.281263;-0.276013;0.926192;0.336777;-0.510201;-0.662822;0.43237;1;2;3;7;8;9;0.958903;6.08232
lHand;-0.673109;-0.428407;0.934503;-0.346031;0.177853;0.522611;0.758623;1;2;3;7;8;9;0.958903;6.08232
rHand;-0.404412;0.0755006;0.80339;0.12725;0.379383;-0.621286;-0.673706;1;2;3;7;8;9;0.958903;6.08232
lFoot;-0.295692;-0.387552;0.0753124;-0.616676;0.754427;-0.203487;0.0956296;1;2;3;7;8;9;0.958903;6.08232
rFoot;-0.36089;-0.148831;0.0907583;0.380458;-0.905274;0.141238;-0.125629;1;2;3;7;8;9;0.958903;6.08232
head;-0.355861;-0.230446;1.57681;-0.32438;0.69132;0.559846;-0.321602;1;2;3;7;8;9;0.958903;6.09933
hip;-0.285208;-0.276725;0.926049;0.332035;-0.513176;-0.66756;0.425166;1;2;3;7;8;9;0.958903;6.09933
lHand;-0.684874;-0.419001;0.939268;-0.331954;0.186079;0.518368;0.765817;1;2;3;7;8;9;0.958903;6.09933
rHand;-0.393579;0.0787723;0.802351;0.138403;0.383988;-0.608383;-0.680638;1;2;3;7;8;9;0.958903;6.09933
lFoot;-0.295943;-0.387682;0.0757554;-0.613884;0.755735;-0.206584;0.0966146;1;2;3;7;8;9;0.958903;6.09933
rFoot;-0.374774;-0.143763;0.0864165;0.361145;-0.916107;0.132581;-0.112888;1;2;3;7;8;9;0.958903;6.09933
head;-0.359534;-0.229438;1.57659;-0.317602;0.694616;0.563031;-0.315649;1;2;3;7;8;9;0.958903;6.11558
hip;-0.289012;-0.277099;0.925838;0.32775;-0.51582;-0.671754;0.418637;1;2;3;7;8;9;0.958903;6.11558
lHand;-0.696721;-0.409351;0.94455;-0.318048;0.195064;0.513456;0.77276;1;2;3;7;8;9;0.958903;6.11558
rHand;-0.383047;0.0812979;0.801512;0.149441;0.388187;-0.595399;-0.687371;1;2;3;7;8;9;0.958903;6.11558
lFoot;-0.296326;-0.387868;0.0761682;-0.6112;0.757032;-0.2095;0.0971935;1;2;3;7;8;9;0.958903;6.11558
rFoot;-0.388948;-0.137999;0.0827757;0.341828;-0.926261;0.123292;-0.0999697;1;2;3;7;8;9;0.958903;6.11558
head;-0.362736;-0.228285;1.57641;-0.31085;0.697848;0.566008;-0.309864;1;2;3;7;8;9;0.958903;6.1324
hip;-0.292794;-0.277228;0.925641;0.323833;-0.518941;-0.675491;0.411758;1;2;3;7;8;9;0.958903;6.1324
lHand;-0.707365;-0.399107;0.949775;-0.303566;0.203988;0.50739;0.780251;1;2;3;7;8;9;0.958903;6.1324
rHand;-0.372279;0.0842146;0.800616;0.159771;0.392912;-0.582233;-0.693612;1;2;3;7;8;9;0.958903;6.1324
lFoot;-0.296572;-0.387855;0.0765534;-0.609498;0.7575;-0.212458;0.0978144;1;2;3;7;8;9;0.958903;6.1324
rFoot;-0.402425;-0.131058;0.0801504;0.320932;-0.935842;0.116114;-0.0878624;1;2;3;7;8;9;0.958903;6.1324
head;-0.365865;-0.227181;1.57603;-0.303942;0.701061;0.56886;-0.304191;1;2;3;7;8;9;0.958903;6.14916
hip;-0.296583;-0.277338;0.925485;0.3198;-0.522234;-0.679207;0.404572;1;2;3;7;8;9;0.958903;6.14916
lHand;-0.717784;-0.388342;0.954625;-0.28921;0.213352;0.500291;0.787749;1;2;3;7;8;9;0.958903;6.14916
rHand;-0.362002;0.0860084;0.799981;0.169534;0.396241;-0.569777;-0.699719;1;2;3;7;8;9;0.958903;6.14916
lFoot;-0.296676;-0.387905;0.0769434;-0.60793;0.757892;-0.215213;0.0985072;1;2;3;7;8;9;0.958903;6.14916
rFoot;-0.415001;-0.124432;0.0773982;0.300597;-0.944404;0.108901;-0.076708;1;2;3;7;8;9;0.958903;6.14916
head;-0.369268;-0.225743;1.5757;-0.297213;0.704132;0.571611;-0.298537;1;2;3;7;8;9;0.958903;6.16576
hip;-0.300186;-0.277145;0.925274;0.316297;-0.52589;-0.682363;0.397212;1;2;3;7;8;9;0.958903;6.16576
lHand;-0.728198;-0.377679;0.959467;-0.275459;0.222995;0.492805;0.794694;1;2;3;7;8;9;0.958903;6.16576
rHand;-0.351862;0.0877947;0.799238;0.179435;0.398567;-0.557268;-0.705974;1;2;3;7;8;9;0.958903;6.16576
lFoot;-0.296971;-0.387945;0.0773637;-0.605945;0.758617;-0.217872;0.0993151;1;2;3;7;8;9;0.958903;6.16576
rFoot;-0.427535;-0.11691;0.0755558;0.281801;-0.951938;0.101124;-0.064621;1;2;3;7;8;9;0.958903;6.16576
head;-0.372401;-0.224209;1.57534;-0.290453;0.707019;0.574412;-0.292938;1;2;3;7;8;9;0.958903;6.18247
hip;-0.303797;-0.276769;0.925059;0.312692;-0.529274;-0.685011;0.390963;1;2;3;7;8;9;0.958903;6.18247
lHand;-0.737052;-0.366303;0.964247;-0.262469;0.232813;0.484382;0.801425;1;2;3;7;8;9;0.958903;6.18247
rHand;-0.344051;0.0949111;0.801481;0.189884;0.401062;-0.544707;-0.71161;1;2;3;7;8;9;0.958903;6.18247
lFoot;-0.297128;-0.38783;0.0776006;-0.60531;0.758773;-0.219426;0.0985715;1;2;3;7;8;9;0.958903;6.18247
rFoot;-0.439218;-0.108277;0.0738467;0.265843;-0.958077;0.0928346;-0.0529014;1;2;3;7;8;9;0.958903;6.18247
head;-0.375407;-0.222495;1.57488;-0.283737;0.709696;0.577152;-0.287612;1;2;3;7;8;9;0.958903;6.20048
hip;-0.307599;-0.276289;0.924718;0.308643;-0.532241;-0.68766;0.385463;1;2;3;7;8;9;0.958903;6.20048
lHand;-0.745311;-0.354242;0.968626;-0.251885;0.241672;0.475433;0.807535;1;2;3;7;8;9;0.958903;6.20048
rHand;-0.330857;0.0924385;0.798275;0.19956;0.401435;-0.532072;-0.718279;1;2;3;7;8;9;0.958903;6.20048
lFoot;-0.297235;-0.38766;0.0779725;-0.604592;0.758866;-0.221171;0.0983584;1;2;3;7;8;9;0.958903;6.20048
rFoot;-0.44722;-0.0995551;0.0727072;0.259469;-0.960957;0.0839331;-0.0468353;1;2;3;7;8;9;0.958903;6.20048
head;-0.378554;-0.220579;1.5744;-0.277103;0.712174;0.579949;-0.282279;1;2;3;7;8;9;0.958903;6.21713
hip;-0.311743;-0.27559;0.924352;0.303764;-0.534931;-0.690985;0.379627;1;2;3;7;8;9;0.958903;6.21713
lHand;-0.75393;-0.342951;0.972984;-0.240633;0.24966;0.467493;0.813152;1;2;3;7;8;9;0.958903;6.21713
rHand;-0.32154;0.0934265;0.797663;0.209648;0.402397;-0.519024;-0.724388;1;2;3;7;8;9;0.958903;6.21713
lFoot;-0.297349;-0.387342;0.0781368;-0.604442;0.758441;-0.223035;0.0983484;1;2;3;7;8;9;0.958903;6.21713
rFoot;-0.45783;-0.0914512;0.0713654;0.243004;-0.966343;0.0755544;-0.0376992;1;2;3;7;8;9;0.958903;6.21713
head;-0.381548;-0.218608;1.57379;-0.270462;0.714409;0.583012;-0.276708;1;2;3;7;8;9;0.958903;6.23274
hip;-0.31618;-0.274655;0.923675;0.298119;-0.537342;-0.69482;0.373648;1;2;3;7;8;9;0.958903;6.23274
lHand;-0.761702;-0.331008;0.976957;-0.231183;0.255701;0.459895;0.818332;1;2;3;7;8;9;0.958903;6.23274
rHand;-0.312328;0.0940727;0.797111;0.219162;0.40196;-0.506908;-0.73037;1;2;3;7;8;9;0.958903;6.23274
lFoot;-0.297211;-0.387088;0.0785634;-0.604559;0.757616;-0.225308;0.0988029;1;2;3;7;8;9;0.958903;6.23274
rFoot;-0.466007;-0.0829647;0.0708518;0.229428;-0.970383;0.0702579;-0.028008;1;2;3;7;8;9;0.958903;6.23274
head;-0.384444;-0.216521;1.57319;-0.263856;0.716475;0.586036;-0.271304;1;2;3;7;8;9;0.958903;6.24921
hip;-0.320787;-0.273534;0.92288;0.292449;-0.53972;-0.698602;0.367603;1;2;3;7;8;9;0.958903;6.24921
lHand;-0.769063;-0.319392;0.980295;-0.222549;0.26083;0.452724;0.823092;1;2;3;7;8;9;0.958903;6.24921
rHand;-0.302922;0.0945086;0.79633;0.228404;0.402371;-0.494434;-0.735842;1;2;3;7;8;9;0.958903;6.24921
lFoot;-0.297323;-0.386949;0.0790799;-0.604179;0.75711;-0.227776;0.0993462;1;2;3;7;8;9;0.958903;6.24921
rFoot;-0.473692;-0.0753162;0.0700445;0.217603;-0.973843;0.0623957;-0.0196362;1;2;3;7;8;9;0.958903;6.24921
head;-0.387594;-0.214184;1.57258;-0.257638;0.718193;0.58922;-0.265786;1;2;3;7;8;9;0.958903;6.2659
hip;-0.326162;-0.271655;0.921681;0.287316;-0.542282;-0.702019;0.361316;1;2;3;7;8;9;0.958903;6.2659
lHand;-0.777173;-0.307767;0.983852;-0.213447;0.265977;0.445646;0.827705;1;2;3;7;8;9;0.958903;6.2659
rHand;-0.294911;0.0942642;0.795909;0.237374;0.402687;-0.482695;-0.740609;1;2;3;7;8;9;0.958903;6.2659
lFoot;-0.29759;-0.386896;0.0795537;-0.603422;0.756818;-0.230491;0.0999137;1;2;3;7;8;9;0.958903;6.2659
rFoot;-0.481664;-0.0682371;0.0697712;0.203144;-0.977492;0.0557535;-0.011562;1;2;3;7;8;9;0.958903;6.2659
head;-0.390353;-0.211755;1.57201;-0.251811;0.719587;0.592459;-0.260343;1;2;3;7;8;9;0.958903;6.28246
hip;-0.330929;-0.269636;0.920601;0.282888;-0.545098;-0.70496;0.354788;1;2;3;7;8;9;0.958903;6.28246
lHand;-0.78363;-0.296419;0.987031;-0.204445;0.270292;0.439204;0.832012;1;2;3;7;8;9;0.958903;6.28246
rHand;-0.286933;0.0941844;0.795131;0.246296;0.402237;-0.4715;-0.745138;1;2;3;7;8;9;0.958903;6.28246
lFoot;-0.297885;-0.387102;0.0801741;-0.601135;0.757463;-0.234055;0.100525;1;2;3;7;8;9;0.958903;6.28246
rFoot;-0.488839;-0.0601742;0.0694527;0.188682;-0.980769;0.0497855;-0.00362673;1;2;3;7;8;9;0.958903;6.28246
head;-0.393077;-0.209149;1.5714;-0.246126;0.720886;0.595535;-0.255115;1;2;3;7;8;9;0.958903;6.29914
hip;-0.334932;-0.267985;0.919916;0.279156;-0.548075;-0.707373;0.348294;1;2;3;7;8;9;0.958903;6.29914
lHand;-0.789564;-0.285091;0.989477;-0.195068;0.274381;0.433001;0.836166;1;2;3;7;8;9;0.958903;6.29914
rHand;-0.279353;0.0942889;0.794303;0.25512;0.401485;-0.461291;-0.748955;1;2;3;7;8;9;0.958903;6.29914
lFoot;-0.29836;-0.387426;0.0809923;-0.597704;0.758983;-0.237794;0.100742;1;2;3;7;8;9;0.958903;6.29914
rFoot;-0.494583;-0.0535215;0.0690812;0.175503;-0.983454;0.0448491;0.00237122;1;2;3;7;8;9;0.958903;6.29914
head;-0.395894;-0.206204;1.57073;-0.240324;0.722055;0.598454;-0.250467;1;2;3;7;8;9;0.958903;6.3159
hip;-0.338802;-0.26628;0.919309;0.275269;-0.550869;-0.709949;0.341678;1;2;3;7;8;9;0.958903;6.3159
lHand;-0.795429;-0.273908;0.992118;-0.18531;0.27854;0.42671;0.840235;1;2;3;7;8;9;0.958903;6.3159
rHand;-0.271793;0.0940314;0.793687;0.263743;0.400605;-0.450465;-0.753018;1;2;3;7;8;9;0.958903;6.3159
lFoot;-0.298785;-0.387471;0.0816351;-0.596019;0.759282;-0.241273;0.100197;1;2;3;7;8;9;0.958903;6.3159
rFoot;-0.50022;-0.0473958;0.068987;0.16271;-0.985815;0.0406031;0.00675902;1;2;3;7;8;9;0.958903;6.3159
head;-0.398358;-0.20328;1.57008;-0.234405;0.723029;0.601329;-0.246348;1;2;3;7;8;9;0.958903;6.33258
hip;-0.342591;-0.263866;0.918543;0.271528;-0.553785;-0.712016;0.335602;1;2;3;7;8;9;0.958903;6.33258
lHand;-0.800439;-0.262456;0.994294;-0.175791;0.282865;0.420483;0.843966;1;2;3;7;8;9;0.958903;6.33258
rHand;-0.264823;0.0939778;0.79285;0.271877;0.399356;-0.440965;-0.756404;1;2;3;7;8;9;0.958903;6.33258
lFoot;-0.299192;-0.38762;0.0823472;-0.594533;0.759312;-0.245026;0.0996929;1;2;3;7;8;9;0.958903;6.33258
rFoot;-0.504249;-0.0407094;0.0686;0.150323;-0.987836;0.0382079;0.0111431;1;2;3;7;8;9;0.958903;6.33258
head;-0.400713;-0.200081;1.56927;-0.228561;0.723858;0.604073;-0.242662;1;2;3;7;8;9;0.958903;6.34931
hip;-0.346711;-0.261529;0.917648;0.267107;-0.55568;-0.714571;0.330548;1;2;3;7;8;9;0.958903;6.34931
lHand;-0.805161;-0.251282;0.996178;-0.16683;0.286607;0.414058;0.847691;1;2;3;7;8;9;0.958903;6.34931
rHand;-0.25845;0.0937663;0.792133;0.279337;0.398066;-0.431667;-0.759723;1;2;3;7;8;9;0.958903;6.34931
lFoot;-0.299535;-0.387589;0.083209;-0.592822;0.759312;-0.249313;0.0992494;1;2;3;7;8;9;0.958903;6.34931
rFoot;-0.507845;-0.0357832;0.0680107;0.137486;-0.989675;0.0378113;0.0145181;1;2;3;7;8;9;0.958903;6.34931
head;-0.403181;-0.196685;1.56836;-0.22274;0.724506;0.60692;-0.239008;1;2;3;7;8;9;0.958903;6.36607
hip;-0.351052;-0.25917;0.916661;0.262374;-0.557376;-0.717207;0.32574;1;2;3;7;8;9;0.958903;6.36607
lHand;-0.810309;-0.24022;0.998041;-0.158382;0.289742;0.407679;0.85133;1;2;3;7;8;9;0.958903;6.36607
rHand;-0.252023;0.0934784;0.791379;0.28687;0.396519;-0.421727;-0.763299;1;2;3;7;8;9;0.958903;6.36607
lFoot;-0.299821;-0.387644;0.0839679;-0.591;0.759427;-0.253366;0.0989684;1;2;3;7;8;9;0.958903;6.36607
rFoot;-0.511919;-0.0310567;0.067624;0.125053;-0.991324;0.0361919;0.0181199;1;2;3;7;8;9;0.958903;6.36607
head;-0.405298;-0.192733;1.56753;-0.217084;0.725087;0.609579;-0.235662;1;2;3;7;8;9;0.958903;6.3828
hip;-0.355469;-0.256284;0.915377;0.257272;-0.558534;-0.720325;0.320908;1;2;3;7;8;9;0.958903;6.3828
lHand;-0.814498;-0.229029;0.999274;-0.152313;0.291691;0.401746;0.854586;1;2;3;7;8;9;0.958903;6.3828
rHand;-0.246434;0.0932036;0.790509;0.294143;0.394746;-0.411718;-0.766906;1;2;3;7;8;9;0.958903;6.3828
lFoot;-0.300113;-0.387615;0.0847396;-0.588822;0.759668;-0.25774;0.0988064;1;2;3;7;8;9;0.958903;6.3828
rFoot;-0.513168;-0.0279629;0.066675;0.112796;-0.99271;0.0377881;0.019415;1;2;3;7;8;9;0.958903;6.3828
head;-0.407099;-0.1895;1.56628;-0.211439;0.725508;0.612285;-0.232463;1;2;3;7;8;9;0.958903;6.40079
hip;-0.359866;-0.253395;0.914263;0.252362;-0.559885;-0.723464;0.315344;1;2;3;7;8;9;0.958903;6.40079
lHand;-0.818715;-0.218112;1.00021;-0.146675;0.293408;0.3958;0.857753;1;2;3;7;8;9;0.958903;6.40079
rHand;-0.24144;0.0926441;0.789283;0.301325;0.392631;-0.401774;-0.770469;1;2;3;7;8;9;0.958903;6.40079
lFoot;-0.300384;-0.387786;0.0856764;-0.586764;0.759794;-0.26204;0.098776;1;2;3;7;8;9;0.958903;6.40079
rFoot;-0.515968;-0.0250219;0.0659881;0.0977599;-0.994134;0.0402143;0.0228854;1;2;3;7;8;9;0.958903;6.40079
head;-0.409291;-0.18555;1.56531;-0.206414;0.725766;0.614861;-0.229353;1;2;3;7;8;9;0.958903;6.41615
hip;-0.364141;-0.250291;0.913043;0.247578;-0.561416;-0.726464;0.309463;1;2;3;7;8;9;0.958903;6.41615
lHand;-0.823154;-0.207006;1.0005;-0.143676;0.293504;0.390134;0.860818;1;2;3;7;8;9;0.958903;6.41615
rHand;-0.236428;0.0924481;0.7882;0.308872;0.390608;-0.391576;-0.773752;1;2;3;7;8;9;0.958903;6.41615
lFoot;-0.300823;-0.38792;0.0865739;-0.585264;0.759561;-0.26642;0.0977447;1;2;3;7;8;9;0.958903;6.41615
rFoot;-0.518968;-0.0230627;0.0656849;0.0825814;-0.995271;0.0438134;0.0263725;1;2;3;7;8;9;0.958903;6.41615
head;-0.411163;-0.180859;1.5645;-0.201408;0.726135;0.617261;-0.226167;1;2;3;7;8;9;0.958903;6.43264
hip;-0.368278;-0.246876;0.911915;0.243008;-0.562972;-0.729285;0.303568;1;2;3;7;8;9;0.958903;6.43264
lHand;-0.82653;-0.195717;1.00016;-0.142078;0.292152;0.384678;0.863993;1;2;3;7;8;9;0.958903;6.43264
rHand;-0.231948;0.092569;0.787056;0.316401;0.388208;-0.381705;-0.776844;1;2;3;7;8;9;0.958903;6.43264
lFoot;-0.301198;-0.387858;0.0878651;-0.584781;0.75813;-0.271805;0.0969149;1;2;3;7;8;9;0.958903;6.43264
rFoot;-0.518745;-0.0228615;0.0650663;0.0724225;-0.995692;0.0521167;0.0252126;1;2;3;7;8;9;0.958903;6.43264
head;-0.411594;-0.178381;1.56264;-0.196039;0.726347;0.619854;-0.223092;1;2;3;7;8;9;0.958903;6.44951
hip;-0.372534;-0.243266;0.910862;0.238686;-0.564625;-0.731935;0.297487;1;2;3;7;8;9;0.958903;6.44951
lHand;-0.829413;-0.185498;0.998912;-0.13896;0.291285;0.37841;0.867554;1;2;3;7;8;9;0.958903;6.44951
rHand;-0.228019;0.0924969;0.785644;0.323592;0.385684;-0.372309;-0.779694;1;2;3;7;8;9;0.958903;6.44951
lFoot;-0.301701;-0.388101;0.0893003;-0.582514;0.757798;-0.277697;0.0964614;1;2;3;7;8;9;0.958903;6.44951
rFoot;-0.518422;-0.023538;0.0639943;0.0639531;-0.995947;0.0592985;0.0219704;1;2;3;7;8;9;0.958903;6.44951
head;-0.41373;-0.174041;1.56156;-0.191331;0.726218;0.622577;-0.219996;1;2;3;7;8;9;0.958903;6.46615
hip;-0.376912;-0.239463;0.909663;0.234044;-0.566363;-0.734544;0.29138;1;2;3;7;8;9;0.958903;6.46615
lHand;-0.833676;-0.174984;0.998451;-0.135282;0.290066;0.3722;0.871222;1;2;3;7;8;9;0.958903;6.46615
rHand;-0.224927;0.0927283;0.784322;0.330552;0.382927;-0.363156;-0.782445;1;2;3;7;8;9;0.958903;6.46615
lFoot;-0.302383;-0.388217;0.0907144;-0.580165;0.757686;-0.283111;0.0957509;1;2;3;7;8;9;0.958903;6.46615
rFoot;-0.518718;-0.0244633;0.0632211;0.0543115;-0.996103;0.0664893;0.020184;1;2;3;7;8;9;0.958903;6.46615
head;-0.41517;-0.169618;1.56065;-0.1867;0.726037;0.625284;-0.216871;1;2;3;7;8;9;0.958903;6.48267
hip;-0.381301;-0.235355;0.908426;0.228778;-0.568073;-0.737371;0.285023;1;2;3;7;8;9;0.958903;6.48267
lHand;-0.836818;-0.164305;0.997641;-0.13181;0.288509;0.366077;0.874858;1;2;3;7;8;9;0.958903;6.48267
rHand;-0.221659;0.0930047;0.782971;0.337267;0.379986;-0.353878;-0.785259;1;2;3;7;8;9;0.958903;6.48267
lFoot;-0.303381;-0.388772;0.0926557;-0.577179;0.757714;-0.289563;0.0942684;1;2;3;7;8;9;0.958903;6.48267
rFoot;-0.517898;-0.0268109;0.0622258;0.042327;-0.995924;0.0774667;0.0185373;1;2;3;7;8;9;0.958903;6.48267
head;-0.416164;-0.165913;1.55922;-0.181865;0.725709;0.628177;-0.213693;1;2;3;7;8;9;0.958903;6.49945
hip;-0.386336;-0.230574;0.907192;0.222825;-0.569227;-0.740713;0.278702;1;2;3;7;8;9;0.958903;6.49945
lHand;-0.839056;-0.15461;0.995421;-0.129267;0.286239;0.359318;0.878776;1;2;3;7;8;9;0.958903;6.49945
rHand;-0.21942;0.0936556;0.78141;0.343058;0.376588;-0.344994;-0.788335;1;2;3;7;8;9;0.958903;6.49945
lFoot;-0.304734;-0.390431;0.0948498;-0.572426;0.75871;-0.29715;0.0915953;1;2;3;7;8;9;0.958903;6.49945
rFoot;-0.518167;-0.0299011;0.0614951;0.0259853;-0.995437;0.0899149;0.018594;1;2;3;7;8;9;0.958903;6.49945
head;-0.417851;-0.161569;1.55833;-0.177001;0.725582;0.630863;-0.210271;1;2;3;7;8;9;0.958903;6.51614
hip;-0.391042;-0.226239;0.90592;0.217221;-0.570309;-0.743816;0.272581;1;2;3;7;8;9;0.958903;6.51614
lHand;-0.842083;-0.144648;0.994062;-0.126865;0.283845;0.352547;0.882637;1;2;3;7;8;9;0.958903;6.51614
rHand;-0.217745;0.094557;0.779832;0.348038;0.37275;-0.336013;-0.791848;1;2;3;7;8;9;0.958903;6.51614
lFoot;-0.305709;-0.390686;0.0968471;-0.570379;0.758123;-0.302575;0.0914628;1;2;3;7;8;9;0.958903;6.51614
rFoot;-0.519775;-0.0313485;0.061007;0.0076234;-0.994917;0.0981788;0.0210595;1;2;3;7;8;9;0.958903;6.51614
head;-0.419177;-0.156914;1.55756;-0.172273;0.725488;0.63345;-0.206711;1;2;3;7;8;9;0.958903;6.53272
hip;-0.396079;-0.220168;0.904606;0.21129;-0.569769;-0.747941;0.267028;1;2;3;7;8;9;0.958903;6.53272
lHand;-0.844083;-0.13457;0.991408;-0.127083;0.280034;0.346;0.886406;1;2;3;7;8;9;0.958903;6.53272
rHand;-0.216658;0.0956434;0.778257;0.352397;0.368428;-0.326914;-0.795741;1;2;3;7;8;9;0.958903;6.53272
lFoot;-0.306603;-0.390204;0.09968;-0.569904;0.755588;-0.309232;0.0931243;1;2;3;7;8;9;0.958903;6.53272
rFoot;-0.522898;-0.0286014;0.0610253;-0.0130763;-0.994406;0.100832;0.0286236;1;2;3;7;8;9;0.958903;6.53272
head;-0.420505;-0.15249;1.55709;-0.167913;0.725615;0.635727;-0.202828;1;2;3;7;8;9;0.958903;6.54956
hip;-0.400676;-0.214609;0.903808;0.206781;-0.569601;-0.750852;0.262712;1;2;3;7;8;9;0.958903;6.54956
lHand;-0.846097;-0.125071;0.988541;-0.128486;0.27724;0.339853;0.889454;1;2;3;7;8;9;0.958903;6.54956
rHand;-0.216185;0.0971237;0.776905;0.356235;0.363801;-0.317941;-0.799787;1;2;3;7;8;9;0.958903;6.54956
