tag;subject;activity;calPosX;calPosY;calPosZ;calRotX;calRotY;calRotZ;calRotW;angVelX;angVelY;angVelZ;linVelX;linVelY;linVelZ;scale;time
lFoot;TestUser_04;BackStep;0.0876994;0.437536;0.182776;-0.526675;0.0140744;0.0210795;0.849689;1;2;3;7;8;9;0.984607;122.467
rFoot;TestUser_04;BackStep;-0.138122;0.0486512;0.0824912;-0.943776;-0.0267878;0.080547;0.319502;1;2;3;7;8;9;0.984607;122.467
head;TestUser_04;BackStep;-0.0506633;-0.162273;0.889025;0.714622;-0.0159644;-0.0157839;0.699151;1;2;3;7;8;9;0.984607;122.484
hip;TestUser_04;BackStep;-0.0462322;0.335494;0.546396;0.855091;0.017332;-0.0233106;0.517664;1;2;3;7;8;9;0.984607;122.484
lHand;TestUser_04;BackStep;0.121446;-0.263253;0.567925;-0.0379252;-0.378271;-0.924744;0.0179252;1;2;3;7;8;9;0.984607;122.484
rHand;TestUser_04;BackStep;-0.199041;-0.286039;0.499856;0.075785;0.455935;0.877826;-0.125702;1;2;3;7;8;9;0.984607;122.484
lFoot;TestUser_04;BackStep;0.087354;0.436998;0.18277;-0.525643;0.0117793;0.0222034;0.850334;1;2;3;7;8;9;0.984607;122.484
rFoot;TestUser_04;BackStep;-0.138138;0.0487253;0.082437;-0.943674;-0.0262484;0.0804496;0.319871;1;2;3;7;8;9;0.984607;122.484
head;TestUser_04;BackStep;-0.0508883;-0.161452;0.891001;0.714294;-0.0156076;-0.0155647;0.699499;1;2;3;7;8;9;0.984607;122.5
hip;TestUser_04;BackStep;-0.0457722;0.335392;0.546485;0.854515;0.0171984;-0.0234953;0.51861;1;2;3;7;8;9;0.984607;122.5
lHand;TestUser_04;BackStep;0.121818;-0.262878;0.569576;-0.0413806;-0.377203;-0.925036;0.0177443;1;2;3;7;8;9;0.984607;122.5
rHand;TestUser_04;BackStep;-0.198881;-0.285938;0.501524;0.0767224;0.456421;0.877462;-0.125914;1;2;3;7;8;9;0.984607;122.5
lFoot;TestUser_04;BackStep;0.0872399;0.436611;0.183193;-0.525371;0.0115097;0.022951;0.850486;1;2;3;7;8;9;0.984607;122.5
rFoot;TestUser_04;BackStep;-0.138221;0.0487154;0.0825187;-0.943623;-0.0261004;0.0799514;0.32016;1;2;3;7;8;9;0.984607;122.5
head;TestUser_04;BackStep;-0.0510894;-0.160625;0.892906;0.713708;-0.015546;-0.0150907;0.700108;1;2;3;7;8;9;0.984607;122.517
hip;TestUser_04;BackStep;-0.0454069;0.335259;0.546509;0.853862;0.0173514;-0.0244676;0.519635;1;2;3;7;8;9;0.984607;122.517
lHand;TestUser_04;BackStep;0.121552;-0.262163;0.570657;-0.0443968;-0.376968;-0.924997;0.0174563;1;2;3;7;8;9;0.984607;122.517
rHand;TestUser_04;BackStep;-0.198695;-0.285944;0.503061;0.0776701;0.456774;0.877166;-0.126115;1;2;3;7;8;9;0.984607;122.517
lFoot;TestUser_04;BackStep;0.0877056;0.436191;0.1834;-0.525171;0.011434;0.0235939;0.850593;1;2;3;7;8;9;0.984607;122.517
rFoot;TestUser_04;BackStep;-0.138234;0.0486672;0.0825639;-0.943536;-0.0262008;0.0797361;0.32046;1;2;3;7;8;9;0.984607;122.517
head;TestUser_04;BackStep;-0.0513137;-0.159768;0.894935;0.713057;-0.0158586;-0.014568;0.700775;1;2;3;7;8;9;0.984607;122.537
hip;TestUser_04;BackStep;-0.0451999;0.335219;0.546743;0.852969;0.0172886;-0.0239556;0.521125;1;2;3;7;8;9;0.984607;122.537
lHand;TestUser_04;BackStep;0.121953;-0.26148;0.572625;-0.0473638;-0.378383;-0.924283;0.0168662;1;2;3;7;8;9;0.984607;122.537
rHand;TestUser_04;BackStep;-0.1985;-0.28591;0.504956;0.0785596;0.456609;0.877079;-0.126763;1;2;3;7;8;9;0.984607;122.537
lFoot;TestUser_04;BackStep;0.08784;0.435696;0.183523;-0.52458;0.00959048;0.0236907;0.850977;1;2;3;7;8;9;0.984607;122.537
rFoot;TestUser_04;BackStep;-0.138258;0.048654;0.0825501;-0.9435;-0.0261113;0.0790499;0.320744;1;2;3;7;8;9;0.984607;122.537
head;TestUser_04;BackStep;-0.0515335;-0.1587;0.897141;0.712209;-0.0167851;-0.0140691;0.701626;1;2;3;7;8;9;0.984607;122.55
hip;TestUser_04;BackStep;-0.045066;0.335123;0.546781;0.851954;0.0172862;-0.0243634;0.522765;1;2;3;7;8;9;0.984607;122.55
lHand;TestUser_04;BackStep;0.122338;-0.260909;0.574382;-0.0486049;-0.378942;-0.923996;0.0165052;1;2;3;7;8;9;0.984607;122.55
rHand;TestUser_04;BackStep;-0.198338;-0.286068;0.506663;0.0791529;0.455881;0.877244;-0.127867;1;2;3;7;8;9;0.984607;122.55
lFoot;TestUser_04;BackStep;0.0881717;0.435444;0.183713;-0.524483;0.00900704;0.023584;0.851046;1;2;3;7;8;9;0.984607;122.55
rFoot;TestUser_04;BackStep;-0.138224;0.048577;0.0826239;-0.943308;-0.0260415;0.0779765;0.321578;1;2;3;7;8;9;0.984607;122.55
head;TestUser_04;BackStep;-0.0517757;-0.157564;0.899507;0.711305;-0.0178763;-0.0136077;0.702524;1;2;3;7;8;9;0.984607;122.567
hip;TestUser_04;BackStep;-0.0452234;0.33453;0.546599;0.850093;0.0166912;-0.0257486;0.525738;1;2;3;7;8;9;0.984607;122.567
lHand;TestUser_04;BackStep;0.122489;-0.259963;0.576062;-0.0474881;-0.379376;-0.923879;0.0163039;1;2;3;7;8;9;0.984607;122.567
rHand;TestUser_04;BackStep;-0.1982;-0.28602;0.508322;0.0795116;0.455869;0.877071;-0.128871;1;2;3;7;8;9;0.984607;122.567
lFoot;TestUser_04;BackStep;0.0887278;0.435475;0.183547;-0.524768;0.00980231;0.024055;0.850849;1;2;3;7;8;9;0.984607;122.567
rFoot;TestUser_04;BackStep;-0.138216;0.0485979;0.0825626;-0.943205;-0.0264294;0.0765369;0.322192;1;2;3;7;8;9;0.984607;122.567
head;TestUser_04;BackStep;-0.0522049;-0.1566;0.902065;0.710542;-0.018418;-0.0131351;0.703291;1;2;3;7;8;9;0.984607;122.584
hip;TestUser_04;BackStep;-0.0453047;0.334255;0.546854;0.848768;0.0162446;-0.0250576;0.527922;1;2;3;7;8;9;0.984607;122.584
lHand;TestUser_04;BackStep;0.122945;-0.259144;0.578085;-0.0450742;-0.379192;-0.924079;0.0161145;1;2;3;7;8;9;0.984607;122.584
rHand;TestUser_04;BackStep;-0.198158;-0.286136;0.510149;0.079453;0.456559;0.876617;-0.129554;1;2;3;7;8;9;0.984607;122.584
lFoot;TestUser_04;BackStep;0.0892939;0.43543;0.183545;-0.524703;0.010048;0.024186;0.850882;1;2;3;7;8;9;0.984607;122.584
rFoot;TestUser_04;BackStep;-0.13808;0.0485868;0.0825643;-0.943081;-0.0262911;0.0747307;0.32299;1;2;3;7;8;9;0.984607;122.584
head;TestUser_04;BackStep;-0.0528819;-0.155426;0.905073;0.709667;-0.018256;-0.012533;0.70419;1;2;3;7;8;9;0.984607;122.6
hip;TestUser_04;BackStep;-0.0458127;0.334131;0.547684;0.84774;0.0164104;-0.0231749;0.529652;1;2;3;7;8;9;0.984607;122.6
lHand;TestUser_04;BackStep;0.123345;-0.258092;0.580562;-0.0380709;-0.377695;-0.925007;0.0161168;1;2;3;7;8;9;0.984607;122.6
rHand;TestUser_04;BackStep;-0.198243;-0.286111;0.512093;0.0793239;0.457461;0.876101;-0.129936;1;2;3;7;8;9;0.984607;122.6
lFoot;TestUser_04;BackStep;0.0893072;0.435738;0.183641;-0.524844;0.00944617;0.0236089;0.850819;1;2;3;7;8;9;0.984607;122.6
rFoot;TestUser_04;BackStep;-0.138211;0.0486036;0.0825106;-0.942845;-0.0269684;0.0733298;0.323943;1;2;3;7;8;9;0.984607;122.6
head;TestUser_04;BackStep;-0.0537942;-0.154309;0.908243;0.708783;-0.0176071;-0.0116828;0.70511;1;2;3;7;8;9;0.984607;122.617
hip;TestUser_04;BackStep;-0.0462844;0.333765;0.548578;0.846635;0.0161707;-0.0235203;0.531408;1;2;3;7;8;9;0.984607;122.617
lHand;TestUser_04;BackStep;0.123005;-0.256521;0.582684;-0.0318768;-0.375523;-0.926131;0.015715;1;2;3;7;8;9;0.984607;122.617
rHand;TestUser_04;BackStep;-0.198369;-0.286162;0.513758;0.0795388;0.457965;0.875742;-0.130447;1;2;3;7;8;9;0.984607;122.617
lFoot;TestUser_04;BackStep;0.0894701;0.435918;0.183536;-0.52512;0.00900179;0.0232556;0.850663;1;2;3;7;8;9;0.984607;122.617
rFoot;TestUser_04;BackStep;-0.138229;0.04859;0.0824902;-0.942694;-0.027823;0.0717703;0.324658;1;2;3;7;8;9;0.984607;122.617
head;TestUser_04;BackStep;-0.0546636;-0.153177;0.91169;0.707959;-0.0171961;-0.0109429;0.70596;1;2;3;7;8;9;0.984607;122.634
hip;TestUser_04;BackStep;-0.0464825;0.333331;0.549587;0.845374;0.0152564;-0.0257185;0.533338;1;2;3;7;8;9;0.984607;122.634
lHand;TestUser_04;BackStep;0.123264;-0.255478;0.584816;-0.0285576;-0.373423;-0.927101;0.0149757;1;2;3;7;8;9;0.984607;122.634
rHand;TestUser_04;BackStep;-0.198573;-0.286364;0.515478;0.0807921;0.457387;0.875876;-0.130806;1;2;3;7;8;9;0.984607;122.634
lFoot;TestUser_04;BackStep;0.0892565;0.43636;0.183315;-0.525053;0.00783893;0.0233056;0.850714;1;2;3;7;8;9;0.984607;122.634
rFoot;TestUser_04;BackStep;-0.138218;0.048552;0.0822998;-0.942504;-0.027889;0.0707194;0.325434;1;2;3;7;8;9;0.984607;122.634
head;TestUser_04;BackStep;-0.0556955;-0.15185;0.915448;0.707165;-0.0170658;-0.0103875;0.706766;1;2;3;7;8;9;0.984607;122.65
hip;TestUser_04;BackStep;-0.0468509;0.332941;0.55052;0.843883;0.0146606;-0.0275317;0.535619;1;2;3;7;8;9;0.984607;122.65
lHand;TestUser_04;BackStep;0.123481;-0.254343;0.586704;-0.0272526;-0.370587;-0.928288;0.0143046;1;2;3;7;8;9;0.984607;122.65
rHand;TestUser_04;BackStep;-0.198757;-0.286172;0.517292;0.0822787;0.456178;0.876221;-0.131789;1;2;3;7;8;9;0.984607;122.65
lFoot;TestUser_04;BackStep;0.0887354;0.437178;0.1833;-0.525504;0.00780293;0.022893;0.850448;1;2;3;7;8;9;0.984607;122.65
rFoot;TestUser_04;BackStep;-0.138129;0.0486173;0.0825086;-0.942262;-0.0277782;0.0687045;0.326572;1;2;3;7;8;9;0.984607;122.65
head;TestUser_04;BackStep;-0.0566647;-0.150523;0.919587;0.706589;-0.0170314;-0.0101119;0.707346;1;2;3;7;8;9;0.984607;122.667
hip;TestUser_04;BackStep;-0.0472467;0.332426;0.551508;0.842347;0.0140934;-0.0301402;0.537907;1;2;3;7;8;9;0.984607;122.667
lHand;TestUser_04;BackStep;0.123521;-0.253126;0.588804;-0.025702;-0.367269;-0.929657;0.0138309;1;2;3;7;8;9;0.984607;122.667
rHand;TestUser_04;BackStep;-0.199008;-0.286478;0.518612;0.0836381;0.453674;0.877087;-0.133804;1;2;3;7;8;9;0.984607;122.667
lFoot;TestUser_04;BackStep;0.0877325;0.437979;0.182943;-0.525912;0.00566542;0.022508;0.850222;1;2;3;7;8;9;0.984607;122.667
rFoot;TestUser_04;BackStep;-0.138177;0.0486285;0.0822825;-0.942232;-0.0275461;0.0680206;0.326823;1;2;3;7;8;9;0.984607;122.667
head;TestUser_04;BackStep;-0.0578706;-0.149347;0.92406;0.706354;-0.0169069;-0.00967181;0.707591;1;2;3;7;8;9;0.984607;122.684
hip;TestUser_04;BackStep;-0.0473865;0.33143;0.552892;0.840127;0.0121437;-0.0337815;0.541201;1;2;3;7;8;9;0.984607;122.684
lHand;TestUser_04;BackStep;0.123585;-0.25203;0.590482;-0.0246602;-0.362038;-0.931734;0.0138651;1;2;3;7;8;9;0.984607;122.684
rHand;TestUser_04;BackStep;-0.199481;-0.287043;0.519653;0.084374;0.450762;0.878188;-0.135942;1;2;3;7;8;9;0.984607;122.684
lFoot;TestUser_04;BackStep;0.0864452;0.439109;0.1821;-0.526608;0.00322267;0.0194305;0.84988;1;2;3;7;8;9;0.984607;122.684
rFoot;TestUser_04;BackStep;-0.138134;0.0482197;0.0823121;-0.941889;-0.0266982;0.0658156;0.328331;1;2;3;7;8;9;0.984607;122.684
head;TestUser_04;BackStep;-0.0592141;-0.147971;0.929107;0.706269;-0.0164586;-0.00890236;0.707696;1;2;3;7;8;9;0.984607;122.701
hip;TestUser_04;BackStep;-0.0476628;0.330636;0.554485;0.838472;0.0108488;-0.0366587;0.543602;1;2;3;7;8;9;0.984607;122.701
lHand;TestUser_04;BackStep;0.123609;-0.250953;0.591937;-0.023358;-0.356631;-0.93383;0.0151421;1;2;3;7;8;9;0.984607;122.701
rHand;TestUser_04;BackStep;-0.199962;-0.287253;0.520779;0.0867565;0.445497;0.88027;-0.13831;1;2;3;7;8;9;0.984607;122.701
lFoot;TestUser_04;BackStep;0.0855356;0.440419;0.181675;-0.527342;0.00231215;0.0170676;0.849479;1;2;3;7;8;9;0.984607;122.701
rFoot;TestUser_04;BackStep;-0.138061;0.0481886;0.0824855;-0.94172;-0.0261974;0.0644918;0.329118;1;2;3;7;8;9;0.984607;122.701
head;TestUser_04;BackStep;-0.0606948;-0.146621;0.934509;0.706103;-0.0159698;-0.00779373;0.707886;1;2;3;7;8;9;0.984607;122.717
hip;TestUser_04;BackStep;-0.0479686;0.329787;0.556331;0.837099;0.00967851;-0.0401457;0.545491;1;2;3;7;8;9;0.984607;122.717
lHand;TestUser_04;BackStep;0.12341;-0.250215;0.593455;-0.0205126;-0.35149;-0.935798;0.0177888;1;2;3;7;8;9;0.984607;122.717
rHand;TestUser_04;BackStep;-0.20067;-0.287389;0.521876;0.0899214;0.438773;0.882971;-0.14055;1;2;3;7;8;9;0.984607;122.717
lFoot;TestUser_04;BackStep;0.0840589;0.442111;0.18113;-0.528538;0.000963151;0.0160204;0.848758;1;2;3;7;8;9;0.984607;122.717
rFoot;TestUser_04;BackStep;-0.138019;0.048121;0.0822618;-0.94165;-0.024818;0.0633608;0.329642;1;2;3;7;8;9;0.984607;122.717
head;TestUser_04;BackStep;-0.0622238;-0.145267;0.940042;0.705643;-0.0155526;-0.00663385;0.708366;1;2;3;7;8;9;0.984607;122.734
hip;TestUser_04;BackStep;-0.0482971;0.328583;0.557863;0.835351;0.00824143;-0.0434535;0.547934;1;2;3;7;8;9;0.984607;122.734
lHand;TestUser_04;BackStep;0.123379;-0.249062;0.594822;-0.0152876;-0.345832;-0.937934;0.0211213;1;2;3;7;8;9;0.984607;122.734
rHand;TestUser_04;BackStep;-0.20135;-0.287658;0.522889;0.0918125;0.4336;0.884976;-0.142759;1;2;3;7;8;9;0.984607;122.734
lFoot;TestUser_04;BackStep;0.0824259;0.444259;0.180438;-0.529611;-0.00034523;0.0141022;0.848123;1;2;3;7;8;9;0.984607;122.734
rFoot;TestUser_04;BackStep;-0.137984;0.047824;0.0822689;-0.941534;-0.0237041;0.0609216;0.330515;1;2;3;7;8;9;0.984607;122.734
head;TestUser_04;BackStep;-0.0637295;-0.143762;0.945848;0.704757;-0.0153961;-0.00567434;0.709259;1;2;3;7;8;9;0.984607;122.751
hip;TestUser_04;BackStep;-0.0486095;0.327122;0.559636;0.833553;0.00661755;-0.045954;0.550485;1;2;3;7;8;9;0.984607;122.751
lHand;TestUser_04;BackStep;0.123355;-0.248119;0.596259;-0.00988284;-0.340302;-0.939958;0.0239938;1;2;3;7;8;9;0.984607;122.751
rHand;TestUser_04;BackStep;-0.20182;-0.288463;0.523496;0.0928267;0.430372;0.886095;-0.144908;1;2;3;7;8;9;0.984607;122.751
lFoot;TestUser_04;BackStep;0.0811108;0.445919;0.179695;-0.531107;0.000863999;0.012647;0.84721;1;2;3;7;8;9;0.984607;122.751
rFoot;TestUser_04;BackStep;-0.1375;0.0475324;0.0821749;-0.941255;-0.0219326;0.0575074;0.332041;1;2;3;7;8;9;0.984607;122.751
head;TestUser_04;BackStep;-0.0652608;-0.142013;0.951715;0.703275;-0.0158438;-0.00500742;0.710724;1;2;3;7;8;9;0.984607;122.767
hip;TestUser_04;BackStep;-0.0488834;0.326112;0.562191;0.833223;0.00627927;-0.0443106;0.551123;1;2;3;7;8;9;0.984607;122.767
lHand;TestUser_04;BackStep;0.123439;-0.247284;0.597099;-0.00435493;-0.33386;-0.94223;0.0268477;1;2;3;7;8;9;0.984607;122.767
rHand;TestUser_04;BackStep;-0.202543;-0.288826;0.524567;0.0945173;0.427671;0.886923;-0.146736;1;2;3;7;8;9;0.984607;122.767
lFoot;TestUser_04;BackStep;0.0806706;0.447599;0.179435;-0.533044;0.00708035;0.0120311;0.845973;1;2;3;7;8;9;0.984607;122.767
rFoot;TestUser_04;BackStep;-0.137049;0.0474659;0.0821462;-0.941047;-0.0214835;0.0546962;0.333132;1;2;3;7;8;9;0.984607;122.767
head;TestUser_04;BackStep;-0.0665569;-0.140266;0.957598;0.701311;-0.0169147;-0.00470798;0.71264;1;2;3;7;8;9;0.984607;122.784
hip;TestUser_04;BackStep;-0.0498232;0.325607;0.565113;0.833418;0.00760107;-0.0416029;0.551022;1;2;3;7;8;9;0.984607;122.784
lHand;TestUser_04;BackStep;0.12346;-0.246652;0.596778;0.000512364;-0.324931;-0.945287;0.0291942;1;2;3;7;8;9;0.984607;122.784
rHand;TestUser_04;BackStep;-0.203647;-0.289201;0.525112;0.0977373;0.427393;0.886385;-0.148678;1;2;3;7;8;9;0.984607;122.784
lFoot;TestUser_04;BackStep;0.0804703;0.44833;0.179632;-0.535038;0.0116035;0.0100969;0.844688;1;2;3;7;8;9;0.984607;122.784
rFoot;TestUser_04;BackStep;-0.137214;0.0473409;0.0819765;-0.940851;-0.0219206;0.0526532;0.333986;1;2;3;7;8;9;0.984607;122.784
head;TestUser_04;BackStep;-0.0677367;-0.138438;0.96365;0.699283;-0.0185679;-0.00455571;0.714589;1;2;3;7;8;9;0.984607;122.801
hip;TestUser_04;BackStep;-0.0508555;0.325333;0.569212;0.833618;0.00903778;-0.0362149;0.551079;1;2;3;7;8;9;0.984607;122.801
lHand;TestUser_04;BackStep;0.123536;-0.246011;0.59663;0.00233222;-0.317088;-0.947894;0.0307687;1;2;3;7;8;9;0.984607;122.801
rHand;TestUser_04;BackStep;-0.205249;-0.289422;0.525657;0.102625;0.425146;0.886533;-0.150925;1;2;3;7;8;9;0.984607;122.801
lFoot;TestUser_04;BackStep;0.0797194;0.448413;0.180086;-0.537998;0.0128803;0.00375762;0.842839;1;2;3;7;8;9;0.984607;122.801
rFoot;TestUser_04;BackStep;-0.137127;0.0471537;0.0820372;-0.940633;-0.0221922;0.0513997;0.334775;1;2;3;7;8;9;0.984607;122.801
head;TestUser_04;BackStep;-0.0688311;-0.136704;0.96999;0.697561;-0.0201611;-0.00466958;0.716226;1;2;3;7;8;9;0.984607;122.817
hip;TestUser_04;BackStep;-0.0513137;0.324525;0.572641;0.832716;0.00877741;-0.0346668;0.552544;1;2;3;7;8;9;0.984607;122.817
lHand;TestUser_04;BackStep;0.123884;-0.245631;0.595925;0.0020088;-0.308147;-0.950804;0.0318418;1;2;3;7;8;9;0.984607;122.817
rHand;TestUser_04;BackStep;-0.206768;-0.289427;0.526286;0.10765;0.4191;0.888398;-0.153348;1;2;3;7;8;9;0.984607;122.817
lFoot;TestUser_04;BackStep;0.0791292;0.448397;0.180337;-0.540869;0.0136619;-0.00393958;0.840987;1;2;3;7;8;9;0.984607;122.817
rFoot;TestUser_04;BackStep;-0.136933;0.0470932;0.0819678;-0.940467;-0.0222018;0.0504486;0.335387;1;2;3;7;8;9;0.984607;122.817
head;TestUser_04;BackStep;-0.0699262;-0.135132;0.976785;0.696436;-0.02157;-0.00503642;0.717277;1;2;3;7;8;9;0.984607;122.834
hip;TestUser_04;BackStep;-0.0518291;0.323561;0.576653;0.832375;0.00852701;-0.035897;0.552983;1;2;3;7;8;9;0.984607;122.834
lHand;TestUser_04;BackStep;0.124157;-0.245663;0.593655;-0.00174062;-0.296009;-0.954643;0.0321284;1;2;3;7;8;9;0.984607;122.834
rHand;TestUser_04;BackStep;-0.208297;-0.28916;0.526424;0.112738;0.40361;0.894146;-0.15777;1;2;3;7;8;9;0.984607;122.834
lFoot;TestUser_04;BackStep;0.0777136;0.448105;0.180593;-0.543773;0.0131707;-0.0129231;0.839029;1;2;3;7;8;9;0.984607;122.834
rFoot;TestUser_04;BackStep;-0.13682;0.0470648;0.0819424;-0.940508;-0.022511;0.0496777;0.335365;1;2;3;7;8;9;0.984607;122.834
head;TestUser_04;BackStep;-0.0708697;-0.133551;0.984203;0.695947;-0.02282;-0.00563867;0.717708;1;2;3;7;8;9;0.984607;122.851
hip;TestUser_04;BackStep;-0.0522977;0.322603;0.581195;0.832813;0.00867453;-0.0384312;0.552151;1;2;3;7;8;9;0.984607;122.851
lHand;TestUser_04;BackStep;0.124652;-0.245923;0.590479;-0.00561839;-0.281895;-0.958883;0.0323612;1;2;3;7;8;9;0.984607;122.851
rHand;TestUser_04;BackStep;-0.209703;-0.288743;0.526454;0.114559;0.390504;0.898979;-0.161926;1;2;3;7;8;9;0.984607;122.851
lFoot;TestUser_04;BackStep;0.0766171;0.448612;0.180953;-0.547488;0.0147248;-0.0178663;0.836493;1;2;3;7;8;9;0.984607;122.851
rFoot;TestUser_04;BackStep;-0.136774;0.0470145;0.0819408;-0.940527;-0.0223066;0.0483916;0.335514;1;2;3;7;8;9;0.984607;122.851
head;TestUser_04;BackStep;-0.07179;-0.132236;0.992098;0.696063;-0.023919;-0.00601222;0.717557;1;2;3;7;8;9;0.984607;122.867
hip;TestUser_04;BackStep;-0.0528823;0.321659;0.586404;0.832976;0.00890488;-0.0391517;0.551851;1;2;3;7;8;9;0.984607;122.867
lHand;TestUser_04;BackStep;0.124999;-0.246189;0.587015;-0.00432138;-0.265668;-0.963495;0.0328571;1;2;3;7;8;9;0.984607;122.867
rHand;TestUser_04;BackStep;-0.211164;-0.288463;0.525812;0.11462;0.376143;0.90421;-0.166684;1;2;3;7;8;9;0.984607;122.867
lFoot;TestUser_04;BackStep;0.0756058;0.449598;0.180951;-0.551932;0.0164324;-0.0216957;0.833445;1;2;3;7;8;9;0.984607;122.867
rFoot;TestUser_04;BackStep;-0.13676;0.0469829;0.0819719;-0.940564;-0.0231303;0.0470579;0.335544;1;2;3;7;8;9;0.984607;122.867
head;TestUser_04;BackStep;-0.0727244;-0.130944;0.999948;0.695809;-0.0246424;-0.00629175;0.717776;1;2;3;7;8;9;0.984607;122.884
hip;TestUser_04;BackStep;-0.0535473;0.320757;0.591605;0.833129;0.00981424;-0.038802;0.551628;1;2;3;7;8;9;0.984607;122.884
lHand;TestUser_04;BackStep;0.125902;-0.245957;0.583709;0.00529631;-0.246751;-0.968465;0.0340898;1;2;3;7;8;9;0.984607;122.884
rHand;TestUser_04;BackStep;-0.212482;-0.288212;0.524521;0.112887;0.358869;0.910311;-0.172638;1;2;3;7;8;9;0.984607;122.884
lFoot;TestUser_04;BackStep;0.0750478;0.45109;0.181093;-0.556424;0.0169127;-0.0266624;0.830299;1;2;3;7;8;9;0.984607;122.884
rFoot;TestUser_04;BackStep;-0.136543;0.0471327;0.0819241;-0.940617;-0.0234997;0.0465466;0.335441;1;2;3;7;8;9;0.984607;122.884
head;TestUser_04;BackStep;-0.0736384;-0.129841;1.00797;0.694809;-0.0248506;-0.0067116;0.718734;1;2;3;7;8;9;0.984607;122.901
hip;TestUser_04;BackStep;-0.0546262;0.319951;0.597626;0.833624;0.0116066;-0.0387842;0.550846;1;2;3;7;8;9;0.984607;122.901
lHand;TestUser_04;BackStep;0.126926;-0.24558;0.58039;0.0207066;-0.227861;-0.972799;0.0362282;1;2;3;7;8;9;0.984607;122.901
rHand;TestUser_04;BackStep;-0.213798;-0.288419;0.522419;0.112802;0.343009;0.915188;-0.179029;1;2;3;7;8;9;0.984607;122.901
lFoot;TestUser_04;BackStep;0.0741058;0.453011;0.181196;-0.561476;0.0171907;-0.0309254;0.826736;1;2;3;7;8;9;0.984607;122.901
rFoot;TestUser_04;BackStep;-0.136635;0.0471527;0.0819388;-0.940687;-0.02368;0.0462586;0.335272;1;2;3;7;8;9;0.984607;122.901
head;TestUser_04;BackStep;-0.0745926;-0.128758;1.01606;0.693339;-0.0247196;-0.00692519;0.720155;1;2;3;7;8;9;0.984607;122.918
hip;TestUser_04;BackStep;-0.0555767;0.318841;0.604467;0.833884;0.0122168;-0.0390225;0.550423;1;2;3;7;8;9;0.984607;122.918
lHand;TestUser_04;BackStep;0.127657;-0.245176;0.5767;0.0350489;-0.212679;-0.975716;0.0389707;1;2;3;7;8;9;0.984607;122.918
rHand;TestUser_04;BackStep;-0.215993;-0.288625;0.520347;0.115818;0.3354;0.916878;-0.182835;1;2;3;7;8;9;0.984607;122.918
lFoot;TestUser_04;BackStep;0.0732367;0.455226;0.181054;-0.56692;0.0185911;-0.0341021;0.822857;1;2;3;7;8;9;0.984607;122.918
rFoot;TestUser_04;BackStep;-0.1362;0.0471089;0.0818863;-0.940986;-0.022878;0.0446248;0.334711;1;2;3;7;8;9;0.984607;122.918
head;TestUser_04;BackStep;-0.075633;-0.127835;1.0245;0.691881;-0.0246298;-0.00696095;0.721558;1;2;3;7;8;9;0.984607;122.934
hip;TestUser_04;BackStep;-0.0567695;0.318;0.61101;0.834252;0.0135345;-0.0373559;0.54995;1;2;3;7;8;9;0.984607;122.934
lHand;TestUser_04;BackStep;0.128784;-0.244021;0.572762;0.0517415;-0.201324;-0.977199;0.0432959;1;2;3;7;8;9;0.984607;122.934
rHand;TestUser_04;BackStep;-0.218973;-0.288911;0.518788;0.124287;0.334162;0.915913;-0.184369;1;2;3;7;8;9;0.984607;122.934
lFoot;TestUser_04;BackStep;0.0725471;0.458769;0.180947;-0.574635;0.0201915;-0.0359486;0.817371;1;2;3;7;8;9;0.984607;122.934
rFoot;TestUser_04;BackStep;-0.136277;0.0470185;0.0817484;-0.941226;-0.0227409;0.0436703;0.334168;1;2;3;7;8;9;0.984607;122.934
head;TestUser_04;BackStep;-0.0765263;-0.126912;1.03309;0.690597;-0.0249032;-0.00685976;0.722778;1;2;3;7;8;9;0.984607;122.951
hip;TestUser_04;BackStep;-0.0581891;0.317315;0.618485;0.834739;0.0150953;-0.0351633;0.549314;1;2;3;7;8;9;0.984607;122.951
lHand;TestUser_04;BackStep;0.129134;-0.241719;0.56793;0.0642524;-0.193064;-0.977862;0.0488266;1;2;3;7;8;9;0.984607;122.951
rHand;TestUser_04;BackStep;-0.222844;-0.288064;0.518369;0.142425;0.331372;0.913996;-0.185794;1;2;3;7;8;9;0.984607;122.951
lFoot;TestUser_04;BackStep;0.0715259;0.462157;0.180874;-0.581406;0.01898;-0.0385033;0.81248;1;2;3;7;8;9;0.984607;122.951
rFoot;TestUser_04;BackStep;-0.136566;0.0471433;0.0817162;-0.941561;-0.0236054;0.0428957;0.333264;1;2;3;7;8;9;0.984607;122.951
head;TestUser_04;BackStep;-0.0772523;-0.12607;1.04204;0.689325;-0.0258319;-0.00643976;0.723963;1;2;3;7;8;9;0.984607;122.967
hip;TestUser_04;BackStep;-0.0593839;0.31626;0.625842;0.834558;0.0160226;-0.0345888;0.5496;1;2;3;7;8;9;0.984607;122.967
lHand;TestUser_04;BackStep;0.130104;-0.239626;0.564282;0.0776554;-0.180242;-0.979103;0.0532886;1;2;3;7;8;9;0.984607;122.967
rHand;TestUser_04;BackStep;-0.226873;-0.28671;0.51837;0.1632;0.322269;0.913135;-0.188924;1;2;3;7;8;9;0.984607;122.967
