tag;subject;activity;calPosX;calPosY;calPosZ;calRotX;calRotY;calRotZ;calRotW;angVelX;angVelY;angVelZ;linVelX;linVelY;linVelZ;scale;time
rHand;TestUser_02;Kiks;-0.156311;-0.230859;1.11683;0.144375;0.432773;0.861131;-0.224315;1;2;3;7;8;9;0.985657;81.1073
lFoot;TestUser_02;Kiks;0.154867;0.0384747;0.081883;-0.969272;-0.114511;-0.0804119;0.202321;1;2;3;7;8;9;0.985657;81.1073
rFoot;TestUser_02;Kiks;-0.119738;0.0605058;0.076921;-0.974922;0.0491012;0.0536845;0.210321;1;2;3;7;8;9;0.985657;81.1073
head;TestUser_02;Kiks;-0.0334255;-0.0250508;1.58545;0.717629;0.0199547;0.00914534;0.696079;1;2;3;7;8;9;0.985657;81.124
hip;TestUser_02;Kiks;-0.0119654;0.0672519;0.925517;0.591351;-0.00495568;0.0261935;0.805974;1;2;3;7;8;9;0.985657;81.124
lHand;TestUser_02;Kiks;0.179541;-0.221145;1.1571;0.048485;-0.241786;-0.969063;0.0102675;1;2;3;7;8;9;0.985657;81.124
rHand;TestUser_02;Kiks;-0.152854;-0.231821;1.11603;0.14589;0.433094;0.860466;-0.225265;1;2;3;7;8;9;0.985657;81.124
lFoot;TestUser_02;Kiks;0.155712;0.0386836;0.0807268;-0.969986;-0.116236;-0.0892834;0.194025;1;2;3;7;8;9;0.985657;81.124
rFoot;TestUser_02;Kiks;-0.119636;0.0603783;0.076963;-0.97487;0.0512997;0.0554582;0.209576;1;2;3;7;8;9;0.985657;81.124
head;TestUser_02;Kiks;-0.029183;-0.0247384;1.585;0.716974;0.020545;0.00869407;0.696743;1;2;3;7;8;9;0.985657;81.1407
hip;TestUser_02;Kiks;-0.00808395;0.0653767;0.924701;0.590012;-0.00516154;0.023114;0.807047;1;2;3;7;8;9;0.985657;81.1407
lHand;TestUser_02;Kiks;0.183451;-0.221813;1.15532;0.051349;-0.243956;-0.968374;0.0100493;1;2;3;7;8;9;0.985657;81.1407
rHand;TestUser_02;Kiks;-0.149053;-0.232918;1.11469;0.146632;0.433154;0.860138;-0.22592;1;2;3;7;8;9;0.985657;81.1407
lFoot;TestUser_02;Kiks;0.154676;0.0398339;0.0788239;-0.970328;-0.12632;-0.0887077;0.186114;1;2;3;7;8;9;0.985657;81.1407
rFoot;TestUser_02;Kiks;-0.11934;0.0602894;0.0770855;-0.974766;0.0536175;0.0571;0.209035;1;2;3;7;8;9;0.985657;81.1407
head;TestUser_02;Kiks;-0.0247964;-0.0245022;1.58459;0.716515;0.0211999;0.00812146;0.697202;1;2;3;7;8;9;0.985657;81.1574
hip;TestUser_02;Kiks;-0.00440382;0.0639841;0.924106;0.589367;-0.00470804;0.0213049;0.807571;1;2;3;7;8;9;0.985657;81.1574
lHand;TestUser_02;Kiks;0.18736;-0.222235;1.15367;0.0527028;-0.24632;-0.967706;0.00967581;1;2;3;7;8;9;0.985657;81.1574
rHand;TestUser_02;Kiks;-0.14532;-0.233984;1.11348;0.14772;0.433415;0.859619;-0.226683;1;2;3;7;8;9;0.985657;81.1574
lFoot;TestUser_02;Kiks;0.153207;0.0397126;0.0763902;-0.971174;-0.137318;-0.0818493;0.176819;1;2;3;7;8;9;0.985657;81.1574
rFoot;TestUser_02;Kiks;-0.119051;0.060245;0.07711;-0.97471;0.0552272;0.0588942;0.208378;1;2;3;7;8;9;0.985657;81.1574
head;TestUser_02;Kiks;-0.0204694;-0.0242052;1.58412;0.716013;0.0216211;0.00760835;0.697711;1;2;3;7;8;9;0.985657;81.1741
hip;TestUser_02;Kiks;-0.00106619;0.0628431;0.923574;0.589112;-0.00332087;0.0200297;0.807797;1;2;3;7;8;9;0.985657;81.1741
lHand;TestUser_02;Kiks;0.191623;-0.222705;1.15141;0.0501085;-0.247704;-0.967497;0.0090007;1;2;3;7;8;9;0.985657;81.1741
rHand;TestUser_02;Kiks;-0.141671;-0.234943;1.11204;0.149614;0.432994;0.859342;-0.227299;1;2;3;7;8;9;0.985657;81.1741
lFoot;TestUser_02;Kiks;0.152777;0.0399517;0.0749768;-0.972225;-0.135515;-0.0760481;0.175018;1;2;3;7;8;9;0.985657;81.1741
rFoot;TestUser_02;Kiks;-0.118793;0.0602314;0.0772219;-0.974569;0.0555894;0.0613796;0.208224;1;2;3;7;8;9;0.985657;81.1741
head;TestUser_02;Kiks;-0.0159257;-0.0240466;1.58374;0.71547;0.0218459;0.0072889;0.698264;1;2;3;7;8;9;0.985657;81.1912
hip;TestUser_02;Kiks;0.00170635;0.0619831;0.923235;0.5891;-0.00122251;0.0194705;0.807824;1;2;3;7;8;9;0.985657;81.1912
lHand;TestUser_02;Kiks;0.195884;-0.223233;1.14935;0.0483941;-0.245758;-0.968086;0.00834622;1;2;3;7;8;9;0.985657;81.1912
rHand;TestUser_02;Kiks;-0.137595;-0.236038;1.11067;0.152549;0.431039;0.859432;-0.228718;1;2;3;7;8;9;0.985657;81.1912
lFoot;TestUser_02;Kiks;0.153141;0.040245;0.0736475;-0.97425;-0.126022;-0.0736813;0.171832;1;2;3;7;8;9;0.985657;81.1912
rFoot;TestUser_02;Kiks;-0.118438;0.0601918;0.0774025;-0.974354;0.0577679;0.0633628;0.208045;1;2;3;7;8;9;0.985657;81.1912
head;TestUser_02;Kiks;-0.0112818;-0.0239579;1.58324;0.714709;0.0217978;0.00714071;0.699046;1;2;3;7;8;9;0.985657;81.2076
hip;TestUser_02;Kiks;0.00384455;0.0613056;0.923104;0.589208;0.00126467;0.0195711;0.807743;1;2;3;7;8;9;0.985657;81.2076
lHand;TestUser_02;Kiks;0.199926;-0.223978;1.14764;0.0491188;-0.240928;-0.969267;0.00786513;1;2;3;7;8;9;0.985657;81.2076
rHand;TestUser_02;Kiks;-0.133553;-0.237033;1.10935;0.154759;0.429478;0.859423;-0.230198;1;2;3;7;8;9;0.985657;81.2076
lFoot;TestUser_02;Kiks;0.153551;0.040483;0.0725775;-0.97519;-0.12344;-0.0711693;0.169419;1;2;3;7;8;9;0.985657;81.2076
rFoot;TestUser_02;Kiks;-0.117888;0.0600016;0.0775879;-0.973905;0.0604093;0.0658015;0.208637;1;2;3;7;8;9;0.985657;81.2076
head;TestUser_02;Kiks;-0.00685033;-0.0237017;1.58262;0.713752;0.0217016;0.00700646;0.700028;1;2;3;7;8;9;0.985657;81.2241
hip;TestUser_02;Kiks;0.00610059;0.0601961;0.922713;0.589504;0.00440105;0.0209643;0.807481;1;2;3;7;8;9;0.985657;81.2241
lHand;TestUser_02;Kiks;0.203823;-0.224592;1.14587;0.0497747;-0.235432;-0.970585;0.00765816;1;2;3;7;8;9;0.985657;81.2241
rHand;TestUser_02;Kiks;-0.129626;-0.237778;1.10787;0.156552;0.428883;0.859109;-0.231264;1;2;3;7;8;9;0.985657;81.2241
lFoot;TestUser_02;Kiks;0.153923;0.0406341;0.0725548;-0.975649;-0.122511;-0.0665687;0.169322;1;2;3;7;8;9;0.985657;81.2241
rFoot;TestUser_02;Kiks;-0.117577;0.0599725;0.0776531;-0.973572;0.0615708;0.0686439;0.208935;1;2;3;7;8;9;0.985657;81.2241
head;TestUser_02;Kiks;-0.00197522;-0.0238617;1.58227;0.712812;0.021297;0.00697587;0.700997;1;2;3;7;8;9;0.985657;81.2408
hip;TestUser_02;Kiks;0.00753534;0.0597817;0.922511;0.589783;0.00860031;0.0235361;0.807173;1;2;3;7;8;9;0.985657;81.2408
lHand;TestUser_02;Kiks;0.207809;-0.225098;1.1442;0.0498849;-0.23158;-0.971508;0.00731862;1;2;3;7;8;9;0.985657;81.2408
rHand;TestUser_02;Kiks;-0.125194;-0.238805;1.10636;0.15766;0.428617;0.858862;-0.23192;1;2;3;7;8;9;0.985657;81.2408
lFoot;TestUser_02;Kiks;0.155327;0.0405668;0.0719058;-0.976864;-0.117364;-0.0679085;0.16538;1;2;3;7;8;9;0.985657;81.2408
rFoot;TestUser_02;Kiks;-0.11734;0.0599008;0.0779147;-0.97304;0.0617307;0.071904;0.210266;1;2;3;7;8;9;0.985657;81.2408
head;TestUser_02;Kiks;0.00284667;-0.0240248;1.58209;0.711851;0.0209084;0.00702785;0.701984;1;2;3;7;8;9;0.985657;81.258
hip;TestUser_02;Kiks;0.00904369;0.0592882;0.922334;0.589805;0.0126031;0.0261576;0.807023;1;2;3;7;8;9;0.985657;81.258
lHand;TestUser_02;Kiks;0.211904;-0.225688;1.14197;0.049271;-0.228966;-0.972162;0.00685441;1;2;3;7;8;9;0.985657;81.258
rHand;TestUser_02;Kiks;-0.120931;-0.239692;1.10508;0.158331;0.428013;0.858852;-0.232615;1;2;3;7;8;9;0.985657;81.258
lFoot;TestUser_02;Kiks;0.156244;0.0407751;0.0709406;-0.978064;-0.112811;-0.0664999;0.161993;1;2;3;7;8;9;0.985657;81.258
rFoot;TestUser_02;Kiks;-0.117161;0.0599051;0.0779678;-0.972736;0.0618896;0.0743648;0.21077;1;2;3;7;8;9;0.985657;81.258
head;TestUser_02;Kiks;0.00768103;-0.0241781;1.58197;0.710742;0.0204055;0.00702779;0.703122;1;2;3;7;8;9;0.985657;81.2742
hip;TestUser_02;Kiks;0.0101987;0.0585432;0.922328;0.589274;0.0164805;0.0300337;0.807206;1;2;3;7;8;9;0.985657;81.2742
lHand;TestUser_02;Kiks;0.21577;-0.225724;1.14038;0.0489608;-0.228239;-0.972351;0.00652912;1;2;3;7;8;9;0.985657;81.2742
rHand;TestUser_02;Kiks;-0.116392;-0.24046;1.104;0.158427;0.42631;0.859543;-0.233124;1;2;3;7;8;9;0.985657;81.2742
lFoot;TestUser_02;Kiks;0.156679;0.0406439;0.0711436;-0.978762;-0.109714;-0.0615008;0.161879;1;2;3;7;8;9;0.985657;81.2742
rFoot;TestUser_02;Kiks;-0.116949;0.0598569;0.0781343;-0.972449;0.0625756;0.0763342;0.21119;1;2;3;7;8;9;0.985657;81.2742
head;TestUser_02;Kiks;0.0126833;-0.024481;1.58201;0.709688;0.0200298;0.00700927;0.704197;1;2;3;7;8;9;0.985657;81.2908
hip;TestUser_02;Kiks;0.0118166;0.0576527;0.922353;0.588412;0.0190186;0.0325089;0.807684;1;2;3;7;8;9;0.985657;81.2908
lHand;TestUser_02;Kiks;0.219505;-0.225176;1.13905;0.0495417;-0.229191;-0.972098;0.00653074;1;2;3;7;8;9;0.985657;81.2908
rHand;TestUser_02;Kiks;-0.11176;-0.241203;1.10315;0.157886;0.423483;0.860866;-0.233758;1;2;3;7;8;9;0.985657;81.2908
lFoot;TestUser_02;Kiks;0.156742;0.0407147;0.070921;-0.979263;-0.108975;-0.0584008;0.160495;1;2;3;7;8;9;0.985657;81.2908
rFoot;TestUser_02;Kiks;-0.11687;0.0598593;0.0783452;-0.972112;0.0639423;0.0785303;0.211525;1;2;3;7;8;9;0.985657;81.2908
head;TestUser_02;Kiks;0.0178347;-0.0248722;1.58199;0.708632;0.0199451;0.00690847;0.705262;1;2;3;7;8;9;0.985657;81.3078
hip;TestUser_02;Kiks;0.0137232;0.0565769;0.922649;0.586865;0.0203866;0.0359542;0.808629;1;2;3;7;8;9;0.985657;81.3078
lHand;TestUser_02;Kiks;0.223432;-0.225113;1.13776;0.0504141;-0.229109;-0.972074;0.00629226;1;2;3;7;8;9;0.985657;81.3078
rHand;TestUser_02;Kiks;-0.107059;-0.241957;1.10226;0.156863;0.420559;0.862253;-0.234617;1;2;3;7;8;9;0.985657;81.3078
lFoot;TestUser_02;Kiks;0.157192;0.040862;0.0708897;-0.979441;-0.109295;-0.0577678;0.159411;1;2;3;7;8;9;0.985657;81.3078
rFoot;TestUser_02;Kiks;-0.11663;0.0597346;0.0785243;-0.971815;0.0655204;0.0802464;0.211764;1;2;3;7;8;9;0.985657;81.3078
head;TestUser_02;Kiks;0.0228104;-0.0251557;1.58181;0.707497;0.019893;0.00668123;0.706405;1;2;3;7;8;9;0.985657;81.3243
hip;TestUser_02;Kiks;0.015873;0.0555339;0.922971;0.585251;0.0217516;0.0398718;0.809579;1;2;3;7;8;9;0.985657;81.3243
lHand;TestUser_02;Kiks;0.227124;-0.224446;1.13716;0.0506318;-0.230101;-0.971828;0.00641587;1;2;3;7;8;9;0.985657;81.3243
rHand;TestUser_02;Kiks;-0.102126;-0.242844;1.10163;0.154033;0.416377;0.864481;-0.235748;1;2;3;7;8;9;0.985657;81.3243
lFoot;TestUser_02;Kiks;0.15795;0.0408724;0.0710766;-0.979655;-0.10921;-0.0572703;0.158335;1;2;3;7;8;9;0.985657;81.3243
rFoot;TestUser_02;Kiks;-0.116421;0.0595711;0.0786439;-0.971542;0.0667301;0.0818149;0.212036;1;2;3;7;8;9;0.985657;81.3243
head;TestUser_02;Kiks;0.0281334;-0.0257177;1.58171;0.70639;0.0197904;0.00615887;0.707519;1;2;3;7;8;9;0.985657;81.3409
hip;TestUser_02;Kiks;0.0178156;0.0551459;0.923369;0.584486;0.024349;0.0444774;0.809818;1;2;3;7;8;9;0.985657;81.3409
lHand;TestUser_02;Kiks;0.231012;-0.223823;1.13616;0.0498933;-0.230326;-0.971809;0.00689009;1;2;3;7;8;9;0.985657;81.3409
rHand;TestUser_02;Kiks;-0.0969069;-0.243863;1.10101;0.15054;0.412022;0.866765;-0.237265;1;2;3;7;8;9;0.985657;81.3409
lFoot;TestUser_02;Kiks;0.157995;0.0409609;0.0707982;-0.979774;-0.109945;-0.0554266;0.15774;1;2;3;7;8;9;0.985657;81.3409
rFoot;TestUser_02;Kiks;-0.116457;0.0595525;0.078903;-0.971306;0.0657933;0.0839528;0.212575;1;2;3;7;8;9;0.985657;81.3409
head;TestUser_02;Kiks;0.033592;-0.0263557;1.58158;0.705221;0.0196159;0.00538346;0.708696;1;2;3;7;8;9;0.985657;81.3576
hip;TestUser_02;Kiks;0.0191891;0.0556787;0.923838;0.585412;0.0283087;0.0483653;0.808797;1;2;3;7;8;9;0.985657;81.3576
lHand;TestUser_02;Kiks;0.234761;-0.222929;1.13539;0.0479952;-0.231063;-0.971716;0.00864372;1;2;3;7;8;9;0.985657;81.3576
rHand;TestUser_02;Kiks;-0.0917309;-0.244769;1.10088;0.147305;0.408287;0.868595;-0.239051;1;2;3;7;8;9;0.985657;81.3576
lFoot;TestUser_02;Kiks;0.158027;0.0410309;0.0705424;-0.980007;-0.109815;-0.0531389;0.15717;1;2;3;7;8;9;0.985657;81.3576
rFoot;TestUser_02;Kiks;-0.116256;0.0595078;0.0791115;-0.971044;0.0656078;0.0859255;0.213039;1;2;3;7;8;9;0.985657;81.3576
head;TestUser_02;Kiks;0.0390695;-0.0269949;1.58138;0.704064;0.0195052;0.00453341;0.709854;1;2;3;7;8;9;0.985657;81.3742
hip;TestUser_02;Kiks;0.0209242;0.0558855;0.924109;0.58684;0.0321656;0.0516599;0.807413;1;2;3;7;8;9;0.985657;81.3742
lHand;TestUser_02;Kiks;0.238631;-0.222147;1.13466;0.0457244;-0.231186;-0.971771;0.0110967;1;2;3;7;8;9;0.985657;81.3742
rHand;TestUser_02;Kiks;-0.0865363;-0.245633;1.10095;0.144328;0.405685;0.869757;-0.241066;1;2;3;7;8;9;0.985657;81.3742
lFoot;TestUser_02;Kiks;0.158301;0.0410519;0.0705391;-0.980153;-0.108596;-0.0510642;0.157795;1;2;3;7;8;9;0.985657;81.3742
rFoot;TestUser_02;Kiks;-0.116063;0.0594593;0.0792676;-0.970746;0.0659786;0.0880465;0.213419;1;2;3;7;8;9;0.985657;81.3742
head;TestUser_02;Kiks;0.0446405;-0.0278079;1.58117;0.702957;0.0197229;0.00349563;0.710951;1;2;3;7;8;9;0.985657;81.391
hip;TestUser_02;Kiks;0.0219911;0.0573892;0.924548;0.590051;0.0368879;0.0540869;0.804707;1;2;3;7;8;9;0.985657;81.391
lHand;TestUser_02;Kiks;0.242829;-0.221261;1.13401;0.043607;-0.230455;-0.972005;0.0140027;1;2;3;7;8;9;0.985657;81.391
rHand;TestUser_02;Kiks;-0.0813743;-0.246449;1.10133;0.1419;0.404603;0.870079;-0.243154;1;2;3;7;8;9;0.985657;81.391
lFoot;TestUser_02;Kiks;0.158345;0.0411555;0.0703263;-0.980101;-0.10846;-0.049056;0.158844;1;2;3;7;8;9;0.985657;81.391
rFoot;TestUser_02;Kiks;-0.115804;0.0594098;0.0794426;-0.970286;0.0668569;0.0906204;0.214157;1;2;3;7;8;9;0.985657;81.391
head;TestUser_02;Kiks;0.0502387;-0.0286751;1.58082;0.701863;0.0201018;0.00263365;0.712024;1;2;3;7;8;9;0.985657;81.4079
hip;TestUser_02;Kiks;0.0230673;0.0588142;0.924923;0.592938;0.0413403;0.0566319;0.80219;1;2;3;7;8;9;0.985657;81.4079
lHand;TestUser_02;Kiks;0.246408;-0.220271;1.13341;0.0416568;-0.229736;-0.972222;0.0164536;1;2;3;7;8;9;0.985657;81.4079
rHand;TestUser_02;Kiks;-0.076097;-0.247333;1.10163;0.140159;0.404013;0.870153;-0.244873;1;2;3;7;8;9;0.985657;81.4079
lFoot;TestUser_02;Kiks;0.158363;0.0412163;0.0701661;-0.980107;-0.108232;-0.0471545;0.159537;1;2;3;7;8;9;0.985657;81.4079
rFoot;TestUser_02;Kiks;-0.115599;0.0592777;0.0796322;-0.969688;0.0681928;0.0927902;0.21551;1;2;3;7;8;9;0.985657;81.4079
head;TestUser_02;Kiks;0.0558214;-0.0297517;1.58041;0.700832;0.0205639;0.00183352;0.713027;1;2;3;7;8;9;0.985657;81.4245
hip;TestUser_02;Kiks;0.0240566;0.0604641;0.925098;0.595846;0.0457971;0.0589158;0.799625;1;2;3;7;8;9;0.985657;81.4245
lHand;TestUser_02;Kiks;0.250226;-0.219486;1.13273;0.0386925;-0.228607;-0.972548;0.0197952;1;2;3;7;8;9;0.985657;81.4245
rHand;TestUser_02;Kiks;-0.0706431;-0.248234;1.10222;0.138674;0.404966;0.869606;-0.246085;1;2;3;7;8;9;0.985657;81.4245
lFoot;TestUser_02;Kiks;0.158356;0.0413227;0.0701186;-0.980036;-0.107567;-0.0454217;0.16092;1;2;3;7;8;9;0.985657;81.4245
rFoot;TestUser_02;Kiks;-0.115202;0.0593187;0.079824;-0.968903;0.0691654;0.0949672;0.217771;1;2;3;7;8;9;0.985657;81.4245
head;TestUser_02;Kiks;0.0615973;-0.0310128;1.57992;0.699944;0.0209257;0.0012256;0.71389;1;2;3;7;8;9;0.985657;81.441
hip;TestUser_02;Kiks;0.0249911;0.0619799;0.925174;0.597687;0.0494647;0.0612242;0.797857;1;2;3;7;8;9;0.985657;81.441
lHand;TestUser_02;Kiks;0.254118;-0.218514;1.13194;0.0350393;-0.228141;-0.972726;0.0229762;1;2;3;7;8;9;0.985657;81.441
rHand;TestUser_02;Kiks;-0.0652375;-0.248976;1.103;0.136693;0.405751;0.869264;-0.247105;1;2;3;7;8;9;0.985657;81.441
lFoot;TestUser_02;Kiks;0.158499;0.0411497;0.069948;-0.979945;-0.106545;-0.044074;0.162524;1;2;3;7;8;9;0.985657;81.441
rFoot;TestUser_02;Kiks;-0.114782;0.0589259;0.0800595;-0.967913;0.0699214;0.0975737;0.22076;1;2;3;7;8;9;0.985657;81.441
head;TestUser_02;Kiks;0.0674521;-0.032375;1.57944;0.699148;0.0212262;0.000823224;0.714662;1;2;3;7;8;9;0.985657;81.4579
hip;TestUser_02;Kiks;0.0258226;0.0635242;0.9253;0.598174;0.0527029;0.0642879;0.797043;1;2;3;7;8;9;0.985657;81.4579
lHand;TestUser_02;Kiks;0.257952;-0.217695;1.13108;0.0316565;-0.228106;-0.972773;0.0260305;1;2;3;7;8;9;0.985657;81.4579
rHand;TestUser_02;Kiks;-0.0594095;-0.250085;1.10373;0.134187;0.40557;0.86937;-0.2484;1;2;3;7;8;9;0.985657;81.4579
lFoot;TestUser_02;Kiks;0.158585;0.0412275;0.0699156;-0.979878;-0.105298;-0.0427327;0.164092;1;2;3;7;8;9;0.985657;81.4579
rFoot;TestUser_02;Kiks;-0.114432;0.0586903;0.0806303;-0.966901;0.0689965;0.100636;0.224087;1;2;3;7;8;9;0.985657;81.4579
head;TestUser_02;Kiks;0.0732063;-0.0337762;1.57878;0.698355;0.0215535;0.000491025;0.715427;1;2;3;7;8;9;0.985657;81.4745
hip;TestUser_02;Kiks;0.0268453;0.064752;0.925268;0.598515;0.0561245;0.0684333;0.796208;1;2;3;7;8;9;0.985657;81.4745
lHand;TestUser_02;Kiks;0.261648;-0.216637;1.13044;0.0298894;-0.230337;-0.972191;0.0299451;1;2;3;7;8;9;0.985657;81.4745
rHand;TestUser_02;Kiks;-0.0535883;-0.251011;1.10447;0.129788;0.404783;0.869842;-0.25036;1;2;3;7;8;9;0.985657;81.4745
lFoot;TestUser_02;Kiks;0.158542;0.0411928;0.0700053;-0.979635;-0.10457;-0.0419043;0.166207;1;2;3;7;8;9;0.985657;81.4745
rFoot;TestUser_02;Kiks;-0.113989;0.0584335;0.0812926;-0.965662;0.0693319;0.103711;0.227891;1;2;3;7;8;9;0.985657;81.4745
head;TestUser_02;Kiks;0.0790113;-0.0352045;1.57807;0.697513;0.0219099;0.000153059;0.716237;1;2;3;7;8;9;0.985657;81.4911
hip;TestUser_02;Kiks;0.0273338;0.066707;0.925314;0.598777;0.0596659;0.0728731;0.795359;1;2;3;7;8;9;0.985657;81.4911
lHand;TestUser_02;Kiks;0.265213;-0.215459;1.12986;0.0295066;-0.233235;-0.97138;0.0339268;1;2;3;7;8;9;0.985657;81.4911
rHand;TestUser_02;Kiks;-0.0482692;-0.251586;1.10559;0.125344;0.40361;0.870269;-0.253021;1;2;3;7;8;9;0.985657;81.4911
lFoot;TestUser_02;Kiks;0.158414;0.0414338;0.07014;-0.979413;-0.104256;-0.0404803;0.168057;1;2;3;7;8;9;0.985657;81.4911
rFoot;TestUser_02;Kiks;-0.113641;0.0582087;0.0823236;-0.964132;0.0704584;0.107085;0.232419;1;2;3;7;8;9;0.985657;81.4911
head;TestUser_02;Kiks;0.0847939;-0.0367253;1.57701;0.69679;0.0223349;-2.74868e-06;0.716927;1;2;3;7;8;9;0.985657;81.5079
hip;TestUser_02;Kiks;0.0275218;0.0688162;0.925276;0.598619;0.0630351;0.0765404;0.794873;1;2;3;7;8;9;0.985657;81.5079
lHand;TestUser_02;Kiks;0.268671;-0.213789;1.12935;0.0289274;-0.235747;-0.970662;0.0374449;1;2;3;7;8;9;0.985657;81.5079
rHand;TestUser_02;Kiks;-0.0426616;-0.252689;1.10624;0.119873;0.401691;0.870603;-0.257538;1;2;3;7;8;9;0.985657;81.5079
lFoot;TestUser_02;Kiks;0.158357;0.0414648;0.0701245;-0.979211;-0.103567;-0.0387663;0.170049;1;2;3;7;8;9;0.985657;81.5079
rFoot;TestUser_02;Kiks;-0.113089;0.0578389;0.0831879;-0.962613;0.071073;0.110451;0.236908;1;2;3;7;8;9;0.985657;81.5079
head;TestUser_02;Kiks;0.0905721;-0.0383551;1.57577;0.696101;0.0227216;-9.54852e-05;0.717585;1;2;3;7;8;9;0.985657;81.5244
hip;TestUser_02;Kiks;0.0281492;0.0701385;0.924932;0.597616;0.0661905;0.0801043;0.795021;1;2;3;7;8;9;0.985657;81.5244
lHand;TestUser_02;Kiks;0.27209;-0.212554;1.12894;0.0286417;-0.237767;-0.970011;0.0415357;1;2;3;7;8;9;0.985657;81.5244
rHand;TestUser_02;Kiks;-0.0371885;-0.253808;1.10698;0.115322;0.399724;0.87042;-0.26323;1;2;3;7;8;9;0.985657;81.5244
lFoot;TestUser_02;Kiks;0.158257;0.04143;0.070159;-0.978953;-0.101908;-0.0373126;0.17284;1;2;3;7;8;9;0.985657;81.5244
rFoot;TestUser_02;Kiks;-0.112417;0.0571197;0.0845543;-0.960629;0.0714898;0.113666;0.243231;1;2;3;7;8;9;0.985657;81.5244
head;TestUser_02;Kiks;0.0964153;-0.0400876;1.57431;0.695621;0.0230955;-0.000158241;0.718038;1;2;3;7;8;9;0.985657;81.5409
hip;TestUser_02;Kiks;0.0279591;0.0722324;0.924553;0.594508;0.0711007;0.0871884;0.79618;1;2;3;7;8;9;0.985657;81.5409
lHand;TestUser_02;Kiks;0.27572;-0.211329;1.12845;0.0266021;-0.237868;-0.969852;0.0457994;1;2;3;7;8;9;0.985657;81.5409
rHand;TestUser_02;Kiks;-0.0317922;-0.254844;1.10776;0.112322;0.398449;0.869838;-0.268334;1;2;3;7;8;9;0.985657;81.5409
lFoot;TestUser_02;Kiks;0.158275;0.0414835;0.0703565;-0.978551;-0.0992353;-0.0370389;0.176689;1;2;3;7;8;9;0.985657;81.5409
rFoot;TestUser_02;Kiks;-0.111643;0.0562996;0.0864783;-0.958363;0.0711291;0.116897;0.250631;1;2;3;7;8;9;0.985657;81.5409
head;TestUser_02;Kiks;0.102199;-0.0417433;1.57282;0.695502;0.0235498;-0.000261822;0.718138;1;2;3;7;8;9;0.985657;81.5579
hip;TestUser_02;Kiks;0.0271003;0.0756726;0.924238;0.592588;0.0796549;0.0989452;0.795427;1;2;3;7;8;9;0.985657;81.5579
lHand;TestUser_02;Kiks;0.27885;-0.209928;1.1279;0.022562;-0.23726;-0.969889;0.0501345;1;2;3;7;8;9;0.985657;81.5579
rHand;TestUser_02;Kiks;-0.0264576;-0.255777;1.1085;0.110991;0.398463;0.868448;-0.273324;1;2;3;7;8;9;0.985657;81.5579
lFoot;TestUser_02;Kiks;0.158352;0.0414578;0.0703761;-0.978342;-0.0974577;-0.0362492;0.178981;1;2;3;7;8;9;0.985657;81.5579
rFoot;TestUser_02;Kiks;-0.110691;0.0552972;0.0886913;-0.956139;0.0705667;0.11978;0.257821;1;2;3;7;8;9;0.985657;81.5579
head;TestUser_02;Kiks;0.108011;-0.0434768;1.57142;0.695885;0.0244756;-0.000414634;0.717736;1;2;3;7;8;9;0.985657;81.5745
hip;TestUser_02;Kiks;0.0264108;0.0794897;0.924123;0.59376;0.0878213;0.108742;0.792408;1;2;3;7;8;9;0.985657;81.5745
lHand;TestUser_02;Kiks;0.282388;-0.208989;1.12709;0.0165996;-0.236733;-0.969894;0.0546561;1;2;3;7;8;9;0.985657;81.5745
rHand;TestUser_02;Kiks;-0.0213403;-0.256444;1.10922;0.110315;0.400659;0.86649;-0.276582;1;2;3;7;8;9;0.985657;81.5745
lFoot;TestUser_02;Kiks;0.158396;0.0414248;0.0704755;-0.97812;-0.0946977;-0.0357756;0.181751;1;2;3;7;8;9;0.985657;81.5745
rFoot;TestUser_02;Kiks;-0.109982;0.0538233;0.0924377;-0.953169;0.0688936;0.123304;0.267431;1;2;3;7;8;9;0.985657;81.5745
head;TestUser_02;Kiks;0.113713;-0.045441;1.57003;0.696221;0.0258023;-0.00061034;0.717363;1;2;3;7;8;9;0.985657;81.5913
hip;TestUser_02;Kiks;0.0264447;0.0824208;0.924007;0.595049;0.0931615;0.114516;0.790015;1;2;3;7;8;9;0.985657;81.5913
lHand;TestUser_02;Kiks;0.285837;-0.20735;1.12563;0.0107703;-0.237139;-0.969614;0.059144;1;2;3;7;8;9;0.985657;81.5913
rHand;TestUser_02;Kiks;-0.016179;-0.256712;1.10976;0.109424;0.404146;0.864524;-0.278013;1;2;3;7;8;9;0.985657;81.5913
lFoot;TestUser_02;Kiks;0.1587;0.041616;0.0705004;-0.977911;-0.0929162;-0.0350263;0.18393;1;2;3;7;8;9;0.985657;81.5913
rFoot;TestUser_02;Kiks;-0.109854;0.0514985;0.0969876;-0.949874;0.0675765;0.129742;0.276298;1;2;3;7;8;9;0.985657;81.5913
head;TestUser_02;Kiks;0.119226;-0.0473061;1.56858;0.696583;0.0275323;-0.000813384;0.716947;1;2;3;7;8;9;0.985657;81.6081
hip;TestUser_02;Kiks;0.027202;0.0840037;0.923676;0.596362;0.096233;0.113565;0.788793;1;2;3;7;8;9;0.985657;81.6081
