tag;subject;activity;rawPosX;rawPosY;rawPosZ;desPosX;desPosY;desPosZ;finalPosX;finalPosY;finalPosZ;rawRotX;rawRotY;rawRotZ;rawRotW;desRotX;desRotY;desRotZ;desRotW;finalRotX;finalRotY;finalRotZ;finalRotW;rawAngVelX;rawAngVelY;rawAngVelZ;desAngVelX;desAngVelY;desAngVelZ;desAngVelW;rawLinVelX;rawLinVelY;rawLinVelZ;desLinVelX;desLinVelY;desLinVelZ;scale;time
rFoot;Subject_3;Krieger_3;0.854124;-0.247164;0.457582;0;0;0;0;0;0;0.959026;0.118026;-0.214426;0.118026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.46
head;Subject_3;Krieger_3;0.119196;0.0134856;0.992779;0;0;0;0;0;0;0.445527;0.214608;0.625653;0.214608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.47
hip;Subject_3;Krieger_3;0.250604;0.407759;0.878026;0;0;0;0;0;0;0.645968;0.149101;0.397845;0.149101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.47
lForeArm;Subject_3;Krieger_3;0.316473;0.330821;0.889045;0;0;0;0;0;0;0.727243;0.366665;-0.0876925;0.366665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.47
rForeArm;Subject_3;Krieger_3;0.644377;-0.238987;0.726404;0;0;0;0;0;0;-0.186488;-0.193729;-0.478721;-0.193729;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.47
lFoot;Subject_3;Krieger_3;0.355405;0.921545;0.156338;0;0;0;0;0;0;-0.721022;-0.547463;-0.0963717;-0.547463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.47
rFoot;Subject_3;Krieger_3;0.854053;-0.246096;0.458291;0;0;0;0;0;0;0.959118;0.11705;-0.214339;0.11705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.47
head;Subject_3;Krieger_3;0.11919;0.00904213;0.99283;0;0;0;0;0;0;0.438731;0.214914;0.633853;0.214914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.48
hip;Subject_3;Krieger_3;0.25095;0.407233;0.878172;0;0;0;0;0;0;0.645538;0.147921;0.4012;0.147921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.48
lForeArm;Subject_3;Krieger_3;0.307968;0.32651;0.893614;0;0;0;0;0;0;0.730057;0.363519;-0.0735973;0.363519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.48
rForeArm;Subject_3;Krieger_3;0.64867;-0.236733;0.723315;0;0;0;0;0;0;-0.183653;-0.192988;-0.478983;-0.192988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.48
lFoot;Subject_3;Krieger_3;0.35537;0.921621;0.155968;0;0;0;0;0;0;-0.721087;-0.548157;-0.0957732;-0.548157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.48
rFoot;Subject_3;Krieger_3;0.853683;-0.247039;0.458472;0;0;0;0;0;0;0.959039;0.117466;-0.214377;0.117466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.48
head;Subject_3;Krieger_3;0.119219;0.00484718;0.992856;0;0;0;0;0;0;0.432787;0.215128;0.641221;0.215128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.49
hip;Subject_3;Krieger_3;0.252093;0.407016;0.877945;0;0;0;0;0;0;0.645302;0.144165;0.40272;0.144165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.49
lForeArm;Subject_3;Krieger_3;0.299233;0.321825;0.89827;0;0;0;0;0;0;0.73203;0.362904;-0.0579862;0.362904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.49
rForeArm;Subject_3;Krieger_3;0.652426;-0.234872;0.720539;0;0;0;0;0;0;-0.180468;-0.193433;-0.479864;-0.193433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.49
lFoot;Subject_3;Krieger_3;0.355362;0.921656;0.155783;0;0;0;0;0;0;-0.72145;-0.548066;-0.0956519;-0.548066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.49
rFoot;Subject_3;Krieger_3;0.85312;-0.247807;0.459106;0;0;0;0;0;0;0.958784;0.118671;-0.214889;0.118671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.49
head;Subject_3;Krieger_3;0.119216;0.000697178;0.992868;0;0;0;0;0;0;0.426904;0.215692;0.648561;0.215692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.5
hip;Subject_3;Krieger_3;0.253122;0.406803;0.877748;0;0;0;0;0;0;0.645367;0.140416;0.404276;0.140416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.5
lForeArm;Subject_3;Krieger_3;0.290539;0.317261;0.902736;0;0;0;0;0;0;0.733974;0.361901;-0.0423519;0.361901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.5
rForeArm;Subject_3;Krieger_3;0.655982;-0.233297;0.717816;0;0;0;0;0;0;-0.177348;-0.193986;-0.480874;-0.193986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.5
lFoot;Subject_3;Krieger_3;0.355101;0.921859;0.155172;0;0;0;0;0;0;-0.721715;-0.54808;-0.0953882;-0.54808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.5
rFoot;Subject_3;Krieger_3;0.854081;-0.246649;0.45794;0;0;0;0;0;0;0.958926;0.118154;-0.214535;0.118154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.5
head;Subject_3;Krieger_3;0.119361;-0.00365576;0.992844;0;0;0;0;0;0;0.421016;0.216038;0.656001;0.216038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.52
hip;Subject_3;Krieger_3;0.25404;0.406728;0.877517;0;0;0;0;0;0;0.646473;0.136481;0.404864;0.136481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.52
lForeArm;Subject_3;Krieger_3;0.28224;0.312014;0.907187;0;0;0;0;0;0;0.735293;0.363115;-0.0271007;0.363115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.52
rForeArm;Subject_3;Krieger_3;0.65915;-0.23138;0.715531;0;0;0;0;0;0;-0.174124;-0.194288;-0.482255;-0.194288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.52
lFoot;Subject_3;Krieger_3;0.355156;0.921911;0.154741;0;0;0;0;0;0;-0.72262;-0.547546;-0.0950602;-0.547546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.52
rFoot;Subject_3;Krieger_3;0.85468;-0.24458;0.457934;0;0;0;0;0;0;0.958991;0.117226;-0.21431;0.117226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.52
head;Subject_3;Krieger_3;0.119615;-0.00801543;0.992788;0;0;0;0;0;0;0.414861;0.216015;0.663573;0.216015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.53
hip;Subject_3;Krieger_3;0.254473;0.406384;0.877551;0;0;0;0;0;0;0.647448;0.134064;0.406406;0.134064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.53
lForeArm;Subject_3;Krieger_3;0.274014;0.306653;0.911526;0;0;0;0;0;0;0.735763;0.364657;-0.0141788;0.364657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.53
rForeArm;Subject_3;Krieger_3;0.662226;-0.230184;0.713073;0;0;0;0;0;0;-0.168933;-0.193782;-0.483873;-0.193782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.53
lFoot;Subject_3;Krieger_3;0.355235;0.921952;0.154313;0;0;0;0;0;0;-0.723412;-0.547153;-0.0947568;-0.547153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.53
rFoot;Subject_3;Krieger_3;0.854961;-0.243262;0.45811;0;0;0;0;0;0;0.959063;0.11628;-0.214335;0.11628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.53
head;Subject_3;Krieger_3;0.120215;-0.0122697;0.992672;0;0;0;0;0;0;0.408712;0.215247;0.670725;0.215247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.54
hip;Subject_3;Krieger_3;0.253917;0.40574;0.87801;0;0;0;0;0;0;0.648632;0.134245;0.409521;0.134245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.54
lForeArm;Subject_3;Krieger_3;0.266323;0.301357;0.915563;0;0;0;0;0;0;0.73763;0.362435;-0.00378267;0.362435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.54
rForeArm;Subject_3;Krieger_3;0.665206;-0.228645;0.71079;0;0;0;0;0;0;-0.161493;-0.193872;-0.487072;-0.193872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.54
lFoot;Subject_3;Krieger_3;0.35541;0.921913;0.154143;0;0;0;0;0;0;-0.724222;-0.54664;-0.094508;-0.54664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.54
rFoot;Subject_3;Krieger_3;0.854318;-0.243239;0.459322;0;0;0;0;0;0;0.959051;0.115908;-0.214369;0.115908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.54
head;Subject_3;Krieger_3;0.120988;-0.0162127;0.992522;0;0;0;0;0;0;0.402772;0.213798;0.677236;0.213798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.55
hip;Subject_3;Krieger_3;0.253198;0.404794;0.878654;0;0;0;0;0;0;0.649583;0.134513;0.412596;0.134513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.55
lForeArm;Subject_3;Krieger_3;0.259151;0.296324;0.919257;0;0;0;0;0;0;0.742891;0.354383;0.00539984;0.354383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.55
rForeArm;Subject_3;Krieger_3;0.667965;-0.227356;0.708613;0;0;0;0;0;0;-0.154902;-0.194447;-0.490193;-0.194447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.55
lFoot;Subject_3;Krieger_3;0.355476;0.921938;0.153844;0;0;0;0;0;0;-0.724776;-0.546441;-0.0942132;-0.546441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.55
rFoot;Subject_3;Krieger_3;0.854281;-0.242956;0.459539;0;0;0;0;0;0;0.959073;0.115282;-0.214275;0.115282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.55
head;Subject_3;Krieger_3;0.12189;-0.0198657;0.992345;0;0;0;0;0;0;0.397085;0.211974;0.683217;0.211974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.56
hip;Subject_3;Krieger_3;0.252911;0.404214;0.879004;0;0;0;0;0;0;0.651198;0.133378;0.414406;0.133378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.56
lForeArm;Subject_3;Krieger_3;0.251952;0.291207;0.922886;0;0;0;0;0;0;0.748011;0.346042;0.0155303;0.346042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.56
rForeArm;Subject_3;Krieger_3;0.670106;-0.227272;0.706616;0;0;0;0;0;0;-0.150697;-0.194944;-0.492021;-0.194944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.56
lFoot;Subject_3;Krieger_3;0.355474;0.921957;0.153731;0;0;0;0;0;0;-0.725562;-0.545752;-0.0941785;-0.545752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.56
rFoot;Subject_3;Krieger_3;0.854441;-0.242011;0.45974;0;0;0;0;0;0;0.959008;0.115126;-0.214242;0.115126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.56
head;Subject_3;Krieger_3;0.122917;-0.0235327;0.992138;0;0;0;0;0;0;0.391329;0.210421;0.689172;0.210421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.57
hip;Subject_3;Krieger_3;0.252828;0.403628;0.879297;0;0;0;0;0;0;0.653826;0.130469;0.415122;0.130469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.57
lForeArm;Subject_3;Krieger_3;0.244535;0.285862;0.926545;0;0;0;0;0;0;0.750577;0.340767;0.0264888;0.340767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.57
rForeArm;Subject_3;Krieger_3;0.672396;-0.22638;0.704723;0;0;0;0;0;0;-0.149076;-0.195569;-0.493264;-0.195569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.57
lFoot;Subject_3;Krieger_3;0.35572;0.92191;0.153444;0;0;0;0;0;0;-0.725987;-0.545568;-0.0941874;-0.545568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.57
rFoot;Subject_3;Krieger_3;0.854539;-0.241587;0.45978;0;0;0;0;0;0;0.95901;0.115105;-0.214047;0.115105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.57
head;Subject_3;Krieger_3;0.123831;-0.0274953;0.991922;0;0;0;0;0;0;0.385392;0.20914;0.695525;0.20914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.58
hip;Subject_3;Krieger_3;0.252982;0.403293;0.879406;0;0;0;0;0;0;0.655447;0.127206;0.415866;0.127206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.58
lForeArm;Subject_3;Krieger_3;0.237393;0.280081;0.930161;0;0;0;0;0;0;0.751256;0.336028;0.0374198;0.336028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.58
rForeArm;Subject_3;Krieger_3;0.674503;-0.225573;0.702967;0;0;0;0;0;0;-0.148807;-0.196106;-0.493456;-0.196106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.58
lFoot;Subject_3;Krieger_3;0.355971;0.921853;0.153206;0;0;0;0;0;0;-0.725912;-0.546014;-0.0941934;-0.546014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.58
rFoot;Subject_3;Krieger_3;0.854961;-0.240199;0.459725;0;0;0;0;0;0;0.959095;0.113689;-0.213863;0.113689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.58
head;Subject_3;Krieger_3;0.124887;-0.0316676;0.991665;0;0;0;0;0;0;0.379453;0.208055;0.702219;0.208055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.59
hip;Subject_3;Krieger_3;0.253056;0.402538;0.87973;0;0;0;0;0;0;0.656217;0.124248;0.417719;0.124248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.59
lForeArm;Subject_3;Krieger_3;0.230371;0.274359;0.933625;0;0;0;0;0;0;0.753058;0.328618;0.0487504;0.328618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.59
rForeArm;Subject_3;Krieger_3;0.676187;-0.225761;0.701287;0;0;0;0;0;0;-0.147779;-0.196154;-0.493433;-0.196154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.59
lFoot;Subject_3;Krieger_3;0.355656;0.92197;0.153234;0;0;0;0;0;0;-0.725306;-0.546966;-0.0945505;-0.546966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.59
rFoot;Subject_3;Krieger_3;0.855147;-0.238932;0.460038;0;0;0;0;0;0;0.958965;0.113365;-0.213894;0.113365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.59
head;Subject_3;Krieger_3;0.125901;-0.0358283;0.991396;0;0;0;0;0;0;0.373712;0.206754;0.708655;0.206754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.61
hip;Subject_3;Krieger_3;0.253019;0.401784;0.880086;0;0;0;0;0;0;0.656617;0.122127;0.420258;0.122127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.61
lForeArm;Subject_3;Krieger_3;0.223362;0.268744;0.936956;0;0;0;0;0;0;0.755427;0.32051;0.059986;0.32051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.61
rForeArm;Subject_3;Krieger_3;0.678145;-0.22527;0.699552;0;0;0;0;0;0;-0.14572;-0.197117;-0.49369;-0.197117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.61
lFoot;Subject_3;Krieger_3;0.355402;0.922127;0.152879;0;0;0;0;0;0;-0.723971;-0.549526;-0.0947959;-0.549526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.61
rFoot;Subject_3;Krieger_3;0.854731;-0.238536;0.461016;0;0;0;0;0;0;0.958751;0.113649;-0.214205;0.113649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.61
head;Subject_3;Krieger_3;0.126795;-0.0399141;0.991126;0;0;0;0;0;0;0.368747;0.205521;0.714463;0.205521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.62
hip;Subject_3;Krieger_3;0.25307;0.400789;0.880525;0;0;0;0;0;0;0.656336;0.120441;0.423186;0.120441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.62
lForeArm;Subject_3;Krieger_3;0.216844;0.262259;0.940318;0;0;0;0;0;0;0.75923;0.309845;0.0704338;0.309845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.62
rForeArm;Subject_3;Krieger_3;0.680132;-0.224754;0.697786;0;0;0;0;0;0;-0.143535;-0.197885;-0.494221;-0.197885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.62
lFoot;Subject_3;Krieger_3;0.355663;0.922113;0.152357;0;0;0;0;0;0;-0.724344;-0.550397;-0.0944541;-0.550397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.62
rFoot;Subject_3;Krieger_3;0.854074;-0.238478;0.462261;0;0;0;0;0;0;0.958573;0.113067;-0.214862;0.113067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.62
head;Subject_3;Krieger_3;0.127797;-0.0437647;0.990834;0;0;0;0;0;0;0.36418;0.204096;0.719878;0.204096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.63
hip;Subject_3;Krieger_3;0.25291;0.399883;0.880983;0;0;0;0;0;0;0.657089;0.119022;0.425224;0.119022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.63
lForeArm;Subject_3;Krieger_3;0.210372;0.255982;0.943513;0;0;0;0;0;0;0.762261;0.302125;0.0812202;0.302125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.63
rForeArm;Subject_3;Krieger_3;0.682113;-0.224831;0.695825;0;0;0;0;0;0;-0.140937;-0.198323;-0.495145;-0.198323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.63
lFoot;Subject_3;Krieger_3;0.355996;0.922002;0.152246;0;0;0;0;0;0;-0.725937;-0.548928;-0.0943294;-0.548928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.63
rFoot;Subject_3;Krieger_3;0.85475;-0.235471;0.462554;0;0;0;0;0;0;0.958579;0.110862;-0.214985;0.110862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.63
head;Subject_3;Krieger_3;0.128601;-0.0476455;0.990551;0;0;0;0;0;0;0.35985;0.202768;0.725235;0.202768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.64
hip;Subject_3;Krieger_3;0.252378;0.399084;0.881497;0;0;0;0;0;0;0.658537;0.118218;0.426963;0.118218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.64
lForeArm;Subject_3;Krieger_3;0.203837;0.249402;0.946704;0;0;0;0;0;0;0.764893;0.296838;0.0919867;0.296838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.64
rForeArm;Subject_3;Krieger_3;0.683881;-0.224661;0.694142;0;0;0;0;0;0;-0.140184;-0.197682;-0.495478;-0.197682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.64
lFoot;Subject_3;Krieger_3;0.356183;0.921948;0.152139;0;0;0;0;0;0;-0.727056;-0.547539;-0.0946934;-0.547539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.64
rFoot;Subject_3;Krieger_3;0.854702;-0.233814;0.463482;0;0;0;0;0;0;0.958456;0.110266;-0.215077;0.110266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.64
head;Subject_3;Krieger_3;0.129339;-0.0518338;0.990245;0;0;0;0;0;0;0.355657;0.201821;0.73085;0.201821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.65
hip;Subject_3;Krieger_3;0.252202;0.398139;0.881975;0;0;0;0;0;0;0.66006;0.116688;0.428175;0.116688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.65
lForeArm;Subject_3;Krieger_3;0.19741;0.24194;0.949997;0;0;0;0;0;0;0.767103;0.293865;0.102612;0.293865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.65
rForeArm;Subject_3;Krieger_3;0.685595;-0.224581;0.692476;0;0;0;0;0;0;-0.140336;-0.196647;-0.49514;-0.196647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.65
lFoot;Subject_3;Krieger_3;0.356353;0.921915;0.151942;0;0;0;0;0;0;-0.727638;-0.547207;-0.0948432;-0.547207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.65
rFoot;Subject_3;Krieger_3;0.854228;-0.234021;0.46425;0;0;0;0;0;0;0.958418;0.109937;-0.214944;0.109937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.65
head;Subject_3;Krieger_3;0.130045;-0.0560909;0.98992;0;0;0;0;0;0;0.352067;0.201112;0.73649;0.201112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.66
hip;Subject_3;Krieger_3;0.252283;0.397188;0.88238;0;0;0;0;0;0;0.661518;0.114395;0.428916;0.114395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.66
lForeArm;Subject_3;Krieger_3;0.191259;0.234499;0.953116;0;0;0;0;0;0;0.768358;0.29239;0.113551;0.29239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.66
rForeArm;Subject_3;Krieger_3;0.687284;-0.224764;0.69074;0;0;0;0;0;0;-0.143918;-0.192712;-0.491305;-0.192712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.66
lFoot;Subject_3;Krieger_3;0.356334;0.921957;0.151725;0;0;0;0;0;0;-0.727874;-0.54754;-0.0951551;-0.54754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.66
rFoot;Subject_3;Krieger_3;0.853991;-0.233244;0.465077;0;0;0;0;0;0;0.958246;0.110063;-0.215147;0.110063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.66
head;Subject_3;Krieger_3;0.130622;-0.0604055;0.98959;0;0;0;0;0;0;0.348757;0.20023;0.742079;0.20023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.67
hip;Subject_3;Krieger_3;0.252301;0.396223;0.882809;0;0;0;0;0;0;0.662673;0.112106;0.430472;0.112106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.67
lForeArm;Subject_3;Krieger_3;0.184945;0.227317;0.956097;0;0;0;0;0;0;0.769302;0.290569;0.124076;0.290569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.67
rForeArm;Subject_3;Krieger_3;0.689689;-0.224312;0.688486;0;0;0;0;0;0;-0.148958;-0.187411;-0.482853;-0.187411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.67
lFoot;Subject_3;Krieger_3;0.356289;0.922049;0.151275;0;0;0;0;0;0;-0.727715;-0.548485;-0.0955648;-0.548485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.67
rFoot;Subject_3;Krieger_3;0.854716;-0.2322;0.464267;0;0;0;0;0;0;0.958181;0.110069;-0.214825;0.110069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.67
head;Subject_3;Krieger_3;0.131314;-0.0645504;0.989237;0;0;0;0;0;0;0.345524;0.198944;0.747362;0.198944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.68
hip;Subject_3;Krieger_3;0.252098;0.395294;0.883283;0;0;0;0;0;0;0.663535;0.110252;0.432609;0.110252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.68
lForeArm;Subject_3;Krieger_3;0.17908;0.219607;0.959011;0;0;0;0;0;0;0.771353;0.287991;0.133707;0.287991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2381.68
