tag;subject;activity;rawPosX;rawPosY;rawPosZ;desPosX;desPosY;desPosZ;finalPosX;finalPosY;finalPosZ;rawRotX;rawRotY;rawRotZ;rawRotW;desRotX;desRotY;desRotZ;desRotW;finalRotX;finalRotY;finalRotZ;finalRotW;rawAngVelX;rawAngVelY;rawAngVelZ;desAngVelX;desAngVelY;desAngVelZ;desAngVelW;rawLinVelX;rawLinVelY;rawLinVelZ;desLinVelX;desLinVelY;desLinVelZ;scale;time
hip;Subject_10;Krieger_1;-0.102344;0.19917;0.974606;0;0;0;0;0;0;0.626921;0.0595094;0.122198;0.0595094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.204
lForeArm;Subject_10;Krieger_1;0.309022;0.0902223;0.946766;0;0;0;0;0;0;0.223627;0.607767;-0.73898;0.607767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.204
rForeArm;Subject_10;Krieger_1;-0.446833;-0.0785376;0.891163;0;0;0;0;0;0;-0.259677;0.51712;-0.768774;0.51712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.204
lFoot;Subject_10;Krieger_1;0.385697;0.796009;0.466485;0;0;0;0;0;0;0.981894;0.00809821;0.0578164;0.00809821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.204
rFoot;Subject_10;Krieger_1;-0.656762;0.635898;0.405336;0;0;0;0;0;0;-0.991061;-0.0210566;0.00865205;-0.0210566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.204
head;Subject_10;Krieger_1;-0.0420458;0.0263915;0.998767;0;0;0;0;0;0;0.623409;0.0212458;-0.0232272;0.0212458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.216
hip;Subject_10;Krieger_1;-0.105071;0.200234;0.974098;0;0;0;0;0;0;0.6304;0.0627072;0.129337;0.0627072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.216
lForeArm;Subject_10;Krieger_1;0.30538;0.0929836;0.94768;0;0;0;0;0;0;0.214409;0.617909;-0.733203;0.617909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.216
rForeArm;Subject_10;Krieger_1;-0.446689;-0.0803587;0.891073;0;0;0;0;0;0;-0.256147;0.519769;-0.768969;0.519769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.216
lFoot;Subject_10;Krieger_1;0.377237;0.804446;0.458866;0;0;0;0;0;0;0.981748;0.00457816;0.0578458;0.00457816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.216
rFoot;Subject_10;Krieger_1;-0.657438;0.635414;0.404998;0;0;0;0;0;0;-0.991061;-0.0215625;0.00952457;-0.0215625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.216
head;Subject_10;Krieger_1;-0.04242;0.0260592;0.99876;0;0;0;0;0;0;0.623284;0.0201253;-0.0230189;0.0201253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.227
hip;Subject_10;Krieger_1;-0.107275;0.200645;0.973773;0;0;0;0;0;0;0.632809;0.0659808;0.136788;0.0659808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.227
lForeArm;Subject_10;Krieger_1;0.301272;0.0963305;0.94866;0;0;0;0;0;0;0.203729;0.628245;-0.727916;0.628245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.227
rForeArm;Subject_10;Krieger_1;-0.446494;-0.0822576;0.890998;0;0;0;0;0;0;-0.252344;0.522975;-0.76887;0.522975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.227
lFoot;Subject_10;Krieger_1;0.358651;0.818158;0.449429;0;0;0;0;0;0;0.980675;0.0158416;0.0575625;0.0158416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.227
rFoot;Subject_10;Krieger_1;-0.656829;0.635642;0.40563;0;0;0;0;0;0;-0.991006;-0.0210415;0.00972629;-0.0210415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.227
head;Subject_10;Krieger_1;-0.0427177;0.0256867;0.998757;0;0;0;0;0;0;0.623187;0.0189278;-0.0228579;0.0189278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.238
hip;Subject_10;Krieger_1;-0.10906;0.200772;0.973548;0;0;0;0;0;0;0.633956;0.068503;0.143063;0.068503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.238
lForeArm;Subject_10;Krieger_1;0.296326;0.0997107;0.949867;0;0;0;0;0;0;0.19201;0.637599;-0.723849;0.637599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.238
rForeArm;Subject_10;Krieger_1;-0.445976;-0.0845242;0.891045;0;0;0;0;0;0;-0.248507;0.526778;-0.768468;0.526778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.238
lFoot;Subject_10;Krieger_1;0.339108;0.831721;0.439597;0;0;0;0;0;0;0.979342;0.0363659;0.0575456;0.0363659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.238
rFoot;Subject_10;Krieger_1;-0.656605;0.635455;0.406285;0;0;0;0;0;0;-0.990924;-0.0211421;0.00975113;-0.0211421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.238
head;Subject_10;Krieger_1;-0.0429943;0.0253071;0.998755;0;0;0;0;0;0;0.623203;0.0179731;-0.0228323;0.0179731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.249
hip;Subject_10;Krieger_1;-0.110645;0.200738;0.973377;0;0;0;0;0;0;0.633987;0.0697561;0.146639;0.0697561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.249
lForeArm;Subject_10;Krieger_1;0.290678;0.103381;0.95122;0;0;0;0;0;0;0.177429;0.648111;-0.719658;0.648111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.249
rForeArm;Subject_10;Krieger_1;-0.445603;-0.0865659;0.891035;0;0;0;0;0;0;-0.244466;0.530237;-0.76838;0.530237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.249
lFoot;Subject_10;Krieger_1;0.320202;0.845167;0.427976;0;0;0;0;0;0;0.977932;0.0489442;0.0581374;0.0489442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.249
rFoot;Subject_10;Krieger_1;-0.657169;0.635303;0.40561;0;0;0;0;0;0;-0.990773;-0.021067;0.0104378;-0.021067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.249
head;Subject_10;Krieger_1;-0.0433264;0.0250974;0.998746;0;0;0;0;0;0;0.623124;0.0172784;-0.0228563;0.0172784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.26
hip;Subject_10;Krieger_1;-0.111414;0.20059;0.973319;0;0;0;0;0;0;0.633695;0.069272;0.14772;0.069272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.26
lForeArm;Subject_10;Krieger_1;0.284962;0.107342;0.952509;0;0;0;0;0;0;0.161569;0.657565;-0.716581;0.657565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.26
rForeArm;Subject_10;Krieger_1;-0.445091;-0.0887967;0.891072;0;0;0;0;0;0;-0.23965;0.534263;-0.768382;0.534263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.26
lFoot;Subject_10;Krieger_1;0.302196;0.859188;0.412884;0;0;0;0;0;0;0.976668;0.051879;0.0589589;0.051879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.26
rFoot;Subject_10;Krieger_1;-0.658252;0.634652;0.404871;0;0;0;0;0;0;-0.990553;-0.0221775;0.0114094;-0.0221775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.26
head;Subject_10;Krieger_1;-0.0436439;0.0248599;0.998738;0;0;0;0;0;0;0.623137;0.0168059;-0.0229694;0.0168059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.272
hip;Subject_10;Krieger_1;-0.112233;0.200623;0.973218;0;0;0;0;0;0;0.634094;0.0689346;0.14922;0.0689346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.272
lForeArm;Subject_10;Krieger_1;0.279043;0.110535;0.953896;0;0;0;0;0;0;0.146694;0.666185;-0.713424;0.666185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.272
rForeArm;Subject_10;Krieger_1;-0.444497;-0.091263;0.891119;0;0;0;0;0;0;-0.235513;0.537592;-0.768552;0.537592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.272
lFoot;Subject_10;Krieger_1;0.280055;0.873042;0.399208;0;0;0;0;0;0;0.975018;0.0587675;0.0581239;0.0587675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.272
rFoot;Subject_10;Krieger_1;-0.658657;0.634512;0.404433;0;0;0;0;0;0;-0.990294;-0.0229556;0.0123666;-0.0229556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.272
head;Subject_10;Krieger_1;-0.0439686;0.0246525;0.998729;0;0;0;0;0;0;0.623294;0.0165697;-0.0230158;0.0165697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.283
hip;Subject_10;Krieger_1;-0.11291;0.200925;0.973078;0;0;0;0;0;0;0.634995;0.0684328;0.149644;0.0684328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.283
lForeArm;Subject_10;Krieger_1;0.274218;0.112789;0.95503;0;0;0;0;0;0;0.13308;0.674055;-0.710195;0.674055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.283
rForeArm;Subject_10;Krieger_1;-0.443778;-0.0943783;0.891153;0;0;0;0;0;0;-0.231561;0.540457;-0.768966;0.540457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.283
lFoot;Subject_10;Krieger_1;0.258182;0.884594;0.388376;0;0;0;0;0;0;0.973007;0.0709334;0.0565942;0.0709334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.283
rFoot;Subject_10;Krieger_1;-0.658637;0.634524;0.404447;0;0;0;0;0;0;-0.989962;-0.0234792;0.0132226;-0.0234792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.283
head;Subject_10;Krieger_1;-0.0443223;0.0245082;0.998717;0;0;0;0;0;0;0.623333;0.0163846;-0.0229671;0.0163846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.294
hip;Subject_10;Krieger_1;-0.113627;0.201203;0.972937;0;0;0;0;0;0;0.636227;0.0687562;0.150978;0.0687562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.294
lForeArm;Subject_10;Krieger_1;0.271466;0.113198;0.955768;0;0;0;0;0;0;0.122851;0.680663;-0.706523;0.680663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.294
rForeArm;Subject_10;Krieger_1;-0.442959;-0.0978066;0.891191;0;0;0;0;0;0;-0.227977;0.542474;-0.769693;0.542474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.294
lFoot;Subject_10;Krieger_1;0.236091;0.896088;0.375882;0;0;0;0;0;0;0.970071;0.0862068;0.0555432;0.0862068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.294
rFoot;Subject_10;Krieger_1;-0.65664;0.635643;0.405934;0;0;0;0;0;0;-0.989526;-0.0257902;0.0141964;-0.0257902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.294
head;Subject_10;Krieger_1;-0.0446503;0.0244123;0.998704;0;0;0;0;0;0;0.62328;0.0162603;-0.0228474;0.0162603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.305
hip;Subject_10;Krieger_1;-0.114095;0.202214;0.972672;0;0;0;0;0;0;0.639666;0.0696077;0.151418;0.0696077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.305
lForeArm;Subject_10;Krieger_1;0.268606;0.113397;0.956552;0;0;0;0;0;0;0.112799;0.687254;-0.702365;0.687254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.305
rForeArm;Subject_10;Krieger_1;-0.442222;-0.101735;0.891117;0;0;0;0;0;0;-0.22492;0.543884;-0.770594;0.543884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.305
lFoot;Subject_10;Krieger_1;0.214381;0.906191;0.364497;0;0;0;0;0;0;0.96636;0.103048;0.0548517;0.103048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.305
rFoot;Subject_10;Krieger_1;-0.657386;0.635239;0.405358;0;0;0;0;0;0;-0.989168;-0.0298111;0.0159871;-0.0298111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.305
head;Subject_10;Krieger_1;-0.045007;0.0243487;0.99869;0;0;0;0;0;0;0.622946;0.0160689;-0.0225459;0.0160689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.316
hip;Subject_10;Krieger_1;-0.114964;0.20322;0.972361;0;0;0;0;0;0;0.642666;0.070437;0.152216;0.070437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.316
lForeArm;Subject_10;Krieger_1;0.267572;0.111709;0.95704;0;0;0;0;0;0;0.105953;0.693005;-0.697729;0.693005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.316
rForeArm;Subject_10;Krieger_1;-0.441434;-0.106172;0.89099;0;0;0;0;0;0;-0.22204;0.545153;-0.771364;0.545153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.316
lFoot;Subject_10;Krieger_1;0.196497;0.914737;0.353051;0;0;0;0;0;0;0.964196;0.106304;0.0538186;0.106304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.316
rFoot;Subject_10;Krieger_1;-0.653157;0.637644;0.408406;0;0;0;0;0;0;-0.988683;-0.0296569;0.0166293;-0.0296569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.316
head;Subject_10;Krieger_1;-0.045265;0.0243194;0.998679;0;0;0;0;0;0;0.622563;0.0157351;-0.0223527;0.0157351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.327
hip;Subject_10;Krieger_1;-0.115629;0.204584;0.971996;0;0;0;0;0;0;0.646862;0.0707658;0.151223;0.0707658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.327
lForeArm;Subject_10;Krieger_1;0.267924;0.109376;0.957211;0;0;0;0;0;0;0.100446;0.697693;-0.693742;0.697693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.327
rForeArm;Subject_10;Krieger_1;-0.440575;-0.112201;0.890676;0;0;0;0;0;0;-0.219871;0.544437;-0.772698;0.544437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.327
lFoot;Subject_10;Krieger_1;0.177868;0.921836;0.344357;0;0;0;0;0;0;0.961139;0.116859;0.05301;0.116859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.327
rFoot;Subject_10;Krieger_1;-0.653331;0.637363;0.408567;0;0;0;0;0;0;-0.988126;-0.0345006;0.0187415;-0.0345006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.327
head;Subject_10;Krieger_1;-0.0454867;0.0243088;0.998669;0;0;0;0;0;0;0.622147;0.0152116;-0.0219434;0.0152116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.339
hip;Subject_10;Krieger_1;-0.116436;0.205468;0.971713;0;0;0;0;0;0;0.649615;0.0715185;0.151852;0.0715185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.339
lForeArm;Subject_10;Krieger_1;0.26767;0.107617;0.957482;0;0;0;0;0;0;0.0941269;0.701757;-0.690712;0.701757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.339
rForeArm;Subject_10;Krieger_1;-0.439921;-0.11738;0.890332;0;0;0;0;0;0;-0.216962;0.543969;-0.77445;0.543969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.339
lFoot;Subject_10;Krieger_1;0.157622;0.927712;0.338387;0;0;0;0;0;0;0.956181;0.134578;0.0510527;0.134578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.339
rFoot;Subject_10;Krieger_1;-0.654277;0.636866;0.407828;0;0;0;0;0;0;-0.987704;-0.0409102;0.0210086;-0.0409102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.339
head;Subject_10;Krieger_1;-0.0457547;0.0244324;0.998654;0;0;0;0;0;0;0.621704;0.0147028;-0.021533;0.0147028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.35
hip;Subject_10;Krieger_1;-0.117231;0.206236;0.971454;0;0;0;0;0;0;0.651367;0.0724945;0.153452;0.0724945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.35
lForeArm;Subject_10;Krieger_1;0.270414;0.102806;0.957239;0;0;0;0;0;0;0.0925176;0.702804;-0.689371;0.702804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.35
rForeArm;Subject_10;Krieger_1;-0.439078;-0.123038;0.889984;0;0;0;0;0;0;-0.213943;0.542568;-0.776988;0.542568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.35
lFoot;Subject_10;Krieger_1;0.140355;0.932667;0.332314;0;0;0;0;0;0;0.950943;0.15164;0.0519548;0.15164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.35
rFoot;Subject_10;Krieger_1;-0.651972;0.638475;0.409002;0;0;0;0;0;0;-0.987173;-0.0434669;0.0208698;-0.0434669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.35
head;Subject_10;Krieger_1;-0.0459605;0.0245697;0.998641;0;0;0;0;0;0;0.621332;0.0142538;-0.0213822;0.0142538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.361
hip;Subject_10;Krieger_1;-0.118197;0.20671;0.971237;0;0;0;0;0;0;0.652217;0.0735656;0.155288;0.0735656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.361
lForeArm;Subject_10;Krieger_1;0.272998;0.0986733;0.956941;0;0;0;0;0;0;0.0897459;0.705231;-0.686615;0.705231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.361
rForeArm;Subject_10;Krieger_1;-0.437916;-0.129963;0.889572;0;0;0;0;0;0;-0.211876;0.537659;-0.78192;0.537659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.361
lFoot;Subject_10;Krieger_1;0.121881;0.936798;0.327956;0;0;0;0;0;0;0.945414;0.165519;0.0512303;0.165519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.361
rFoot;Subject_10;Krieger_1;-0.651518;0.638285;0.410021;0;0;0;0;0;0;-0.986775;-0.0456881;0.0215286;-0.0456881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.361
head;Subject_10;Krieger_1;-0.0461651;0.0247432;0.998627;0;0;0;0;0;0;0.620997;0.0140597;-0.0214637;0.0140597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.372
hip;Subject_10;Krieger_1;-0.119135;0.20714;0.97103;0;0;0;0;0;0;0.652917;0.0743292;0.156913;0.0743292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.372
lForeArm;Subject_10;Krieger_1;0.277907;0.0924898;0.956145;0;0;0;0;0;0;0.0911422;0.706384;-0.683973;0.706384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.372
rForeArm;Subject_10;Krieger_1;-0.436375;-0.136513;0.889349;0;0;0;0;0;0;-0.2101;0.534284;-0.785593;0.534284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.372
lFoot;Subject_10;Krieger_1;0.100397;0.940014;0.326028;0;0;0;0;0;0;0.93906;0.182913;0.048538;0.182913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.372
rFoot;Subject_10;Krieger_1;-0.652918;0.637282;0.409352;0;0;0;0;0;0;-0.986251;-0.051325;0.0225462;-0.051325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.372
head;Subject_10;Krieger_1;-0.0463336;0.0250854;0.998611;0;0;0;0;0;0;0.620613;0.0140643;-0.0217688;0.0140643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.383
hip;Subject_10;Krieger_1;-0.120207;0.207291;0.970866;0;0;0;0;0;0;0.652825;0.0748501;0.158756;0.0748501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.383
lForeArm;Subject_10;Krieger_1;0.283222;0.0844398;0.95533;0;0;0;0;0;0;0.0956177;0.707537;-0.680999;0.707537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.383
rForeArm;Subject_10;Krieger_1;-0.435298;-0.144177;0.888667;0;0;0;0;0;0;-0.208949;0.529131;-0.789873;0.529131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.383
lFoot;Subject_10;Krieger_1;0.0887039;0.943424;0.319506;0;0;0;0;0;0;0.930013;0.207086;0.0533334;0.207086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.383
rFoot;Subject_10;Krieger_1;-0.652099;0.638617;0.408577;0;0;0;0;0;0;-0.985874;-0.0551064;0.0233076;-0.0551064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.383
head;Subject_10;Krieger_1;-0.0464785;0.0253687;0.998597;0;0;0;0;0;0;0.620252;0.0140202;-0.0221027;0.0140202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.395
hip;Subject_10;Krieger_1;-0.121375;0.207587;0.970657;0;0;0;0;0;0;0.652686;0.075924;0.16121;0.075924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.395
lForeArm;Subject_10;Krieger_1;0.289309;0.0756507;0.954242;0;0;0;0;0;0;0.103157;0.707896;-0.678645;0.707896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.395
rForeArm;Subject_10;Krieger_1;-0.43432;-0.152707;0.88772;0;0;0;0;0;0;-0.207821;0.52369;-0.793692;0.52369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.395
lFoot;Subject_10;Krieger_1;0.0683509;0.944234;0.322102;0;0;0;0;0;0;0.917987;0.232442;0.0470254;0.232442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.395
rFoot;Subject_10;Krieger_1;-0.642738;0.646402;0.41116;0;0;0;0;0;0;-0.98647;-0.0388282;0.019417;-0.0388282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.395
head;Subject_10;Krieger_1;-0.0466924;0.0256848;0.998579;0;0;0;0;0;0;0.619568;0.0138854;-0.0221961;0.0138854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.406
hip;Subject_10;Krieger_1;-0.12266;0.207969;0.970414;0;0;0;0;0;0;0.652679;0.0775975;0.164001;0.0775975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.406
lForeArm;Subject_10;Krieger_1;0.294487;0.0673714;0.953278;0;0;0;0;0;0;0.109188;0.708077;-0.677266;0.708077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.406
rForeArm;Subject_10;Krieger_1;-0.433619;-0.161657;0.886477;0;0;0;0;0;0;-0.206828;0.517904;-0.797309;0.517904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.406
lFoot;Subject_10;Krieger_1;0.063547;0.945686;0.31881;0;0;0;0;0;0;0.919428;0.216822;0.0506921;0.216822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.406
rFoot;Subject_10;Krieger_1;-0.636381;0.649949;0.415433;0;0;0;0;0;0;-0.986115;-0.0249506;0.0184753;-0.0249506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.406
head;Subject_10;Krieger_1;-0.0468356;0.0259696;0.998565;0;0;0;0;0;0;0.618922;0.0136339;-0.0222433;0.0136339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.417
hip;Subject_10;Krieger_1;-0.12418;0.208516;0.970103;0;0;0;0;0;0;0.65389;0.079421;0.165853;0.079421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.417
lForeArm;Subject_10;Krieger_1;0.299572;0.0573202;0.95235;0;0;0;0;0;0;0.117801;0.706008;-0.678707;0.706008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.417
rForeArm;Subject_10;Krieger_1;-0.432471;-0.170635;0.885355;0;0;0;0;0;0;-0.206274;0.512758;-0.800505;0.512758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.417
lFoot;Subject_10;Krieger_1;0.0668803;0.94738;0.313046;0;0;0;0;0;0;0.92331;0.197357;0.0598821;0.197357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535.417
