tag;subject;activity;rawPosX;rawPosY;rawPosZ;desPosX;desPosY;desPosZ;finalPosX;finalPosY;finalPosZ;rawRotX;rawRotY;rawRotZ;rawRotW;desRotX;desRotY;desRotZ;desRotW;finalRotX;finalRotY;finalRotZ;finalRotW;rawAngVelX;rawAngVelY;rawAngVelZ;desAngVelX;desAngVelY;desAngVelZ;desAngVelW;rawLinVelX;rawLinVelY;rawLinVelZ;desLinVelX;desLinVelY;desLinVelZ;scale;time
hip;Subject_8;Krieger_2;-0.0653986;0.323792;0.943865;0;0;0;0;0;0;0.533859;0.29372;0.449842;0.29372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.622
lForeArm;Subject_8;Krieger_2;0.0401137;0.632904;0.77319;0;0;0;0;0;0;-0.0855888;0.538444;0.122741;0.538444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.622
rForeArm;Subject_8;Krieger_2;0.0100827;-0.337154;0.941396;0;0;0;0;0;0;0.575763;-0.0276268;0.816911;-0.0276268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.622
lFoot;Subject_8;Krieger_2;0.0359229;0.991484;0.125177;0;0;0;0;0;0;-0.789969;-0.491866;-0.0802914;-0.491866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.622
rFoot;Subject_8;Krieger_2;-0.892486;0.101452;0.439519;0;0;0;0;0;0;0.956596;0.0854544;-0.13162;0.0854544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.622
head;Subject_8;Krieger_2;-0.0262467;0.143007;0.989374;0;0;0;0;0;0;0.695068;0.0562616;0.0654649;0.0562616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.634
hip;Subject_8;Krieger_2;-0.0645054;0.323114;0.944159;0;0;0;0;0;0;0.532468;0.293236;0.450889;0.293236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.634
lForeArm;Subject_8;Krieger_2;0.0398476;0.632363;0.773646;0;0;0;0;0;0;-0.0835459;0.539965;0.122975;0.539965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.634
rForeArm;Subject_8;Krieger_2;0.00955037;-0.337491;0.94128;0;0;0;0;0;0;0.576047;-0.0273727;0.816693;-0.0273727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.634
lFoot;Subject_8;Krieger_2;0.0359111;0.991494;0.125102;0;0;0;0;0;0;-0.790369;-0.490723;-0.0806939;-0.490723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.634
rFoot;Subject_8;Krieger_2;-0.892188;0.102405;0.439902;0;0;0;0;0;0;0.956494;0.0863236;-0.131556;0.0863236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.634
head;Subject_8;Krieger_2;-0.026426;0.142593;0.989429;0;0;0;0;0;0;0.69517;0.0560579;0.0654404;0.0560579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.645
hip;Subject_8;Krieger_2;-0.0639826;0.322335;0.944461;0;0;0;0;0;0;0.531351;0.292944;0.451371;0.292944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.645
lForeArm;Subject_8;Krieger_2;0.0402548;0.631589;0.774258;0;0;0;0;0;0;-0.0806217;0.538858;0.122443;0.538858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.645
rForeArm;Subject_8;Krieger_2;0.009053;-0.337756;0.94119;0;0;0;0;0;0;0.576379;-0.027116;0.816452;-0.027116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.645
lFoot;Subject_8;Krieger_2;0.0359655;0.991501;0.125029;0;0;0;0;0;0;-0.790322;-0.490726;-0.0807958;-0.490726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.645
rFoot;Subject_8;Krieger_2;-0.892367;0.102956;0.439411;0;0;0;0;0;0;0.956424;0.0860713;-0.131814;0.0860713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.645
head;Subject_8;Krieger_2;-0.0266043;0.142227;0.989476;0;0;0;0;0;0;0.695392;0.055674;0.0655429;0.055674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.656
hip;Subject_8;Krieger_2;-0.0637328;0.321835;0.944648;0;0;0;0;0;0;0.530735;0.292829;0.451648;0.292829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.656
lForeArm;Subject_8;Krieger_2;0.0405758;0.63093;0.774778;0;0;0;0;0;0;-0.0797584;0.539206;0.121015;0.539206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.656
rForeArm;Subject_8;Krieger_2;0.00877898;-0.337823;0.941169;0;0;0;0;0;0;0.57595;-0.0271156;0.816761;-0.0271156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.656
lFoot;Subject_8;Krieger_2;0.03586;0.99151;0.124986;0;0;0;0;0;0;-0.789676;-0.491555;-0.080665;-0.491555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.656
rFoot;Subject_8;Krieger_2;-0.892508;0.102392;0.439255;0;0;0;0;0;0;0.956319;0.0857338;-0.13224;0.0857338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.656
head;Subject_8;Krieger_2;-0.0267423;0.141989;0.989507;0;0;0;0;0;0;0.695621;0.0550879;0.0657662;0.0550879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.667
hip;Subject_8;Krieger_2;-0.0638481;0.321353;0.944804;0;0;0;0;0;0;0.530236;0.293087;0.451883;0.293087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.667
lForeArm;Subject_8;Krieger_2;0.0408663;0.630154;0.775394;0;0;0;0;0;0;-0.0790031;0.539831;0.119715;0.539831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.667
rForeArm;Subject_8;Krieger_2;0.0087995;-0.33784;0.941162;0;0;0;0;0;0;0.574215;-0.0269967;0.817984;-0.0269967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.667
lFoot;Subject_8;Krieger_2;0.0359342;0.99151;0.124968;0;0;0;0;0;0;-0.789935;-0.491054;-0.0809047;-0.491054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.667
rFoot;Subject_8;Krieger_2;-0.892599;0.102714;0.438996;0;0;0;0;0;0;0.95614;0.0863036;-0.132956;0.0863036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.667
head;Subject_8;Krieger_2;-0.0268312;0.141864;0.989522;0;0;0;0;0;0;0.696096;0.0542465;0.0659106;0.0542465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.678
hip;Subject_8;Krieger_2;-0.0640363;0.321008;0.944909;0;0;0;0;0;0;0.529669;0.293934;0.452466;0.293934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.678
lForeArm;Subject_8;Krieger_2;0.0415291;0.629208;0.776127;0;0;0;0;0;0;-0.0776445;0.539377;0.117044;0.539377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.678
rForeArm;Subject_8;Krieger_2;0.00868178;-0.337969;0.941117;0;0;0;0;0;0;0.573095;-0.0264792;0.818779;-0.0264792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.678
lFoot;Subject_8;Krieger_2;0.0359437;0.991534;0.124771;0;0;0;0;0;0;-0.79084;-0.489539;-0.0810315;-0.489539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.678
rFoot;Subject_8;Krieger_2;-0.892724;0.103198;0.438628;0;0;0;0;0;0;0.95595;0.087356;-0.13333;0.087356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.678
head;Subject_8;Krieger_2;-0.02697;0.141735;0.989537;0;0;0;0;0;0;0.696531;0.0534884;0.0657885;0.0534884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.69
hip;Subject_8;Krieger_2;-0.0640977;0.320868;0.944952;0;0;0;0;0;0;0.528914;0.294726;0.453348;0.294726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.69
lForeArm;Subject_8;Krieger_2;0.0419622;0.628297;0.776841;0;0;0;0;0;0;-0.0764478;0.540236;0.113871;0.540236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.69
rForeArm;Subject_8;Krieger_2;0.00871167;-0.338074;0.941079;0;0;0;0;0;0;0.572078;-0.0253149;0.819503;-0.0253149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.69
lFoot;Subject_8;Krieger_2;0.0360045;0.991549;0.124632;0;0;0;0;0;0;-0.791489;-0.488499;-0.0809116;-0.488499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.69
rFoot;Subject_8;Krieger_2;-0.892701;0.103461;0.438612;0;0;0;0;0;0;0.955927;0.0881241;-0.133008;0.0881241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.69
head;Subject_8;Krieger_2;-0.0271476;0.14166;0.989543;0;0;0;0;0;0;0.696916;0.0528791;0.065684;0.0528791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.701
hip;Subject_8;Krieger_2;-0.0638559;0.320679;0.945033;0;0;0;0;0;0;0.528043;0.295457;0.454438;0.295457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.701
lForeArm;Subject_8;Krieger_2;0.0425479;0.627346;0.777577;0;0;0;0;0;0;-0.0749416;0.541276;0.110576;0.541276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.701
rForeArm;Subject_8;Krieger_2;0.00806574;-0.338073;0.941085;0;0;0;0;0;0;0.573684;-0.0244644;0.818409;-0.0244644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.701
lFoot;Subject_8;Krieger_2;0.0357914;0.991598;0.124311;0;0;0;0;0;0;-0.792405;-0.486568;-0.0806242;-0.486568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.701
rFoot;Subject_8;Krieger_2;-0.892649;0.103783;0.438641;0;0;0;0;0;0;0.955904;0.0879226;-0.133208;0.0879226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.701
head;Subject_8;Krieger_2;-0.027258;0.141522;0.98956;0;0;0;0;0;0;0.697305;0.0523804;0.0654221;0.0523804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.712
hip;Subject_8;Krieger_2;-0.0634421;0.320561;0.945101;0;0;0;0;0;0;0.527423;0.295407;0.455119;0.295407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.712
lForeArm;Subject_8;Krieger_2;0.0431198;0.62642;0.778292;0;0;0;0;0;0;-0.0736028;0.542798;0.106655;0.542798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.712
rForeArm;Subject_8;Krieger_2;0.00753459;-0.338029;0.941105;0;0;0;0;0;0;0.575572;-0.0242482;0.817108;-0.0242482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.712
lFoot;Subject_8;Krieger_2;0.0357038;0.991624;0.124122;0;0;0;0;0;0;-0.792809;-0.485783;-0.080288;-0.485783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.712
rFoot;Subject_8;Krieger_2;-0.892623;0.10371;0.438712;0;0;0;0;0;0;0.955854;0.0873183;-0.133635;0.0873183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.712
head;Subject_8;Krieger_2;-0.0273871;0.141471;0.989563;0;0;0;0;0;0;0.697574;0.0519433;0.0651893;0.0519433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.723
hip;Subject_8;Krieger_2;-0.0631496;0.320274;0.945218;0;0;0;0;0;0;0.527025;0.295118;0.455416;0.295118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.723
lForeArm;Subject_8;Krieger_2;0.043477;0.625528;0.778989;0;0;0;0;0;0;-0.0722153;0.544489;0.103015;0.544489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.723
rForeArm;Subject_8;Krieger_2;0.00707429;-0.337747;0.94121;0;0;0;0;0;0;0.57697;-0.0249796;0.816123;-0.0249796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.723
lFoot;Subject_8;Krieger_2;0.0357057;0.991645;0.123959;0;0;0;0;0;0;-0.792718;-0.485813;-0.0798303;-0.485813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.723
rFoot;Subject_8;Krieger_2;-0.892542;0.10346;0.438935;0;0;0;0;0;0;0.955737;0.087356;-0.134175;0.087356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.723
head;Subject_8;Krieger_2;-0.027457;0.141425;0.989568;0;0;0;0;0;0;0.697873;0.0512623;0.0650194;0.0512623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.734
hip;Subject_8;Krieger_2;-0.0631741;0.320113;0.945271;0;0;0;0;0;0;0.52716;0.294532;0.455029;0.294532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.734
lForeArm;Subject_8;Krieger_2;0.0438282;0.624652;0.779672;0;0;0;0;0;0;-0.0698977;0.546944;0.0986058;0.546944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.734
rForeArm;Subject_8;Krieger_2;0.00695743;-0.337623;0.941256;0;0;0;0;0;0;0.576712;-0.0256925;0.81629;-0.0256925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.734
lFoot;Subject_8;Krieger_2;0.0358074;0.99163;0.124045;0;0;0;0;0;0;-0.792396;-0.485952;-0.0799489;-0.485952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.734
rFoot;Subject_8;Krieger_2;-0.892265;0.103843;0.439408;0;0;0;0;0;0;0.95559;0.0874914;-0.135126;0.0874914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.734
head;Subject_8;Krieger_2;-0.0274684;0.141304;0.989585;0;0;0;0;0;0;0.698128;0.050584;0.0647309;0.050584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.745
hip;Subject_8;Krieger_2;-0.0634963;0.320036;0.945275;0;0;0;0;0;0;0.527544;0.294372;0.454483;0.294372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.745
lForeArm;Subject_8;Krieger_2;0.0441771;0.623897;0.780257;0;0;0;0;0;0;-0.0660975;0.548828;0.0944141;0.548828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.745
rForeArm;Subject_8;Krieger_2;0.0070346;-0.337623;0.941255;0;0;0;0;0;0;0.576183;-0.0259966;0.816651;-0.0259966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.745
lFoot;Subject_8;Krieger_2;0.0358989;0.991627;0.124049;0;0;0;0;0;0;-0.792735;-0.485151;-0.0803229;-0.485151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.745
rFoot;Subject_8;Krieger_2;-0.892409;0.104083;0.439059;0;0;0;0;0;0;0.955596;0.0867945;-0.135434;0.0867945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.745
head;Subject_8;Krieger_2;-0.0275353;0.141215;0.989596;0;0;0;0;0;0;0.698332;0.0498319;0.0644557;0.0498319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.757
hip;Subject_8;Krieger_2;-0.0636772;0.319883;0.945315;0;0;0;0;0;0;0.527628;0.294723;0.454303;0.294723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.757
lForeArm;Subject_8;Krieger_2;0.044469;0.623174;0.780818;0;0;0;0;0;0;-0.0620835;0.550046;0.0910995;0.550046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.757
rForeArm;Subject_8;Krieger_2;0.00718792;-0.337663;0.941239;0;0;0;0;0;0;0.574678;-0.0256913;0.817712;-0.0256913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.757
lFoot;Subject_8;Krieger_2;0.0358745;0.991646;0.1239;0;0;0;0;0;0;-0.79321;-0.484437;-0.0800998;-0.484437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.757
rFoot;Subject_8;Krieger_2;-0.892512;0.103891;0.438895;0;0;0;0;0;0;0.955589;0.0864448;-0.135325;0.0864448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.757
head;Subject_8;Krieger_2;-0.0275573;0.141191;0.989599;0;0;0;0;0;0;0.698472;0.0490848;0.0642233;0.0490848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.768
hip;Subject_8;Krieger_2;-0.0639458;0.319788;0.945329;0;0;0;0;0;0;0.52761;0.295445;0.454061;0.295445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.768
lForeArm;Subject_8;Krieger_2;0.045115;0.622626;0.781218;0;0;0;0;0;0;-0.0563586;0.549738;0.0891667;0.549738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.768
rForeArm;Subject_8;Krieger_2;0.00753561;-0.337789;0.941192;0;0;0;0;0;0;0.572577;-0.0250658;0.81918;-0.0250658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.768
lFoot;Subject_8;Krieger_2;0.035729;0.991653;0.123884;0;0;0;0;0;0;-0.793405;-0.484142;-0.0799153;-0.484142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.768
rFoot;Subject_8;Krieger_2;-0.892481;0.103833;0.438972;0;0;0;0;0;0;0.955576;0.086341;-0.135325;0.086341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.768
head;Subject_8;Krieger_2;-0.0275505;0.141136;0.989607;0;0;0;0;0;0;0.698664;0.0485588;0.0639839;0.0485588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.779
hip;Subject_8;Krieger_2;-0.0640266;0.319754;0.945335;0;0;0;0;0;0;0.527516;0.295918;0.453891;0.295918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.779
lForeArm;Subject_8;Krieger_2;0.0459042;0.621912;0.78174;0;0;0;0;0;0;-0.0521147;0.548439;0.0871641;0.548439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.779
rForeArm;Subject_8;Krieger_2;0.00798086;-0.337908;0.941145;0;0;0;0;0;0;0.570124;-0.0247656;0.820866;-0.0247656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.779
lFoot;Subject_8;Krieger_2;0.035616;0.991656;0.123893;0;0;0;0;0;0;-0.793227;-0.484359;-0.0799833;-0.484359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.779
rFoot;Subject_8;Krieger_2;-0.892794;0.103481;0.438419;0;0;0;0;0;0;0.955585;0.086184;-0.135828;0.086184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.779
head;Subject_8;Krieger_2;-0.0275957;0.141131;0.989606;0;0;0;0;0;0;0.698811;0.047985;0.0637965;0.047985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.79
hip;Subject_8;Krieger_2;-0.0639061;0.319783;0.945333;0;0;0;0;0;0;0.527561;0.295545;0.453431;0.295545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.79
lForeArm;Subject_8;Krieger_2;0.04663;0.621133;0.782317;0;0;0;0;0;0;-0.049114;0.546489;0.0849796;0.546489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.79
rForeArm;Subject_8;Krieger_2;0.0082672;-0.337953;0.941127;0;0;0;0;0;0;0.568302;-0.0252432;0.822093;-0.0252432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.79
lFoot;Subject_8;Krieger_2;0.035881;0.991624;0.124075;0;0;0;0;0;0;-0.792369;-0.48566;-0.0802786;-0.48566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.79
rFoot;Subject_8;Krieger_2;-0.892851;0.103142;0.438381;0;0;0;0;0;0;0.955523;0.0863863;-0.135928;0.0863863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.79
head;Subject_8;Krieger_2;-0.0276545;0.141205;0.989594;0;0;0;0;0;0;0.699028;0.0475615;0.0633683;0.0475615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.801
hip;Subject_8;Krieger_2;-0.0636141;0.319558;0.945429;0;0;0;0;0;0;0.527481;0.294795;0.452739;0.294795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.801
lForeArm;Subject_8;Krieger_2;0.0477239;0.620294;0.782916;0;0;0;0;0;0;-0.0478245;0.542518;0.0831259;0.542518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.801
rForeArm;Subject_8;Krieger_2;0.00800552;-0.337753;0.941201;0;0;0;0;0;0;0.568891;-0.0261184;0.821671;-0.0261184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.801
lFoot;Subject_8;Krieger_2;0.0359127;0.991622;0.124083;0;0;0;0;0;0;-0.79196;-0.486006;-0.0804368;-0.486006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.801
rFoot;Subject_8;Krieger_2;-0.892697;0.103026;0.438724;0;0;0;0;0;0;0.955544;0.0866935;-0.135408;0.0866935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.801
head;Subject_8;Krieger_2;-0.0276371;0.141203;0.989595;0;0;0;0;0;0;0.699197;0.047132;0.062959;0.047132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.813
hip;Subject_8;Krieger_2;-0.0633541;0.319418;0.945494;0;0;0;0;0;0;0.527251;0.29434;0.45214;0.29434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.813
lForeArm;Subject_8;Krieger_2;0.0486862;0.619452;0.783523;0;0;0;0;0;0;-0.0469833;0.539228;0.0811398;0.539228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.813
rForeArm;Subject_8;Krieger_2;0.00762;-0.337607;0.941256;0;0;0;0;0;0;0.570588;-0.0267979;0.820494;-0.0267979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.813
lFoot;Subject_8;Krieger_2;0.0358135;0.991617;0.124148;0;0;0;0;0;0;-0.792008;-0.485765;-0.080611;-0.485765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.813
rFoot;Subject_8;Krieger_2;-0.892897;0.102825;0.438363;0;0;0;0;0;0;0.955564;0.086588;-0.135556;0.086588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.813
head;Subject_8;Krieger_2;-0.0276912;0.141321;0.989576;0;0;0;0;0;0;0.699391;0.0468619;0.0626343;0.0468619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.824
hip;Subject_8;Krieger_2;-0.0631322;0.319094;0.945618;0;0;0;0;0;0;0.526952;0.294361;0.45172;0.294361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.824
lForeArm;Subject_8;Krieger_2;0.0496709;0.618641;0.784102;0;0;0;0;0;0;-0.0471288;0.53562;0.0797832;0.53562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.824
rForeArm;Subject_8;Krieger_2;0.00721289;-0.337521;0.94129;0;0;0;0;0;0;0.572568;-0.0273698;0.819113;-0.0273698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.824
lFoot;Subject_8;Krieger_2;0.0357439;0.991629;0.124074;0;0;0;0;0;0;-0.791924;-0.485873;-0.080408;-0.485873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.824
rFoot;Subject_8;Krieger_2;-0.892819;0.102722;0.438545;0;0;0;0;0;0;0.955597;0.0866144;-0.13529;0.0866144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.824
head;Subject_8;Krieger_2;-0.0277091;0.141355;0.989571;0;0;0;0;0;0;0.69941;0.0467802;0.0625406;0.0467802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.835
hip;Subject_8;Krieger_2;-0.0630057;0.318869;0.945702;0;0;0;0;0;0;0.526638;0.294551;0.451127;0.294551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.835
lForeArm;Subject_8;Krieger_2;0.0510395;0.618048;0.784482;0;0;0;0;0;0;-0.0496842;0.528458;0.0799573;0.528458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.835
rForeArm;Subject_8;Krieger_2;0.0072713;-0.337541;0.941283;0;0;0;0;0;0;0.572332;-0.0271589;0.819277;-0.0271589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.835
lFoot;Subject_8;Krieger_2;0.0357903;0.991618;0.124145;0;0;0;0;0;0;-0.791557;-0.486195;-0.0807089;-0.486195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;974.835
